sentence_id,text
0,W.I.S.E.
1,"– CSI HK 100 TrackerTM a sub-fund of the World Index Shares ETFs (stock code : 2825) PROSPECTUS 25 April 2023 i IMPORTANT: If you are in doubt about the contents of this Prospectus, you should seek independent professional financial advice."
2,Application has been made to The Stock Exchange of Hong K ong Limited (“SEHK”) for listing of and for permission to deal in the units of the W.I.S.E.
3,– CSI HK 100 TrackerTM.
4,Units are neither listed nor dealt on any other stock exchange and no application for such listing or permission to deal is being or will be sought as at the date of this Prospectus.
5,"The SEHK, the Securit ies and Futures Commission (“SFC”) and the Hong Kong Securities Clearing Company Limited take no responsibility for the contents of this Prospectus, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this Prospectus."
6,ii IMPORTANT INFORMATION FOR INVESTORS Investors should note that an investment in the W.I.S.E.
7,– CSI HK 100 Tracker TM (the “Sub-Fund”) is not the same as an investment in the constituent securities of the CSI Hong Kong 100 Index.
8,"The Sub-Fund’s returns may deviate from the CSI Hong Kong 100 Index due to factors such as the fees and expenses of the Sub-Fund, and the need for the Manager to adopt a representative sampling st rategy."
9,Investors’ attention is drawn to the “Investment Strategy of the Sub-Fund” section on pages 13 to 14.
10,Investors should also read the “Risk Factors” sections on pages 14 to 22 carefully.
11,It is possible that the Units in the Sub-Fund may trade at a premium or at a discount to the Net Asset Value of the Units.
12,Investors’ attention is drawn to paragraph (s) of the “Risk Factors” section on page 19.
13,This Prospectus has been prepared in connection with the offer in Hong Kong of Units in the W.I.S.E.
14,"– CSI HK 100 Tracker TM, a sub-fund under the umbrella fund, World Index Shares ETFs (the “ Fund”), and managed by BOCI-Prudential Asset Management Limited (the “Manager”)."
15,"The directors of the Manager accept full responsibility for the accuracy of the information contained in this Prospectus as being accurate at the date of publication and for the accuracy and fairness of the opinions expressed, and confirm that this Prospectus includes particulars given in compliance with the Rules Governing the Listing of Securities on the Stock Exchange of Hong Kong Limited and the Code on Unit Trusts and Mutual Funds for the purposes of giving information with regard to the Units of the Sub -Fund and that, having made all reasonable enquiries, the directors confirm that, to the best of their knowledge and belief, as at the date of publication, the information contained in this Prospectus is true, accurate and complete in all material aspects and not misleading; there are no other matters the omission of which would make any statement in this Prospectus misleading , whether of fact or opinion; any inferences that might reasonably be drawn from any statement in this Prospectus are true and are not misleading; and all opinions and intents expressed in t his Prospectus have been arrived at after due and careful consideration and are founded on bases and assumptions which are fair and reasonable."
16,Neither the delivery of this Prospectus or the latest available Product Key Facts Statement nor the offer or issue of Units in the Sub-Fund shall under any circumstances constitute a representation that the information contained in this Prospectus is correct as of any time subsequent to such date.
17,This Prospectus and the Product Key Facts Statement may from time to time be updated.
18,Intending applicants for Units should ask the Manager if any supplements to this Prospectus or any later Prospectus or later Product Key Facts Statement have been issued.
19,"Investors should note that any amendment or adden dum to this Prospectus and/or the Product Key Facts Statement will only be posted on the Manager ’s website ( www.boci- pru.com.hk/english/etf/intro.aspx (for English), or www.boci - pru.com.hk/chinese/etf/intro.aspx (for Chinese) )."
20,The Manager’s website has not been reviewed by the SFC.
21,"Distribution of this Prospectus must be accompanied by a copy of the latest available Product Key Facts Statement, the latest available annual report and accounts of the Fund and any subsequent interim report."
22,"Units are offered on the basis only of the information contained in this Prospectus, the latest available Product Key Facts Statement, and (where applicable) the iii above-mentioned annual reports and accounts and interim reports."
23,"Any informatio n given or representations made by any dealer, salesman or other person and (in either case) not contained in this Prospectus or the latest available Product Key Fact s Statement should be regarded as unauthorized and accordingly must not be relied upon."
24,The Fund and the Sub -Fund have been authorized by the SFC in Hong Kong.
25,SFC authorization is not a recommen dation or endorsement of the Fund or the Sub-Fund and nor does it guarantee the commercial merits of the Fund or the Sub-Fund or their performance.
26,It does not mean the Fund or the Sub-Fund is suitable for all investors nor is it an endorsement of the Fund or the Sub-Fund’s suitability for any particular investor or class of investors.
27,The SFC takes no responsibility for the financial soundness of the Fund and the Sub-Fund or for the accuracy of any of the statements made or opinions expressed in this Prospectus.
28,No action has been taken to permit an offering of units or the distribution of this Prospectus (or any Product Key Fact s Statement) in any jurisdiction other than Hong Kong where action would be required for such purposes.
29,"Accordingly, this Prospectus and the Product Key Facts Statement may not be used for the purpose of an offer or solicitation in any jurisdiction or in any circumstances in which such offer or solicitation is not authorized."
30,"In particular: (a) Units in the Sub-Fund have not been registered under the US Securities Act of 1933 (as amended) and, except in a transaction which does not violate such Act, may not be directly or indirectly offered or sold in the US, or any of its territories or possessions or areas subject to its jurisdiction, or for the benefit of a US Person (as defined in Regulation S under such Act) (“US Person under Regulation S”)."
31,(b) The Sub-Fund has not been and will not be registered under the US Investment Company Act of 1940 as amended.
32,"(c) Units in the Sub-Fund may not, except pursuant to a relevant exemption, be acquired or owned by, or acquired with the assets of an ERISA Plan."
33,"An “ERISA Plan” is any retirement plan subject to Title 1 of the US Employee Retirement I ncome Securities Act of 1974, as amended or a ny individual retirement account plan subject to section 4975 of the US Internal Revenue Code of 1986, as amended (“IRC”)."
34,The Manager shall have the power to impose such restrictions and take such actions as the Manager may think appropriate for the purpose of ensuring that no Units are acquired or held by an Unqualified Person (as defined in the “Definitions” section on pages 10 to 11).
35,"Such actions may include (but are not limited to) refusing new subscriptions from an Unqualified Person, compelling mandatory redemptions of Units held directly, beneficially, or indirectly by an Unqualified Person, and deducting or withholding such amount s from the redemption proceeds as may be required for compliance purposes, provided that (i) any action so taken is permitted by applicable laws and regulations; and (ii) the Manager is acting in good faith and on reasonable grounds."
36,The Manager has the power in its discretion to declare that a group or category of persons shall be considered as Unqualified Persons.
37,iv US Person restrictions The Manager has declared that Reportable Persons under FATCA (as defined in the “FATCA” sub-section) and US Persons under Regulation S are Unqualified Persons who are not permitted to own Units.
38,Foreign Account Tax Compliance Act (“FATCA”) The US enacted FATCA in 2010.
39,"FATCA requires Foreign Financial Institutions (“FFIs”) to report details of Specified US Persons (as defined below) holding or controlling offshore financial assets to the US Internal Revenue Services (the ""IRS"")."
40,"Since 1 July 2014, FFIs that do not comply with FATCA may be subject to US withholding tax of 30% on certain income from US investments and on their gross proceeds from US investments and also potentially revenues from other non-US investments (""FATCA Withholding"")."
