sentence_id,text
0,"PRODUCT KEY FACTS 產品資料概要 ABF Hong Kong Bond Index Fund ABF香港創富債券指數基金 September 2024 2024年9月  This is an exchange traded fund 本基金是交易所買賣基金  This statement provides you with key information about this product 本概要提供本基金的重要資料  This statement is a part of the Prospectus 本概要是招股章程的一部分  You should not invest in this product based on this statement alone 請勿單憑本概要作投資決定 Quick facts 基本資料 Stock code 股票代號 2819 Trading lot size 每手買賣單位 100 units / 100基金單位 Fund Manager 基金經理 HSBC Investment Funds (Hong Kong) Limited / 滙豐投資基金（香港）有限公司 Investment adviser 投資顧問 HSBC Global Asset Management (Hong Kong) Limited (Internal delegation, HK) / 滙豐環球投資管理（香港）有限公司（內部委託, 香港） Trustee 受託人 HSBC Institutional Trust Services (Asia) Limited / 滙豐機構信託服務（亞洲）有限公司 Underlying Index 相關指數 Markit iBoxx ABF Hong Kong Index Base currency 基礎貨幣 Hong Kong dollars / 港元 Ongoing charges over a year^ 全年經常性開支比率^ 0.24% Tracking difference of the last calendar year ^^ 上一曆年跟蹤偏離度^^ -0.31% Dividend policy 股息政策 Semi-annually, if any / 每半年，如有 Dividends may be paid out of capital and reduce the Portfolio’s net asset value / 股息可從資本中撥付，從而削減投資組合的資產淨值 Financial year end of this fund 本基金財政年度終結日 31 July / 7月31日 ETF website ETF 網址 ABF Hong Kong Bond Index (hsbc.com.hk) ^ The figure is based on ongoing expenses chargeable to the class (including, where applicable and in accordance with SFC requirements, estimated expenses for investing in shares or units of other funds) expressed as a percentage of the class’s average net asset value for the 6 months to the end of January 2024 and then extrapolated to 12 months to give an annualized figure."
1,This figure may vary from year to year.
2,"此數字是根據該類別的經常性開支(並根據證監會的要求，包括投資於其他基金的股份或單位的估計開支(如適用)) 以該類別截至2024年1月底止6個月的平均資產 淨值的百分比表示,然後推算到12個月以得出的年率化數字。此數字每年均可能有所變動。 ^^ This is the actual tracking difference of the last calendar year."
3,Investors should refer to the ETF website for more up-to-date information on actual tracking difference.
4,此數字為上一曆年實際跟蹤偏離度。投資者應該參考ETF網址以獲取最新實際年度跟蹤偏離度資料。 What is this product?
5,本基金是甚麼產品？ ABF Hong Kong Bond Index Fund (the “Trust”) is a unit trust established under Hong Kong law.
6,It is a passively-managed index-tracking exchange traded fund listed on The Stock Exchange of Hong Kong Limited (the “SEHK”).
7,The units of the Trust are traded on the SEHK like stocks.
8,"ABF香港創富債券指數基金（「信託」）是根據香港法律成立的單位信託基金。信託是在香港聯合交易所（「聯交所」）上市的跟蹤指數的被動 式管理交易所買賣基金。信託的基金單位如股票一般在聯交所買賣。 2 Objectives and Investment Strategy 目標及投資策略 Objective 目標 The investment objective of the Trust is to seek to provide investment results that correspond closely to the total return of the Markit iBoxx ABF Hong Kong Index (the “Underlying Index”), before fees and expenses."
9,信託的投資目標是達致在扣除費用及開支前與Markit iBoxx ABF Hong Kong Index（「相關指數」）的總回報相若的投資回報。 Strategy 策略 The Manager will seek to achieve the Trust’s investment objective by investing the Trust’s assets primarily in constituent securities of the Underlying Index (“Index Securities”) and adopting a representative sampling strategy or similar strategy.
10,"Representative sampling is a strategy investing in a representative sample of securities in the Underlying Index which, on aggregate, have a similar investment profile as that of the Underlying Index (such as yield and duration)."
11,The Trust generally will not hold all the securities that are included in the Underlying Index and the Trust may hold Index Securities in excess of their corresponding weighting in the Underlying Index provided that the total exposure to an Index Security will not exceed such Index Security’s weighting in the Underlying Index by an amount which is more than 5% of the Trust’s total net asset value.
12,"In addition, in order to minimize the Trust’s tracking error relative to the performance of the Underlying Index, the Manager will be permitted to invest up to 20% of the Trust’s total net asset value in certain securities other than Index Securities."
