sentence_id,text
0,"IMPORTANT If you are in any doubt about this Prospectus, you should consult your stockbroker, bank manager, solicitor, professional accountant or other professional adviser."
1,"The Stock Exchange of Hong Kong Limited (the "" Stock Exchange""), Hong Kong Securities Clearing Company Limited ("" Hongkong Clearing "") and the Hong Kong Securities and Futures Commission (the ""SFC"") take no responsibility for the contents of this Prospectus, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this Prospectus."
2,_______________________________________________________________________________________ ABF HONG KONG BOND INDEX FUND a Hong Kong unit trust authorized under section 104 of the Securities and Futures Ordinance (Cap.
3,"571) of Hong Kong Prospectus _______________________________________________________________________________________ This Prospectus describes and offers for sale units in the ABF Hong Kong Bond Index Fund (the ""Trust"")."
4,Potential investors in the Trust should be aware of certain risks relating to an investment in the Trust.
5,"See the section entitled ""Principal Risk Factors"" on pages 13 to 21."
6,"The Trust seeks investment results that correspond closely to the total return of the Markit iBoxx ABF Hong Kong Index (the ""Underlying Index"") compiled by Markit Indices Limited (the "" Index Provider""), before fees and expenses."
7,"HSBC Investment Funds (Hong Kong) Limited, based in Hong Kong (the ""Manager""), is the manager of the Trust."
8,"Units of the Trust, called "" Units"" throughout this Prospectus are currently listed and dealt only on the Stock Exchange at market prices throughout the trading day."
9,"Market prices for Units may, however, be different from their net asset value (""NAV"")."
10,The Trust issues and redeems Units at NAV on each day on which (i) the Stock Exchange is open for normal trading; and (ii) the Underlying Index is compiled and published.
11,"However, Units are generally only issued and redeemed in blocks of 50,000 Units (eac h a "" Creation Unit"") or in multiples thereof ."
12,"An issue and redemption of Creation Units may be effected in exchange (i) for a specified basket of HK$ denominated Government or Other Public Securities and a specified amount of cash, or (ii) for cash only."
13,"Government or Other Public Securities means HK$ denominated debt obligations issued or guaranteed by the government of Hong Kong (""HKSAR Government"") (or any other of the following Asian governments; the governments of China, Indonesia, Korea, Malaysia, Philippines, Singapore and Thailand ("" Asian Governments "" and ""Asian Government"" being any one of them)), by an agency or instrumentality of the HKSAR Government (or any other Asian Government), by a HKSAR Government (or any other Asian Government) sponsored entity or a quasi HKSAR Government (or any other Asian Government) entity and HK$ denominated debt  Markit iBoxx is a registered trade mark of Markit Indices Limited."
14,obligations issued by supranational financial institutions in each case as determined by the Index Provider and which are for the time being constituent securities of the Markit iBoxx ABF Hong Kong Index and certain other securities issued by the same issu er of any such constituent securities.
15,"As a practical matter, only securities dealers or other large investors purchase or redeem Creation Units."
16,Most smaller investors will buy and sell Units on the Stock Exchange.
17,"Except when aggregated in Creation Un it sizes, Units are not redeemable securities."
18,An investment in the Trust is not a bank deposit nor is it insured or guaranteed by the HKSAR Government or any other Hong Kong government agency.
19,The Trust has been authorized by the SFC under the Securities and Futures Ordinance (Cap.
20,"571) of Hong Kong (the "" SFO"")."
21,SFC authorization is not a recommendation or endorsement of the Trust nor does it guarantee the commercial merits of the Trust or its performance.
22,It does not mean the Trust is suitable for all investors nor is it an endorsement of its suitability for any particular investor or class of investors.
23,"Units have been accepted as eligible securities by Hongkong Clearing for deposit, clearing and settlement in the Central Clearing and Settlement System ("" CCASS"")."
24,All activities under CCASS are subject to the General Rules of CCASS and CCASS Operational Procedures in effect from time to time.
