sentence_id,text
0,PRODUCT KEY FACTS Global X ETF Series - Global X Hang Seng TECH ETF (Listed Class) 30 May 2025 Issuer: Mirae Asset Global Investments (Hong Kong) Limited ◼ This is a passive exchange traded fund.
1,◼ This statement provides you with key information about this product.
2,◼ This statement is a part of the Prospectus.
3,◼ You should not invest in this product based on this statement alone.
4,"Quick facts Stock code: 2837 Trade lot size: 100 Units Fund Manager: Mirae Asset Global Investments (Hong Kong) Limited Trustee: Cititrust Limited Custodian: Citibank, N.A."
5,"Administrator: Citibank, N.A., Hong Kong Branch Ongoing charges over a year*: 0.46% Tracking difference of the last calendar year^: -0.63% Underlying Index: Hang Seng TECH Index Base currency: Hong Kong dollars (“HKD”) Trading currency: HKD Dividend policy: Semi-annually (usually in March and September of each year) at the Manager’s discretion."
6,The amount or rate of distribution (if any) is not guaranteed.
7,Distributions may be paid out of capital or effectively out of capital.
8,"Financial year end of the Sub-Fund: 31 March ETF Website#: https://www.globalxetfs.com.hk/ * The ongoing charges figure is an annualised figure based on the ongoing expenses of the Sub-Fund, expressed as a percentage of the Sub-Fund’s average Net Asset Value (as defined below) of the Listed Class of Units (as defined below) of the Sub-Fund over the same period."
9,The figure may vary from year to year.
10,^ This is the actual tracking difference of the calendar year ended 31 December 2024.
11,Investors should refer to the Sub-Fund’s website for more up-to-date information on actual tracking difference.
12,# This website has not been reviewed or approved by the Securities and Futures Commission (“SFC”).
13,What is this product?
14,"• Global X Hang Seng TECH ETF (“Sub-Fund”) is an investment fund of the Global X ETF Series (the “Trust”), which is an umbrella unit trust established under Hong Kong law."
15,The Sub-Fund is a passively managed index tracking exchange traded fund falling under Chapter 8.6 of the Code on Unit Trusts and Mutual Funds (“Code”).
16,• The Sub-Fund offers both listed class of units (“Listed Class of Units”) and unlisted class of units (“Unlisted Class of Units”).
17,"This statement contains information about the offering of the Listed Class of Units, and unless otherwise specified references to “Units” in this statement shall refer to the “Listed Class of Units”."
18,Investors should refer to a separate statement for the offering of Unlisted Class of Units .
19,• The Listed Class of Units of the Sub-Fund are traded on The Stock Exchange of Hong Kong Limited (“ SEHK”) like Global X ETF Series - Global X Hang Seng TECH ETF (Listed Class) 2 stocks.
20,"Objective and investment strategy Objective The Sub -Fund seeks to provide investment results that, before deduction of fees and expenses, closely correspond to the performance of the Hang Seng TECH Index (“Underlying Index ”)."
21,"Strategy The Manager intends to primarily adopt a full replication strategy through investing all, or substantially all, of the assets of the Sub -Fund directly in securities constituting the Underlying Index in substantially the same weightings as these securities have in the Underlying Index to achieve the investment objective of the Sub-Fund (“Replication Strategy”)."
22,"Where the adoption of the Replication Strategy is not efficient or practicable or is otherwise at the Manager's absolute discretion, the Manager may pursue a representative sampling strategy and hold a representative sample of the constituent securities of the Underlying Index sel ected by the Manager using quantitative analytical models to derive a portfolio sample (“ Representative Sampling Strategy ”)."
23,"In pursuing the Representative Sampling Strategy, the Manager may cause the Sub -Fund to deviate from the Underlying Index weighting on the condition that the maximum deviation from the Underlying Index weighting of any constituent will not exceed 3 percentage points above or below such weighting."
24,"Investors should note that the Manager may switch between the Replication Strategy and t he Representation Sampling Strategy without prior notice to investors, in its absolute discretion."
25,"The Manager has no intention to engage in sale and repurchase transactions, reverse repurchase transactions or other similar over -the-counter transactions in respect of the Sub -Fund."
26,"Should there be a change in such intention, the Manager will seek prior approval of the SFC if required and not less than one month’s prior notice will be given to unitholders."
27,"The Manager may, on behalf of the Sub -Fund, enter into securities lending transactions with a maximum level of up to 50% and expected level of approximately 20% of its net asset value (“Net Asset Value”) and is able to recall the securities lent out at any time."
28,"As part of the securities lending transa ctions, the Sub -Fund must receive cash and/or non -cash collateral of at least 100% of the value of the securities lent (interests, dividends and other eventual rights included) valued on a daily basis."
29,The collateral will be subject to safekeeping by the Trustee or an agent appointed by the Trustee.
30,"Non -cash collateral received may not be sold, re -invested or pledged."
31,Any re -investment of cash collateral received shall be subject to the requirements as set out in the Code.
32,"To the extent the Sub-Fund undertakes securities lending transactions, all revenues (net of direct and indirect expenses as reasonable and normal compensation for the services rendered by the Manager, a securities lending agent and/or other service providers in the context of such transa ctions to the extent permitted by applicable legal and regulatory requirements) shall be returned to the Sub-Fund."
33,"The Manager may invest no more than 10% of the Sub -Fund’s Net Asset Value in futures for investment and hedging purposes, where the Manager believes such investments will help the Sub -Fund achieve its investment objective and are beneficial to the Sub -Fund."
34,The futures in which the Sub -Fund may invest will be index futures which exhibit high correlation with the Underlying Index in order to manage the Sub-Fund’s exposure to the Underlying Index constituents.
35,"Underlying Index The Underlying Index is a free float adjusted market capitalisation weighted index and aims to represent the 30 largest technology companies listed in Hong Kong which have high business exposure to selected technology themes, including internet (including mobile), fintech, cloud, e -commerce, digital , or autonomous activities."
36,The technology companies selected have to be Greater China Companies (as defined below) that are listed on the main board of the SEHK.
37,“Greater China Companies ” are companies not classified as “Foreign Companies”.
38,“Foreign Companies ” are companies which are incorporated outside Greater China (i.e.
39,"Hong Kong, Mainland China, Macau and Taiwan) and have the majority of their business presence outside Greater China."
40,Global X ETF Series - Global X Hang Seng TECH ETF (Listed Class) 3 The Underlying Index is compiled and maintained by Hang Seng Indexes Company Limited (“Index Provider”).
41,"It was launched on 27 July 2020 and has a base date of 3,000 on 31 December 2014."
42,The Manager (and each of its connected persons) are independent of the Index Provider.
43,The Underlying Index is a net total return index.
44,"A net total return index reflects the reinvestment of dividends or coupon payments, after deduction of any withholding tax (including any surcharges for special levies, if applicable)."
45,The Underlying Index is denominated and quoted in HKD.
46,As at 31 March 2025 the Underlying Index comprised 30 constituent stocks with total market capitalisation of approximately HKD 13.95 trillion.
47,The constituents of the Underlying Index together with their respective weightings and additional information of the Underlying Index can be found on https://www.hsi.com.hk/eng/indexes/all-indexes/hstech (the website has not been reviewed or approved by the SFC).
48,The Underlying Index is distributed under the following identifiers: Name Bloomberg Hang Seng TECH Index HSTECHN Use of derivatives / Investment in derivatives The Sub-Fund’s net derivative exposure may be up to 50% of its Net Asset Value .
49,What are the key risks?
50,Investment involves risks.
51,You may suffer substantial / total loss by investing in this Sub -Fund.
52,Please refer to the Prospectus for details including the risk factors.
53,General investment risk • The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses.
54,There is no guarantee of the repayment of principal.
55,There is no assurance that the Sub -Fund will achieve its investment objective.
56,"Equity market risk • The Sub -Fund’s investment in equity securities is subject to general market risks, whose value may fluctuate due to various factors, such as changes in investment sentiment, political and economic conditions and issuer - specific factors."
57,Risks related to companies with technology theme • The Sub-Fund’s investments are concentrated in companies with a technology theme.
58,Many of the companies with a high business exposure to a technology theme have a relatively short operating history.
59,Technology companies are often characterised by relativel y higher volatility in price performance when compared to other economic sectors.
60,"Companies in the technology sector also face intense competition, and there may also be substantial government intervention, which may have an adverse effect on profit margin s."
61,Rapid changes could render obsolete the products and services offered by these companies.
62,"These companies are also subject to the risks of loss or impairment of intellectual property rights or licences, cyber security risks resulting in undesirable lega l, financial, operational and reputational consequences."
63,"• The Sub -Fund may be exposed to risks associated with different technology sectors and themes (including industries, consumer discretionary, healthcare, financials, information technology, internet (including mobile), fintech, cloud, e -commerce, digital , or autonomous activities )."
64,A downturn in the business for companies in these sectors or themes may have adverse effects on the Sub -Fund.
65,Concentration risk • The Sub-Fund’s investments are concentrated in securities listed on the SEHK of companies that are active in technology sector may result in greater volatility in the value of the Sub -Fund than more diverse portfolios which comprise broad -based global investments.
66,"The value of the Sub -Fund may be mo re susceptible to adverse economic, political, policy, foreign exchange, liquidity, tax, legal or regulatory event affecting the technology sector ."
67,"• The Underlying Index is subject to concentration risk as a result of tracking the performance of securities incorporated in, or with majority of revenue derived from, or with a principal place of business in, the Greater China region."
