sentence_id,text
0,1 iSHARES ASIA TRUST a Hong Kong unit trust authorized under Section 104 of the Securities and Futures Ordinance (Cap.
1,"571) of Hong Kong 1 (the “Trust”) iShares MSCI China Index ETF (Stock Code: 2801) (the “MSCI China ETF”) Addendum to the Prospectus If you are in any doubt about the contents of this Addendum, you should consult your stockbroker, bank manager, solicitor, accountant or other financial adviser for independent financial advice."
2,"The Stock Exchange of Hong Kong Limited, Hong Kong Exchanges and Clearing Limited, Hong Kong Securities Clearing Company Limited and the Hong Kong Securities and Futures Commission take no responsibility for the contents of this Addendum, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this Addendum."
3,This Addendum forms an integral part of and should be read in conjunction with the Prospectus of the MSCI China ETF dated 7 October 2013 as supplemented by the addendum dated 30 January 2014 and 31 July 2014 and the Product Key Facts Statement dated 31 July 2014 (together the “Prospectus”).
4,"The Manager accepts full responsibility for the accuracy of the information contained in this Addendum and confirm, having made all reasonable enquiries, that to the best of its knowledge and belief, there are no other facts the omission of which would make any statement misleading."
5,"The following amendments shall take effect on 30 October 2014: (1) On page 25, the following is added before the last sentence in the risk factor “Reliance on Participating Dealers Risk” under the section “Risk Factors”: “Where a Participating Dealer appoints an agent (who is a CCASS participant) to perform certain CCASS-related functions, if the appointment is terminated and the Participating Dealer fails to appoint an alternative agent, or if the agent ceases to be a CCASS participant, the creation or redemption of Units by such Participating Dealer may also be affected.” (2) On page 44, replace the definition of “Participating Dealer” with the following: ‘“Participating Dealer” means, in respect of the MSCI China ETF, any licensed broker or dealer who is (or who has appointed an agent who is) admitted by HKSCC as either a Direct Clearing Participant or a General Clearing Participant (as defined in the General Rules of CCASS) in CCASS and who has entered into a Participation Agreement, and any reference in this Prospectus to “Participating Dealer” shall, where the context requires, include a reference to any agent so appointed by the Participating Dealer.’ 1 SFC authorization is not a recommendation or endorsement of a scheme nor does it guarantee the commercial merits of a scheme or its performance."
6,It does not mean the scheme is suitable for all investors nor is it an endorsement of its suitability for any particular investor or class of investors.
7,"2 (3) On page 44, replace the definition of “Participation Agreement” with the following: ‘“Participation Agreement” means an agreement entered into between the Trustee, the Manager, HKSCC, the Conversion Agent, a Participating Dealer and (where relevant) a Participating Dealer’s agent, setting out, (amongst other things), the arrangements in respect of the issue of Units for cash and/or Index Shares constituting the Application Basket of the MSCI China ETF and the related Cash Component and the redemption and cancellation of Units for Index Shares constituting the Application Basket of the MSCI China ETF and the related Cash Component.’ (4) On page 6, replace the paragraph and table under the sub-section “Constituent Securities of the Underlying Index” with the following: “As at 24 October 201 4, the Underlying Index comprised 1 41 stocks."
8,The companies are classified into industry sectors.
9,"As at 24 October 201 4 the 1 0 largest constituent stocks of the Underlying Index, as listed below, represented about 52.09% of the total market capitalisation, based on total shares in issue, of the Underlying Index."
