sentence_id,text
0,"i IMPORTANT: If you are in any doubt about the contents of this Prospectus, you should consult your stockbroker, bank manager, solicitor, accountant or other financial adviser for independent professional financial advice."
1,Investors should note that this Prospectus relates to Sub-Fund(s) which may offer (i) both exchange-traded class of Units and unlisted (not exchange-traded) class(es) of Units; (ii) exchange-traded class of Units only; or (iii) unlisted (not exchange-traded) class(es) of Units only.
2,Fullgoal ETF Series (a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap.
3,"571 of the Laws of Hong Kong)) Fullgoal Hang Seng HK High Dividend ETF PROSPECTUS Manager Fullgoal Asset Management (HK) Limited Listing Agent Ample Capital Limited April 2026 The Stock Exchange of Hong Kong Limited, Hong Kong Exchanges and Clearing Limited, Hong Kong Securities Clearing Company Limited and the Hong Kong Securities and Futures Commission (“ SFC”) take no responsibility for the contents of this Prospectus, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the co ntents of this Prospectus."
4,The Trust and each Sub -Fund have each been authorised as collective investment schemes by the SFC pursuant to section 104 of the Securities and Futures Ordinance (Cap.
5,571 of the Laws of Hong Kong) (“SFO”).
6,"SFC authorisation is not a recommendation or endorsement of the Trust or any of the Sub -Funds nor does it guarantee the commercial merits of the Trust, any of the Sub-Funds or their performance."
7,It does not mean the Trust or the Sub -Funds are suitable for all investors nor is it an endorsement of their suitability for any particular investor or class of investors.
8,"ii IMPORTANT INFORMATION This Prospectus relates to the offer in Hong Kong of Units in the Fullgoal ETF Series (“ Trust”), an umbrella unit trust established under Hong Kong law by a trust deed dated 6 March 2026, as amended and supplemented from time to time, entered into between Fullgoal Asset Management (HK) Limited (“Manager”) and Cititrust Limited (“Trustee”)."
9,The Trust can have a number of sub-funds (each a “Sub-Fund”).
10,"Where specified in the relevant Appendix, a Sub-Fund may issue (i) both exchange-traded class of Units (“ Listed Class of Units”) and unlisted (not exchange -traded) class(es) of Units (“Unlisted Class of Units”), (ii) Listed Class of Units only, or (iii) Unlisted Class of Units only."
11,The information contained in this Prospectus has been prepared to assist potential investors in making an informed decision in relation to investing in a Sub-Fund.
12,It contains important facts about each Sub-Fund whose Units are offered in accordance with this Prospectus.
13,"A product key facts statement (“ KFS”) which contains the key features and risks of each Sub-Fund is also issued by the Manager and such KFS shall form part of the offering document, and shall be read, in conjunction with, this Prospectus."
14,"For a Sub-Fund which issues both Listed Class of Units and Unlisted Class of Units, a separate set of KFS will be available for the Listed Class of Units and Unlisted Class of Units."
15,"The Manager accepts full responsibility for the accuracy of the information contained in this Prospectus and the KFS of each Sub-Fund, and confirms, having made all reasonable enquiries, that to the best of its knowledge and belief there are no other facts the omission of which would make any statement in this Prospectus or any KFS misleading."
16,This Prospectus and the KFS may from time to time be updated.
17,"The Manager also confirms that this Prospectus includes particulars given in compliance with the Code on Unit Trusts and Mutual Funds (“Code”), the “Overarching Principles” of the SFC Handbook for Unit Trusts and Mutual Funds , Investment-Linked Assurance Schemes and Unlisted Structured Investment Products, and (in respect of the Listed Class of Units) the Rules Governing the Listing of Securities on The Stock Exchange of Hong Kong Limited for the purposes of giving information with regard to the Units of each Sub-Fund."
