sentence_id,text
0,"IMPORTANT: If you are in any doubt about the contents of this Prospectus, you should consult your stockbroker, bank manager, solicitor, accountant or other financial adviser for independent financial advice."
1,Samsung S&P GSCI Crude Oil ER Futures ETF (the “Sub-Fund”) is a futures-based exchange traded fund .
2,Investment in the Sub -Fund is only suitable to those investors who are in a financial position to assume the risks involved in futures investments.
3,"Futures investments are subject to certain key risks including leverage, counterparty and liquidity risks."
4,Movement in the prices of futures may be highly volatile.
5,The Sub -Fund may not be suitable for all investors.
6,It is possible that the entire value of your investment could be lost .
7,Please refer to the “ Risk Factors” section in this Prospectus as well as the “Risk factors specific to the Sub-Fund” section in each Appendix.
8,SAMSUNG ETFS TRUST (a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap.
9,"571) of Hong Kong) Samsung S&P GSCI Crude Oil ER Futures ETF HKD Counter Stock Code: 03175 PROSPECTUS Manager Samsung Asset Management (Hong Kong) Limited 三星資產運用（香港）有限公司 Investment Adviser Samsung Asset Management Co., Limited Listing Agent Altus Capital Limited 29 September 2017 Hong Kong Exchanges and Clearing Limited (“HKEx”), The Stock Exchange of Hong Kong Limited (the “SEHK”) , Hong Kong Securities Clearing Company Limited (“HKSCC”) and the Hong Kong Securities and Futures Commission (the “SFC”) take no responsibility for the contents of this Prospectus, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this Prospectus."
10,The Trust and the Sub -Fund have each been authorised as collective investment schemes by the SFC.
11,SFC authorisation is not a recommendation or endorsement of a scheme nor does it guarantee the commercial merits of a sc heme or its performance.
12,It does not mean the scheme is suitable for all investors nor is it an endorsement of its suitability for any p articular investor or class of investors.
13,"i IMPORTANT INFORMATION This Prospectus relates to the offer in Hong Kong of units (the “Units”) in the Samsung ETFs Trust (the “Trust”), an umbrella unit trust established under Hong Kong law by a trust deed dated 13 January 2015 (the “Trust Deed”) between Samsung Asset Management (Hong Kong) Limited 三星資產運用 （香港） 有限公司 (the “Manager”) and HSBC Institutional Trust Services (Asia) Limited (the “Trustee”)."
14,The Trust may have one or more sub-funds (the “Sub-Funds” or individually a “Sub-Fund”) which are exchange traded funds.
15,The information contained in this Prospectus has been prepared to assist potential investors in making an informed decision in relation to investing in the Sub -Funds.
16,It contains important facts about the Sub -Funds whose Units are offered in accordance with this Prospectus.
17,"A product key facts statement which conta ins the key features and risks of each of the Sub -Funds is also issued by the Manager and such product key facts statement shall form part of this Prospectus, and shall be read, in conjunction with, this Prospectus."
18,"The Manager accepts full responsibility for the accuracy of the information contained in this Prospectus and confirms having made all reasonable enquiries, that to the best of its knowledge and belief there are no other facts the omission of which would make any statement misleading."
19,"The Manag er also confirms that this Prospectus includes particulars given in compliance with the Rules Governing the Listing of Securities on the Stock Exchange of Hong Kong Limited and the Code on Unit Trusts and Mutual Funds (the “Code”) and the “Overarching Prin ciples” of the SFC Handbook for Unit Trusts and Mutual Funds, Investment -Linked Assurance Schemes and Unlisted Structured Investment Products for the purposes of giving information with regard to the Units."
20,"The Trustee is not responsible for the preparati on of this Prospectus and shall not be held liable to any person for any information disclosed in this Prospectus, except for the information regarding the Trustee itself under the paragraph headed “The Trustee and Registrar” in the section on “Management of the Trust”."
21,Currently the only Sub-Fund is a collective investment scheme falling within Chapters 8.6 and 8.4A and Appendix I of the Code.
22,The Trust and each Sub-Fund is authorised by the SFC in Hong Kong under Section 104 of the Securities and Futures Ordinance.
23,"The SFC takes no responsibility for the financial soundness of the Trust, any Sub-Fund or for the correctness of any statements made or opinions expressed in this Prospectus."
24,SFC authorisation is not a recommendation or endorsement of a sc heme nor does it guarantee the commercial merits of a scheme or its performance.
25,It does not mean the scheme is suitable for all investors nor is it an endorsement of its suitability for any particular investor or class of investors.
26,"You should consult y our financial adviser, consult your tax advisers and take legal advice as appropriate as to whether any governmental or other consents are required, or other formalities need to be observed, to enable you to acquire Units as to whether any taxation effects , foreign exchange restrictions or exchange control requirements are applicable and to determine whether any investment in a Sub-Fund is appropriate for you."
27,Dealings in the Units of Samsung S&P GSCI Crude Oil ER Futures ETF on The Stock Exchange of Hong Kong Limited (the “SEHK”) have already commenced.
28,"The Units of Samsung S&P GSCI Crude Oil ER Futures ETF have been accepted as eligible securities by Hong Kong Securities Clearing Company Limited (“HKSCC”) for deposit, clearance and settlement in the Centr al Clearing and Settlement System (“CCASS”)."
29,Settlement of transactions between participants of the SEHK is required to take place in CCASS on the second CCASS Settlement Day after any trading day.
30,All activities under CCASS are subject to the General Rule s of CCASS and CCASS Operational Procedures in effect from time to time.
31,"No action has been taken to permit an offering of Units or the distribution of this Prospectus in any jurisdiction other than Hong Kong and, accordingly, this Prospectus does not con stitute an offer or solicitation to anyone in any jurisdiction in which such offer is not authorised or to any person to whom it is unlawful to make such offer or solicitation."
32,"The Units have not been, and will not be, registered under the United States S ecurities Act of 1933, as amended (the “US Securities Act”) or any other United States Federal or State law and, except in a transaction which does not violate the US Securities Act, may not be directly or indirectly offered to or sold in the United States of America or any of its territories or for the benefit of a US Person (as defined in Regulation S of the US Securities Act)."
33,"The Trust and the Sub-Funds have not been and will not be registered as an investment company under the United States Investment Company Act of 1940, as amended."
34,"Units may not be acquired or owned by (i) an employee benefit plan, as defined in Section 3(3) of the Employee Retirement Income Security Act of 1974, as amended (“ERISA”), that is subject to Title I of ERISA, (ii) a plan, as defined in Section 4975(e)(1) of the US Internal Revenue Code of 1986, as amended (the “Internal Revenue Code”), that is subject to Section 4975 of the Internal Revenue Code, (iii) a plan that is subject to any other law, regulation, rule or restriction that is substantially similar to ERISA or Section 4975 of the Internal Revenue Code (“Similar Law”) or (i v) an entity whose assets are deemed to include the assets of such an employee benefit plan or plan for purposes of ERISA, Section 4975 of the Inter nal Revenue Code or Similar Law, unless the purchase, holding and disposition of units will not constitute a violation under ERISA, Section 4975 of the Internal Revenue Code and any applicable Similar Law."
35,"Furthermore, distribution of this Prospectus shall not be permitted unless it is accompanied by a copy of the latest ii annual financial statements of the Sub-Fund(s) (where existing) and, if later, its most recent interim report."
36,"You should note that any amendment or addendum to this Prospectus will only be posted on the Manager’s website (www.samsungetf.com.hk) the contents of which, and of any other websites referred to in this Prospectus, have not been reviewed by the SFC."
37,This Prospectus may refer to inform ation and materials included in websites.
38,Such information and mate rials do not form part of this Prospectus and they have not been reviewed by the SFC or any regulatory body.
39,Investors should note that the information provided in websites may be updated and changed periodically without any notice to any person.
40,Questions and Complaints Investors may raise any questions on or make any complaints about the Trust (including the Sub -Funds) by contacting the Manager at its address as set out in the Directory of this Prospectus or calling the Manager on +852 2115 6365 during normal office hours.
