sentence_id,text
0,"1 Important: If you are in any doubt about the contents of this Addendum, you should consult your stockbroker, bank manager, solicitor, accountant and other financial adviser for independent financial advice."
1,"This Addendum forms an integral part of and shoul d be read in conjunction with the Prospectus of the Sub- Funds dated 25 April 2016 , as amended by the addenda dated 29 April 2016, 1 June 2016, 29 August 2016, 10 March 2017 and 28 April 2017 respectively (the “Prospectus”)."
2,Samsung Asset Management (Hong K ong) Limited (the “ Manager”) accepts responsibility for the accuracy of the information contained in this Addendum as being accurate at the date hereof.
3,"Samsung HSI Futures ETF HKD Counter Stock Code: 03124 Samsung HSI Futures RMB FX ETF HKD Counter Stock Code: 03134 Samsung S&P GSCI Crude Oil ER Futures ETF HKD Counter Stock Code: 03175 (sub-funds of Samsung ETFs Trust, a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap."
4,571) of Hong Kong) (collectively the “Sub-Funds”) Addendum to the Prospectus The following changes to the Prospectus shall apply with effect from the date of this Addendum: 1.
5,"In Appendix 1, the second paragraph and the table under the sub -section headed “Top 10 constituents of the HSI” in the section “The Index” on page 67 are deleted in their entirety and replaced with the following: “As at 15 May 2017, the 10 largest constituents of the HSI, representing in excess of 62.21% of the market capitalisation of the HSI based on total shares in issue, were as follows: Rank Constituent Name Weighting (%) 1."
6,Tencent 11.71 2.
7,HSBC Holdings 10.31 3.
8,CCB 8.44 4.
9,AIA 8.09 5.
10,China Mobile 6.33 6.
11,ICBC 4.58 7.
12,Bank of China 3.72 8.
13,CKH Holdings 3.33 9.
14,Ping An 2.94 10.
15,HKEx 2.76 ” 2 2.
16,"In Appendix 2, the second paragraph and the table under the sub -section headed “Top 10 constituents of the HSI ” in the section “The Index” on page s 80 -81 are deleted in their entirety and replaced with the following: “As at 15 May 2017, the 10 largest constituents of the HSI, representing in excess of 62.21% of the market capitalisation of the HSI based on total shares in issue, were as follows: Rank Constituent Name Weighting (%) 1."
17,Tencent 11.71 2.
18,HSBC Holdings 10.31 3.
19,CCB 8.44 4.
20,AIA 8.09 5.
21,China Mobile 6.33 6.
22,ICBC 4.58 7.
23,Bank of China 3.72 8.
24,CKH Holdings 3.33 9.
25,Ping An 2.94 10.
26,HKEx 2.76 ” 3.
27,"In Appendix 3, the first paragraph in the sub -section headed “Trustee’s and Registrar’s Fees” under the section “ Fees and expenses ” on page s 105-106 is deleted in its entirety and replaced with the following: “The Trustee receives out of the assets of the Sub -Fund a monthly trustee’s fee, pay able in arrears, accrued daily and calculated as at each Dealing Day at 0.12% per year of the Net Asset Value of the Sub -Fund, subject to a monthly minimum of HKD15,600 up to 26 April 2018 and HKD78,000 from 27 April 2018 onwards ."
28,"The Trustee is also entit led to receive a transaction fee of HKD120 on each open and closed WTI Futures Contract of the Sub-Fund (subject to a monthly maximum of HKD78,000).” The Prospectus may only be distributed if accompanied by this Addendum."
29,Samsung Asset Management (Hong Kong) Limited 三星資產運用（香港）有限公司 as Manager of the Sub-Funds 17 May 2017
