sentence_id,text
0,"Important – If you are in doubt about the contents of this Prospectus, you should consult your stockbroker, bank manager, solicitor, accountant and other financial adviser for independent professional financial advice."
1,Investors should note that this Prospectus relates to Sub-Fund(s) which may offer both exchange-traded class of Shares and unlisted (not exchange-traded) class of Shares.
2,"FUBON ETF SERIES OFC (a Hong Kong public umbrella open-ended fund company with variable capital, limited liability and segregated liability between sub-funds and authorized under section 104 of the Securities and Futures Ordinance (Cap."
3,"571) of Hong Kong (the “SFO”)) Fubon NYSE FactSet Taiwan Core Semiconductor Index ETF Stock Code: 3076 Fubon FTSE Taiwan RIC Capped Index ETF Stock Code: 3021 Fubon Hang Seng Shanghai-Shenzhen-Hong Kong (Selected Corporations) High Dividend Yield Index ETF Stock Code: 3190 Fubon Solactive Core Diversified Multi Asset Index ETF Stock Code: 3427 PROSPECTUS MANAGER Fubon Fund Management (Hong Kong) Limited 28 March 2025 The Stock Exchange of Hong Kong Limited, Hong Kong Exchanges and Clearing Limited, Hong Kong Securities Clearing Company Limited and the Hong Kong Securities and Futures Commission take no responsibility for the contents of this Prospectus, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this Prospectus."
4,The Company has been registered with the SFC as an open-ended fund company.
5,The Company and each Sub-Fund have each been authorised as collective investment schemes by the SFC.
6,"Registration with and authorisation by the SFC do not represent a recommendation or endorsement of the Company or any of the Sub-Funds nor do they guarantee the commercial merits of the Company, any of the Sub-funds or their performance."
7,They do not mean the Company or any of the Sub-Funds is suitable for all investors nor do they represent an endorsement of their suitability for any particular investor or class of investors.
8,"Important – while section 112S of the SFO provides for segregated liability between sub-funds, the concept of segregated liability is relatively new."
9,"Accordingly, where claims are brought by local creditors in foreign courts or under foreign law contracts, it is not yet known how those foreign courts will react to section 112S of the SFO."
10,"1 605129\43538351_1.docx FUBON ETF SERIES OFC (a Hong Kong public umbrella open- ended fund company with variable capital, limited liability and segregated liability between sub- funds and authorized under section 104 of the Securities and Futures Ordinance (Cap."
