sentence_id,text
0,1 Product Key Facts BMO NASDAQ 100 ETF BMO Global Asset Management (Asia) Limited March 2020 This is a passive exchange traded fund.
1,This statement provides you with key information about this product.
2,This statement is a part of the offering document .
3,You should not invest in this product based on this statement alone.
4,Quick facts Stock code: 3086 – HKD counter 9086 – USD counter Trading lot size: 200 Units – HKD counter 200 Units – USD counter Manager: BMO Global Asset Management (Asia) Limited Trustee: State Street Trust (HK) Limited Registrar: Tricor Investor Services Limited Ongoing charges 0.30%# over a year: Tracking difference -0.49%## of the last calendar year : Index: NASDAQ-100 Index Base currency: HKD Trading currency: HKD – HKD counter USD – USD counter Financial year end: 31 December Dividend policy: The Manager intends to distribute income to unitholders at least semi-annually (usually in March and September of each year).
5,"There is no guarantee of regular distribution payments, or the amount being distributed."
6,There is no current intention to make distribution out of cap ital or effec tively out of capital.
7,Distributions on all Units (whether traded in HKD or USD counter) will be in HKD only ###.
8,ETF website: www.bmo.hk #### # The ongoing charges figure is an annualized figure based on expenses for the year ended 31 December 2019 .
9,This figure may vary from year to year.
10,It represents the sum of the ongoing expenses chargeable to the Sub -Fund expressed as a percentage of the Sub -Fund’s average net asset value .
11,## This is the actual tracking difference of the calendar year ended 31 December 2019.
12,Investors should refer to the website of the Sub-Fund for more up-to-date information on actual tracking difference.
13,### Unitholders may have to bear the fees and charges associated with the conversion of such distributions from HKD to USD or any other currency.
14,#### This website has not been reviewed by the SFC.
15,2 What is this product?
16,This is a fund constituted in the form of a unit trust established under Hong Kong law and is a sub-fund of the BMO ETF.
17,The Units of the BMO NASDAQ 100 ETF (the “ Sub-Fund”) are listed on The Stock Exchange of Hong Kong Limited (the “ SEHK”).
18,These Units are traded on the SEHK like listed stocks.
19,The Sub -Fund is a passively managed index tracking exchange traded fund falling under Chapter 8.6 of the Code on Unit Trusts and Mutual Funds.
20,"Objective and Investment Strategy Objective The Sub-Fund aims to provide investment results that, before fees and expenses, closely correspond to the performance of the NASDAQ-100 Index (the “Index”)."
21,Strategy The Manager intends to adopt primarily a full replication strategy to achieve the investment objective of the Sub -Fund.
