sentence_id,text
0,Samsung ETFs Trust II (a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap.
1,"571) of Hong Kong) PROSPECTUS Manager Samsung Asset Management (Hong Kong) Limited 15 August 2025 Hong Kong Exchanges and Clearing Limited (“HKEx”), The Stock Exchange of Hong Kong Limited (the “SEHK”), Hong Kong Securities Clearing Company Limited (“HKSCC”) and the Hong Kong Securities and Futures Commission (the “SFC”) take no responsibility for the contents of this Prospectus, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this Prospectus."
2,The Trust and the Sub-Funds have each been authorised as collective investment schemes by the SFC.
3,SFC authorisation is not a recommendation or endorsement of a scheme nor does it guarantee the commercial merits of a scheme or its performance.
4,It does not mean the scheme is suitable for all investors nor is it an endorsement of its suitability for any particular investor or class of investors.
5,"IMPORTANT: If you are in any doubt about the contents of this Prospectus, you should consult your stockbroker, bank manager, solicitor, accountant or other financial adviser for independent professional financial advice."
6,i IMPORTANT INFORMATION This Prospectus relates to the offer in Hong Kong of units (the “Units”) in the Samsung ETFs Trust II (the “Trust”) and its sub-funds (the “Sub-Funds”).
7,"The Trust is an umbrella unit trust established under Hong Kong law by a trust deed dated 17 May 2018, as amended from time to time (the “Trust Deed”) between Samsung Asset Management (Hong Kong) Limited (the “Manager”) and Cititrust Limited (the “Trustee”)."
8,The Trust can have a number of sub-funds (the “Sub-Funds” or individually a “Sub-Fund”).
9,The information contained in this Prospectus has been prepared to assist potential investors in making an informed decision in relation to investing in a Sub-Fund.
10,It contains important facts about each Sub-Fund whose Units are offered in accordance with this Prospectus.
11,"A product key facts statement which contains the key features and risks of each Sub-Fund is also issued by the Manager and such product key facts statement shall form part of this Prospectus, and shall be read, in conjunction with, this Prospectus."
12,"The Manager accepts full responsibility for the accuracy of the information contained in this Prospectus and the Product Key Facts Statement of each Sub-Fund and confirms having made all reasonable enquiries, that to the best of its knowledge and belief there are no other facts the omission of which would make any statement in this Prospectus or any Product Key Facts Statement misleading."
13,"The Manager also confirms that this Prospectus includes particulars given in compliance with the Rules Governing the Listing of Securities on the Stock Exchange of Hong Kong Limited and the Code on Unit Trusts and Mutual Funds (the “Code”) and the “Overarching Principles” of the SFC Handbook for Unit Trusts and Mutual Funds, Investment-Linked Assurance Schemes and Unlisted Structured Investment Products for the purposes of giving information with regard to the Units of each Sub-Fund."
14,"The Trustee is not responsible for the preparation of this Prospectus and shall not be held liable to any person for any information disclosed in this Prospectus, except for the information regarding the Trustee itself under the paragraph headed “The Trustee” in the section on “Management of the Trust and Sub-Funds” and, where applicable, under “Trustee” in any Appendix."
15,Each Sub-Fund is a fund falling within Chapter 8.6 of the Code.
16,The Trust and each Sub-Fund are authorised by the SFC in Hong Kong under Section 104 of the Securities and Futures Ordinance.
17,"The SFC takes no responsibility for the financial soundness of the Trust, any Sub-Fund or for the correctness of any statements made or opinions expressed in this Prospectus."
18,SFC authorisation is not a recommendation or endorsement of a scheme nor does it guarantee the commercial merits of a scheme or its performance.
19,It does not mean the scheme is suitable for all investors nor is it an endorsement of its suitability for any particular investor or class of investors.
20,"You should consult your financial adviser or your tax advisers and take legal advice as appropriate as to whether any governmental or other consents are required, or other formalities need to be observed, to enable you to acquire Units as to whether any taxation effects, foreign exchange restrictions or exchange control requirements are applicable and to determine whether any investment in a Sub-Fund is appropriate for you."
21,Dealings in the Units of Samsung CSI China Dragon Internet ETF and Samsung S&P High Dividend APAC ex NZ REITs ETF have commenced on The Stock Exchange of Hong Kong Limited (the “SEHK”).
22,"The Units of Samsung CSI China Dragon Internet ETF and Samsung S&P High Dividend APAC ex NZ REITs ETF have been accepted as eligible securities by Hong Kong Securities Clearing Company Limited (“HKSCC”) for deposit, clearing and settlement in the Central Clearing and Settlement System (“CCASS”)."
23,Settlement of transactions between participants on the SEHK is required to take place in CCASS on the second CCASS settlement day after the trading day.
24,All activities under CCASS are subject to the General Rules of CCASS and CCASS Operational Procedures in effect from time to time.
25,"No action has been taken to permit an offering of Units or the distribution of this Prospectus in any jurisdiction other than Hong Kong and, accordingly, this Prospectus does not constitute an offer or solicitation to anyone in any jurisdiction in which such offer is not authorised or to any person to whom it is unlawful to make such offer or solicitation."
26,"The Units have not been, and will not be, registered under the United States Securities Act of 1933, as amended (the “Securities Act”) or any other United States Federal or State law and, except in a transaction which does not violate the Securities Act, may not be directly or indirectly offered to or sold in the United States of America or any of its territories or for the benefit of a US Person (as defined in Regulation S of the Securities Act)."
27,"The Trust and each Sub-Fund have not been and will not be registered as an investment company under the United States Investment Company Act of 1940, as amended."
