sentence_id,text
0,1 PRODUCT KEY FACTS Value Partners Fund Series OFC Value Partners HKD Money Market ETF (Listed Class) October 2025 Issuer: Value Partners Hong Kong Limited • This is an active exchange traded fund.
1,• This statement provides you with key information about this product.
2,• This statement is a part of the Sub-Fund’s Prospectus.
3,• You should not invest in this product based on this statement alone.
4,Quick facts Stock code: 03421 Trading lot size: 1 Share Manager: Value Partners Hong Kong Limited Custodian: CMB Wing Lung (Trustee) Limited Ongoing charges over a year#: 0.30% Dealing frequency: Daily (Hong Kong business days) Base currency: Hong Kong dollars (HKD) Trading currency: Hong Kong dollars (HKD) – HKD counter Dividend policy: The Manager may declare and distribute net dividends to Shareholders at the Manager’s discretion.
5,There is no guarantee to the payment of distributions or frequency of payment.
6,Dividends may also be paid out of capital or effectively out of capital of the relevant class and may result in an immediate reduction of the Net Asset Value (“ NAV”) per share of the Sub-Fund (“Share”).
7,All Shares will receive distributions in the base currency (HKD) only.
8,Financial year end of the Sub-Fund: 31 December Website: www.valuepartners-group.com (this website has not been reviewed by the SFC) # The ongoing charges figure is indicative only as the Sub -Fund is newly set up.
9,It represents the sum of the estimated ongoing expenses over a 12 -month period chargeable to the relevant class expressed as a percentage of the estimated average NAV of the relevant class over the same period.
10,The actual figure may be different from this estimated figure and it may vary from year to year.
11,"For the 12 -month period from the launch of the Sub -Fund, the ongoing charges of the class is capped at 0.30% of the averaged NAV of the class."
12,Any ongoing expenses in respect of the class exceeding the capped figure during this period will be bo rne by the Manager and will not be charged to the class.
13,What is this product?
14,"Value Partners HKD Money Market ETF (the “Sub-Fund”) is a sub-fund of the Value Partners Fund Series OFC (“Company”), which is a public umbrella open-ended fund company established under Hong Kong law with variable capital with limited liability and segregated liability between sub -funds."
15,The Sub-Fund is an actively managed exchange traded fund under Chapters 8.2 and 8.10 of the Code on Unit Trusts and Mutual Funds (the “Code”).
16,Value Partners HKD Money Market ETF (Listed Class) 2 The Sub-Fund offers both listed class of Shares (the “Listed Class of Shares”) and unlisted classes of Shares (together the “Unlisted Classes of Shares”).
17,"This statement contains information about the offering of the Listed Class of Shares, and unless otherwise specified references to “Shares” in this statement shall refer to the Listed Class of Shares."
18,Investors should refer to a separate statement for the offering of the Unlisted Classes of Shares.
19,The Listed Class of Shares of the Sub-Fund are listed on The Stock Exchange of Hong Kong Limited (the “SEHK”) and are traded on the SEHK like listed stocks.
20,The purchase of a Share in the Sub -Fund is not the same as placing funds on deposit with a bank or deposit -taking company.
