sentence_id,text
0,1 PRODUCT KEY FACTS STATEMENT Hang Seng FTSE China 50 Index ETF 30 April 2025 Issuer: Hang Seng Investment Management Limited  This is a passive exchange traded fund.
1, This statement provides you with key information about the Hang Seng FTSE China 50 Index ETF (the “HS FCI50 ETF”).
2, This statement is a part of the Hong Kong Offering Document of the HS FCI50 ETF.
3, You should not invest in the HS FCI50 ETF based on this statement alone.
4,"Quick Facts Stock Code: 2838 Trading Lot Size: 100 Units Manager: Hang Seng Investment Management Limited Trustee, Custodian & Registrar: HSBC Institutional Trust Services (Asia) Limited Underlying Index: FTSE China 50 Index Trading Currency: Hong Kong dollars (HKD) Base Currency: Hong Kong dollars (HKD) Financial Year End of the HS FCI50 ETF: 31 December Dividend Policy: Semi-annual cash dividends (if any) at the discretion of the Manager, which are expected to be in respect of the first half and the second half of each calendar year respectively."
5,The Manager currently intends to make declaration of dividend in June and September of each year.
6,"There is no guarantee of regular distribution of dividends and, if dividend is paid, the amount being distributed."
7,"The Manager may, at its discretion, pay dividend out of capital."
8,"The Manager may also, at its discretion, pay dividend out of gross income while all or part of the fees and expenses of the HS FCI50 ETF are charged to/paid out of the capital of the HS FCI50 ETF, resulting in an increase in distributable income for the payment of dividends by the HS FCI50 ETF and therefore, the HS FCI50 ETF may effectively pay dividend out of capital."
9,P ayment of dividends out of capital or effectively out of capital amounts to a return or withdrawal of part of an investor’s original investment or from any capital gains attributable to that original investment.
10,A ny distributions of dividends involving payment of dividends out of capital or effectively out of capital may result in an immediate reduction of the Net Asset Value per Unit.
11,"Ongoing Charges Over a Year*: 1.23% Tracking Difference of 2024**: -2.22% ETF Website: www.hangsenginvestment.com▲ * The ongoing charges figure is an estimate calculated based on the revised trustee fee (0.045% per annum of the Net Asset Value of the HS FCI50 ETF's) and the ongoing expenses (excluding the trustee fee) for the year ended 31 December 2024, expressed as a percentage of the HS FCI50 ETF’s average Net Asset Value for the same period."
12,It includes the fees of the Manager and the Trustee.
13,The actual figure may be different from the estimate.
14,Please refer to the “Fees and Expenses Payable by the HS FCI50 ETF” section in the Hong Kong Offering Document for details.
15,This figure may vary from year to year.
16,** This is the actual tracking difference of the calendar year 2024.
17,Investors should refer to the ETF website for more up-to-date information on actual tracking difference 2 What is the HS FCI50 ETF?
18,"The HS FCI50 ETF is a sub-fund of the Hang Seng Investment Index Funds Series III, a unit trust established as an umbrella fund under the laws of Hong Kong."
19,The Units of the HS FCI50 ETF are listed on The Stock Exchange of Hong Kong Limited (the “SEHK”) and are traded on the SEHK like listed stocks.
20,The HS FCI50 ETF is a passively managed index tracking exchange traded fund (“ETF”) falling under Chapter 8.6 of the Code on Unit Trusts and Mutual Funds.
21,The HS FCI50 ETF is a “physical” ETF meaning that it invests directly in and holds securities.
22,"Objective and Investment Strategy Objective The HS FCI50 ETF is an index-tracking fund which aims to match, before expenses, as closely as practicable the performance of the FTSE China 50 Index (the ""Index"")."
23,Investment Strategy The Manager primarily adopts a replication strategy.
24,The HS FCI50 ETF invests in substantially all the constituent stocks of the Index in substantially the same weightings (i.e.
25,proportions) as these stocks have in the Index.
26,"In order to maximise portfolio management efficiency, minimise transaction costs and tracking error, exposure to the Index may also be obtained through other index-tracking strategies or financial derivative instruments from which the return to the HS FCI50 ETF substantially reflects the performance of the Index."
27,S uch strategies and instruments are chosen based on their correlation to the Index and cost efficiency in order to reflect the characteristics of the Index.
28,"H ence, the Manager may decide to utilise a representative sampling strategy or another investment strategy from time to time to achieve the HS FCI50 ETF’s investment objective."
29,"Although financial derivative instruments may be used (as aforesaid), they will not be used extensively for investment purpose."
30,"Currently, the Manager has no intention to have any securities lending, sale and repurchase and reverse repurchase transactions (collectively “securities financing transactions”) or similar over-the-counter transactions entered into for the account of the HS FCI50 ETF."
31,"In the future, where the Manager intends to have any securities financing transactions or similar over-the-counter transactions entered into for the account of the HS FCI50 ETF, subject to SFC’s prior approval (if necessary), 1 month’s prior notice will be given to the relevant Unitholders."
32,"Currently, the Manager has no intention to enter into any transactions whereby the HS FCI50 ETF will provide or receive collateral."
33,Index The Index is designed to represent the performance of the largest companies in the China equity market that are available to international investors.
34,The Index is denominated in HKD and was launched on 19 April 2001 with a base value of 5000 as of 16 March 2001.
35,"The Index consists of 50 largest and most liquid Chinese stocks (the types of shares eligible for inclusion in the Index include H Shares, Red Chip Shares and P Chip Shares) listed and traded on the SEHK."
36,Each stock comprising the Index is also a constituent stock of the FTSE All-World Index.
37,The Index is a total return index and adopts a free float-adjusted market capitalisation weighted methodology with a 9% cap on each constituent weighting.
38,"The 50 constituent stocks of the Index are grouped under industries of Technology, Telecommunications, Health Care, Financials, Real Estate, Consumer Discretionary, Consumer Staples, Industrials, Basic Materials, Energy and Utilities."
39,"As at 31 March 2025, the Index comprised 50 constituents with investable market capitalisation of HKD 12,755.7 billion."
40,"The Manager and its connected persons are independent of FTSE International Limited, the Index provider."
