id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
02829_qa_00001,02829,en,Which risks could cause losses for ETF 02829 investors?,4 The Trust and the Index Funds 4 Investment Objective 4 Investment Strategy 5 Investment and Borrowing Restrictions 5 Leverage 8 Cross-trades 8 DESCRIPTION OF ISHARES CHINA GOVERNMENT BOND ETF 9 Key Information 9 Investment Objective 10 Investment Strategy 10 Investment and Borrowing Restrictions 12 Underlying Index 12 Index Methodology 12 Distribution Policy 14 Further Information 14 DESCRIPTION OF ISHARES SHORT DURATION CHINA POLICY BANK BOND ETF 15 Key Information 15 Investment Objective 16 Investment Strategy,02829_2829_3125_Prospectus.csv,38.0,key_risks
02829_qa_00002,02829,en,What are the key risks investors should know for ETF 02829?,General risks of investing in emerging markets include but are not limited to: generally less l iquid and less efficient securities markets; generally greater price volatility; exchange rate fluctuations and foreign exchange control; less publicly available information about issuers; the imposition of taxes; difficulties in enforcing contracts; less liquidity and smaller market capitalisations; less well regulated markets resulting in more volatile stock prices; different accounting and disclosure standards; govern,02829_2829_3125_Prospectus.csv,38.0,key_risks
02829_qa_00003,02829,en,What is the stock code of ETF 02829?,The stock code is 09829 USD counter 02829 HKD counter 82829 RMB counter.,multi_csv_aggregate,,fact_extraction
02829_qa_00004,02829,en,"Does ETF 02829 use derivatives, and what are the limits?",PROSPECTUS iShares China Government Bond ETF (HKD Counter Stock Code: 02829) (RMB Counter Stock Code: 82829) (USD Counter Stock Code: 09829) iShares Short Duration China Policy Bank Bond ETF (HKD Counter Stock Code: 03125) (RMB Counter Stock Code: 83125) (USD Counter Stock Code: 09125) iShares Asia Trust A Hong Kong unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap. Authorisation by the Securities and Futures Commission is not a recommendation or endorsement of a product nor does,02829_2829_3125_Prospectus.csv,1.0,derivatives
02829_qa_00005,02829,en,How does ETF 02829 implement its index-tracking strategy?,"5 Investment Strategy The Manager uses a passive or indexing approach to try to achieve each Index Fund’s investm ent objective. Investment Objective The investment objective of each Index Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the Underlying Index.",02829_2829_3125_Prospectus.csv,38.0,objective_strategy
02829_qa_00006,02829,en,What index does ETF 02829 track?,The ETF tracks FTSE Chinese Government Bond Index.,multi_csv_aggregate,,fact_extraction
02829_qa_00007,02829,zh-HK,這隻ETF涉及哪些費用與收費（02829）？,"根據基金文件：In addition, the CGB ETF may invest in one or more ETFs for cash management and contingency purposes only and if the Manager 11 considers that investing in them is in the best interests of the Unitholders taking into account various factors including but not limited to returns to investors, fees, and market conditions. Investment Objective The investment objective of each Index Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the Underlying Index.",02829_2829_3125_Prospectus.csv,38.0,fees_charges_zh
02829_qa_00008,02829,en,What dual-counter risks should investors know for ETF 02829?,The Units in the RMB counter of each Index Fund are RMB denominated securities traded on the SEHK and settled in CCASS. Listing Date (SEHK) 21 October 2021 Exchange Listing SEHK – Main Board Stock Code 09829 – USD counter 02829 – HKD counter 82829 – RMB counter Stock Short Names ISHARESCGB-U – USD counter ISHARESCGB – HKD counter ISHARESCGB-R – RMB counter ISIN Numbers HK0000782869 – USD counter HK0000782851 – HKD counter HK0000782877 – RMB counter Trading Board Lot Size 10 Units (for each counter) Base Currency Re,02829_2829_3125_Prospectus.csv,8.0,currency_counter
02829_qa_00009,02829,en,Are dividend payouts guaranteed for ETF 02829?,"Furthermore, distribution of this Prospectus shall not be permitted unless it is accompanied by a copy of the latest annual financial report of the CGB ETF and the Policy Bank Bond ETF (where existing) and, if later, its most recent interim financial report, which form a part of this Prospectus. There can be no assurance that a distribution will be paid. The Manager may amend the policy with respect to distribution out of capital or effectively out of capital subject to the SFC’s prior approval and by giving not le",02829_2829_3125_Prospectus.csv,24.0,dividend
02829_qa_00010,02829,en,What are the termination conditions for ETF 02829?,It is the Manager’s intention 50 that there will always be at least one Market Maker in respect of the Units traded in each counter and the Manager use its best endeavours to put in place arrangements so that at least one Market Maker for the Units traded in each counter (where there is a Multi -Counter) gives not less than 3 months notice prior to termination of the market making arrangement. An Index Fund may be terminated early under certain circumstances as set out in the section “Termination”. 4 The Trust and,02829_2829_3125_Prospectus.csv,38.0,termination
02829_qa_00011,02829,zh-HK,這隻ETF的港幣／人民幣櫃台如何運作（02829）？,"根據基金文件：Quick facts Stock code: 09829 USD counter 02829 HKD counter 82829 RMB counter Trading lot size: 10 units (for USD, HKD and RMB counters) Manager: BlackRock Asset Management North Asia Limited Sub-Managers: BlackRock (Singapore) Limited (internal delegation, Singapore) BlackRock Investment Management (UK) Limited (internal delegation, United Kingdom) BlackRock Japan Co., Ltd. Listing Date (SEHK) 21 October 2021 Exchange Listing SEHK – Main Board Stock Codes 09125 – USD counter 03125 – HKD counter 83125 – RMB counter",02829_2829_3125_Prospectus.csv,8.0,currency_counter_zh
02829_qa_00012,02829,en,How does dividend distribution work for ETF 02829?,"14 Distribution Policy Income net of withholding tax (if any) earned by the CGB ETF will, at the discretion of the Manager, be distributed by way of semi-annual cash distribution usually in May/June and November/December (if any) and details of the distribution declaration dates, distribution amounts and ex -distribution payment dates will be published o n the iShares website ( www.blackrock.com/hk). Listing Date (SEHK) 21 October 2021 Exchange Listing SEHK – Main Board Stock Code 09829 – USD counter 02829 – HKD co",02829_2829_3125_Prospectus.csv,24.0,dividend
02829_qa_00013,02829,en,What are the key trading and ongoing costs for ETF 02829?,"As such, the Unitholder may have to bear the fees and charges associated with the conversion of such di stributions from RMB to HKD, USD or any other currency. In addition, the CGB ETF may invest in one or more ETFs for cash management and contingency purposes only and if the Manager 11 considers that investing in them is in the best interests of the Unitholders taking into account various factors including but not limited to returns to investors, fees, and market conditions. 4 The Trust and the Index Funds 4 Inves",02829_2829_3125_Prospectus.csv,38.0,fees_charges
02829_qa_00014,02829,zh-HK,這隻ETF如何執行其追蹤策略（02829）？,"根據基金文件：5 Investment Strategy The Manager uses a passive or indexing approach to try to achieve each Index Fund’s investm ent objective. Investment Objective The investment objective of each Index Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the Underlying Index.",02829_2829_3125_Prospectus.csv,38.0,objective_strategy_zh
02829_qa_00015,02829,en,Is principal guaranteed when investing in ETF 02829?,There can be no guarantee that the Units will remain listed on the SEHK.,02829_2829_3125_Prospectus.csv,422.0,single_sentence
02829_qa_00016,02829,en,What causes tracking error in ETF 02829?,The consequences of “tracking error” are described in more detail in “Risk Factors”.,02829_2829_3125_Prospectus.csv,79.0,single_sentence
02829_qa_00017,02829,zh-HK,這隻ETF的雙櫃台交易有甚麼風險（02829）？,根據基金文件：The Units in the RMB counter of each Index Fund are RMB denominated securities traded on the SEHK and settled in CCASS. Listing Date (SEHK) 21 October 2021 Exchange Listing SEHK – Main Board Stock Code 09829 – USD counter 02829 – HKD counter 82829 – RMB counter Stock Short Names ISHARESCGB-U – USD counter ISHARESCGB – HKD counter ISHARESCGB-R – RMB counter ISIN Numbers HK0000782869 – USD counter HK0000782851 – HKD counter HK0000782877 – RMB counter Trading Board Lot Size 10 Units (for each counter) Base Currency Re,02829_2829_3125_Prospectus.csv,8.0,currency_counter_zh
02829_qa_00018,02829,zh-HK,這隻ETF的投資目標是甚麼（02829）？,"根據基金文件：Investment Objective The investment objective of each Index Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the Underlying Index. 4 The Trust and the Index Funds 4 Investment Objective 4 Investment Strategy 5 Investment and Borrowing Restrictions 5 Leverage 8 Cross-trades 8 DESCRIPTION OF ISHARES CHINA GOVERNMENT BOND ETF 9 Key Information 9 Investment Objective 10 Investment Strategy 10 Investment and Borrowing Restrictions 12 Underlying Index 12 Index",02829_2829_3125_Prospectus.csv,38.0,objective_strategy_zh
