id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03135_qa_00001,03135,zh-HK,這隻ETF有哪些主要風險（03135）？,"根據基金文件：Price volatility risk: Investing in bitcoin and related products is highly speculative, and their price movements are difficult to predict. PRODUCT KEY FACTS Samsung Bitcoin Futures Active ETF (a sub-fund of Samsung ETFs Trust III) Samsung Asset Management (Hong Kong) Limited 30 April 2025 This is an active futures-based exchange traded fund which is subject to (i) risks associated with derivatives; (ii) extreme price volatility risk; (iii) potential large roll costs of Bitcoin Futures on CME; and (iv) operational",03135_Key_Facts_Sheet.csv,0.0,key_risks_zh
03135_qa_00002,03135,en,What are the key risks investors should know for ETF 03135?,"Price volatility risk: Investing in bitcoin and related products is highly speculative, and their price movements are difficult to predict. PRODUCT KEY FACTS Samsung Bitcoin Futures Active ETF (a sub-fund of Samsung ETFs Trust III) Samsung Asset Management (Hong Kong) Limited 30 April 2025 This is an active futures-based exchange traded fund which is subject to (i) risks associated with derivatives; (ii) extreme price volatility risk; (iii) potential large roll costs of Bitcoin Futures on CME; and (iv) operational",03135_Key_Facts_Sheet.csv,0.0,key_risks
03135_qa_00003,03135,en,What is the stock code of ETF 03135?,The stock code is 3135 Stock short name: FA Samsung BTC.,multi_csv_aggregate,,fact_extraction
03135_qa_00004,03135,zh-HK,這隻ETF的投資目標是甚麼（03135）？,根據基金文件：Objective and investment strategy Objective The Sub-Fund seeks to provide economic exposure to the value of bitcoin by investing predominately in front- month Bitcoin Futures on CME. The investment objective of the Sub-Fund is to provide economic exposure to the value of bitcoin by investing predominately in front-month Bitcoin Futures on CME. Rolling Strategy Bitcoin Futures on CME are cash-settled on their expiration date unless they are replaced with subsequent-month contracts (i.e. There is no assurance that th,03135_Key_Facts_Sheet.csv,1.0,objective_strategy_zh
03135_qa_00005,03135,en,How are futures/options/warrants addressed in ETF 03135 documentation?,The Sub-Fund invests in Bitcoin Futures on CME whose price movements may deviate significantly from the spot price of bitcoin. Samsung Bitcoin Futures Active ETF 2 What is this product?,03135_GEM.csv,13.0,derivatives
03135_qa_00006,03135,zh-HK,這隻ETF一般在何時派息（03135）？,"根據基金文件： The computation basis of the performance of the Sub-Fund is based on the calendar year end, NAV-To- NAV, with dividend reinvested. “Deposited Property” in relation to a Sub-Fund, means all the assets (including cash) received or receivable by the Trustee, for the time being held or deemed to be held upon the trusts and subject to the terms of the Trust Deed for the account of the relevant Sub-Fund but excluding (i) the Income Property; and (ii) the amount for the time being standing to the credit of the distribut",03135_Key_Facts_Sheet.csv,13.0,dividend_zh
03135_qa_00007,03135,en,What are the key trading and ongoing costs for ETF 03135?,"The Unitholder may also have to bear bank or financial institution fees and charges associated with the handling of the distribution payment. trading fees and brokerage fees) to buy or sell Units on the SEHK, investors may pay more than the NAV per Unit when buying Units on the SEHK, and may receive less than the NAV per Unit when selling Units on the SEHK. Quick facts Stock code: 3135 Stock short name: FA Samsung BTC Trading lot size: 50 Units Manager: Samsung Asset Management (Hong Kong) Limited Trustee: HSBC Ins",03135_Key_Facts_Sheet.csv,13.0,fees_charges
03135_qa_00008,03135,en,Are dividend payouts guaranteed for ETF 03135?,"In the event that the relevant Unitholder has no USD account, the Unitholder may have to bear the fees and charges associated with the conversion of such distribution from USD to HKD or any other currency. “Deposited Property” in relation to a Sub-Fund, means all the assets (including cash) received or receivable by the Trustee, for the time being held or deemed to be held upon the trusts and subject to the terms of the Trust Deed for the account of the relevant Sub-Fund but excluding (i) the Income Property; and (",03135_Key_Facts_Sheet.csv,13.0,dividend
03135_qa_00009,03135,en,How does low NAV affect termination risk for ETF 03135?,"In the event of early termination, the relevant Sub-Fund would have to distribute to the Unitholders their pro rata interest in the assets of the relevant Sub-Fund. Termination of the Trust or a Sub-Fund The Sub-Funds shall terminate upon the termination of the Trust.",03135_Key_Facts_Sheet.csv,157.0,termination
03135_qa_00010,03135,zh-HK,哪些風險可能導致這隻ETF出現虧損（03135）？,根據基金文件：PRODUCT KEY FACTS Samsung Bitcoin Futures Active ETF (a sub-fund of Samsung ETFs Trust III) Samsung Asset Management (Hong Kong) Limited 30 April 2025 This is an active futures-based exchange traded fund which is subject to (i) risks associated with derivatives; (ii) extreme price volatility risk; (iii) potential large roll costs of Bitcoin Futures on CME; and (iv) operational risks related to Bitcoin Futures on CME (such as margin risk and mandatory measures imposed by relevant parties risk) and is different from,03135_Key_Facts_Sheet.csv,0.0,key_risks_zh
03135_qa_00011,03135,zh-HK,這隻ETF是否使用衍生工具，以及有甚麼限制（03135）？,根據基金文件：The investment objective of the Sub-Fund is to provide economic exposure to the value of bitcoin by investing predominately in front-month Bitcoin Futures on CME. PRODUCT KEY FACTS Samsung Bitcoin Futures Active ETF (a sub-fund of Samsung ETFs Trust III) Samsung Asset Management (Hong Kong) Limited 30 April 2025 This is an active futures-based exchange traded fund which is subject to (i) risks associated with derivatives; (ii) extreme price volatility risk; (iii) potential large roll costs of Bitcoin Futures on CME,03135_GEM.csv,13.0,derivatives_zh
03135_qa_00012,03135,en,"Does ETF 03135 use derivatives, and what are the limits?",The investment objective of the Sub-Fund is to provide economic exposure to the value of bitcoin by investing predominately in front-month Bitcoin Futures on CME. PRODUCT KEY FACTS Samsung Bitcoin Futures Active ETF (a sub-fund of Samsung ETFs Trust III) Samsung Asset Management (Hong Kong) Limited 30 April 2025 This is an active futures-based exchange traded fund which is subject to (i) risks associated with derivatives; (ii) extreme price volatility risk; (iii) potential large roll costs of Bitcoin Futures on CME,03135_GEM.csv,13.0,derivatives
03135_qa_00013,03135,zh-HK,這隻ETF的產品資料概要重點風險有哪些（03135）？,"根據基金文件：CME Bitcoin Futures, which are highly correlated with spot price of bitcoin, could experience similar price volatility. The prices of bitcoin and bitcoin futures have historically been extremely volatile.",03135_Key_Facts_Sheet.csv,0.0,key_risks_zh
03135_qa_00014,03135,en,Is principal guaranteed when investing in ETF 03135?,There is no guarantee of the repayment of principal.,03135_Prospectus.csv,373.0,single_sentence
03135_qa_00015,03135,en,What dual-counter risks should investors know for ETF 03135?,"Publication of information relating to the Sub-Funds The Manager will publish important news and information in respect of each Sub-Fund (including in respect of an Index Fund, its Underlying Index), both in English and in Chinese languages (unless otherwise specified), on the Website and (where applicable) on HKEX’s website at www.hkex.com.hk, including: (a) this Prospectus and the KFS of each Sub-Fund (as amended and supplemented from time to time); (b) the latest annual and semi-annual reports of each Sub-Fund i",03135_Key_Facts_Sheet.csv,13.0,currency_counter
03135_qa_00016,03135,zh-HK,這隻ETF的追蹤誤差主要由甚麼造成（03135）？,根據基金文件：It is therefore possible that an Index Fund may be subject to larger tracking error.,03135_Prospectus.csv,757.0,single_sentence_zh
03135_qa_00017,03135,zh-HK,這隻ETF涉及哪些費用與收費（03135）？,"根據基金文件：trading fees and brokerage fees) to buy or sell Units on the SEHK, investors may pay more than the NAV per Unit when buying Units on the SEHK, and may receive less than the NAV per Unit when selling Units on the SEHK. ETF website: www.samsungetfhk.com# * The ongoing charges figure is an annualised figure based on expenses reported in the Sub-Fund’s Interim Financial Report 2024 (Unaudited) for the period ending 30 September 2024 expressed as a percentage of the Sub-Fund’s average NAV over the same period.",03135_Key_Facts_Sheet.csv,13.0,fees_charges_zh
03135_qa_00018,03135,zh-HK,這隻ETF的基礎貨幣是甚麼（03135）？,根據基金文件：The base currency is US dollars (USD) Trading currency: Hong Kong dollars (HKD).,multi_csv_aggregate,,fact_extraction_zh
03135_qa_00019,03135,zh-HK,這隻ETF的雙櫃台交易有甚麼風險（03135）？,"根據基金文件：Publication of information relating to the Sub-Funds The Manager will publish important news and information in respect of each Sub-Fund (including in respect of an Index Fund, its Underlying Index), both in English and in Chinese languages (unless otherwise specified), on the Website and (where applicable) on HKEX’s website at www.hkex.com.hk, including: (a) this Prospectus and the KFS of each Sub-Fund (as amended and supplemented from time to time); (b) the latest annual and semi-annual reports of each Sub-Fund i",03135_Key_Facts_Sheet.csv,13.0,currency_counter_zh
03135_qa_00020,03135,en,What currency-related trading considerations apply to ETF 03135?,Risks Associated with Dual Counter and Multi-Counter A Sub-Fund may adopt a Dual Counter or Multi-Counter arrangement The novelty of the Dual Counter and Multi-Counter arrangements for exchange traded funds listed on the SEHK may make investment in such Units riskier than in single counter units or shares of an SEHK listed issuer for example where for some reason there is a settlement failure on an inter-counter transfer if the Units of one counter are delivered to CCASS at the last batch settlement run on a tradin,03135_Key_Facts_Sheet.csv,13.0,currency_counter
03135_qa_00021,03135,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03135）？,根據基金文件：The Sub-Fund invests in Bitcoin Futures on CME whose price movements may deviate significantly from the spot price of bitcoin. Samsung Bitcoin Futures Active ETF 2 What is this product?,03135_GEM.csv,13.0,derivatives_zh
03135_qa_00022,03135,en,When are dividends generally paid for ETF 03135?," The computation basis of the performance of the Sub-Fund is based on the calendar year end, NAV-To- NAV, with dividend reinvested. “Deposited Property” in relation to a Sub-Fund, means all the assets (including cash) received or receivable by the Trustee, for the time being held or deemed to be held upon the trusts and subject to the terms of the Trust Deed for the account of the relevant Sub-Fund but excluding (i) the Income Property; and (ii) the amount for the time being standing to the credit of the distribut",03135_Key_Facts_Sheet.csv,13.0,dividend
03135_qa_00023,03135,en,What risk factors are highlighted in the product key facts for ETF 03135?,"CME Bitcoin Futures, which are highly correlated with spot price of bitcoin, could experience similar price volatility. The prices of bitcoin and bitcoin futures have historically been extremely volatile.",03135_Key_Facts_Sheet.csv,0.0,key_risks
03135_qa_00024,03135,en,What is the investment objective of ETF 03135?,Objective and investment strategy Objective The Sub-Fund seeks to provide economic exposure to the value of bitcoin by investing predominately in front- month Bitcoin Futures on CME. The investment objective of the Sub-Fund is to provide economic exposure to the value of bitcoin by investing predominately in front-month Bitcoin Futures on CME. Rolling Strategy Bitcoin Futures on CME are cash-settled on their expiration date unless they are replaced with subsequent-month contracts (i.e. There is no assurance that th,03135_Key_Facts_Sheet.csv,1.0,objective_strategy
03135_qa_00025,03135,en,What fees and charges apply to ETF 03135?,"trading fees and brokerage fees) to buy or sell Units on the SEHK, investors may pay more than the NAV per Unit when buying Units on the SEHK, and may receive less than the NAV per Unit when selling Units on the SEHK. ETF website: www.samsungetfhk.com# * The ongoing charges figure is an annualised figure based on expenses reported in the Sub-Fund’s Interim Financial Report 2024 (Unaudited) for the period ending 30 September 2024 expressed as a percentage of the Sub-Fund’s average NAV over the same period.",03135_Key_Facts_Sheet.csv,13.0,fees_charges
03135_qa_00026,03135,en,What is the derivative exposure framework for ETF 03135?,PRODUCT KEY FACTS Samsung Bitcoin Futures Active ETF (a sub-fund of Samsung ETFs Trust III) Samsung Asset Management (Hong Kong) Limited 30 April 2025 This is an active futures-based exchange traded fund which is subject to (i) risks associated with derivatives; (ii) extreme price volatility risk; (iii) potential large roll costs of Bitcoin Futures on CME; and (iv) operational risks related to Bitcoin Futures on CME (such as margin risk and mandatory measures imposed by relevant parties risk) and is different from,03135_GEM.csv,13.0,derivatives
03135_qa_00027,03135,zh-HK,這隻ETF在甚麼情況下可能終止（03135）？,"根據基金文件：In the event of early termination, the relevant Sub-Fund would have to distribute to the Unitholders their pro rata interest in the assets of the relevant Sub-Fund. Termination of the Trust or a Sub-Fund The Sub-Funds shall terminate upon the termination of the Trust. Termination risks  The Sub-Fund may be terminated early under certain circumstances, for example, where the size of the Sub-Fund falls below USD 25 million.",03135_Key_Facts_Sheet.csv,157.0,termination_zh
03135_qa_00028,03135,en,What equity market risks affect ETF 03135?,Equity risk A Sub-Fund may invest directly or indirectly in equity securities.,03135_Prospectus.csv,381.0,single_sentence
03135_qa_00029,03135,en,What is the base currency of ETF 03135?,The base currency is US dollars (USD) Trading currency: Hong Kong dollars (HKD).,multi_csv_aggregate,,fact_extraction
03135_qa_00030,03135,zh-HK,這隻ETF的股票代號是甚麼（03135）？,根據基金文件：The stock code is 3135 Stock short name: FA Samsung BTC.,multi_csv_aggregate,,fact_extraction_zh
03135_qa_00031,03135,en,Which risks could cause losses for ETF 03135 investors?,PRODUCT KEY FACTS Samsung Bitcoin Futures Active ETF (a sub-fund of Samsung ETFs Trust III) Samsung Asset Management (Hong Kong) Limited 30 April 2025 This is an active futures-based exchange traded fund which is subject to (i) risks associated with derivatives; (ii) extreme price volatility risk; (iii) potential large roll costs of Bitcoin Futures on CME; and (iv) operational risks related to Bitcoin Futures on CME (such as margin risk and mandatory measures imposed by relevant parties risk) and is different from,03135_Key_Facts_Sheet.csv,0.0,key_risks
