id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03136_qa_00001,03136,en,What fees and charges apply to ETF 03136?,"Investors should check with their brokers in advance if they intend to engage Dual Counter trading or in inter -counter transfers and should fully understand the services which the relevant broker is able to provide (as well as any associated fees). 3 INVESTMENT OBJECTIVE AND STRATEGY Investment Objective The investment objective of each Sub-Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the relevant Index unless otherwise stated in the relevant Append",03136_Hong_Kong_Offering_Document 2.csv,95.0,fees_charges
03136_qa_00002,03136,en,What risk factors are highlighted in the product key facts for ETF 03136?,"Such Sub-Fund’s performance could depend heavily on the performance of that industry or group of industries and could be more volatile than the performance of less concentrated funds. Concentration risk A Sub-Fund may be subject to concentration risk as a result of tracking the performance of a single geographical region, country or jurisdiction, and its Index may be comprised of a limited number of securities.",03136_Hong_Kong_Offering_Document 2.csv,146.0,key_risks
03136_qa_00003,03136,en,What is the stock code of ETF 03136?,The stock code is 03136.,multi_csv_aggregate,,fact_extraction
03136_qa_00004,03136,en,What is the derivative exposure framework for ETF 03136?,"In addition to the investment strategies set out above, a Sub -Fund may be launched with synthetic or futures strategies as described in the relevant Appendix for each such Sub-Fund. The HSBC Group policy does not apply to third party funds or derivative instruments any Sub-Fund may invest in.",03136_GEM 2.csv,13.0,derivatives
03136_qa_00005,03136,en,How closely does ETF 03136 aim to replicate its benchmark?,"3 INVESTMENT OBJECTIVE AND STRATEGY Investment Objective The investment objective of each Sub-Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the relevant Index unless otherwise stated in the relevant Appendix. Replication Strategy Using a replication strategy, an index -tracking fund invests in substantially all the Index Constituent Stocks in substantially the same weightings (i.e. The downside of using a replication strategy is that transaction costs",03136_Hong_Kong_Offering_Document 2.csv,94.0,objective_strategy
03136_qa_00006,03136,en,What is the trading lot size for ETF 03136?,The trading lot size is 100 Units Manager: Hang Seng Investment Management Limited Trustee: Cititrust Limited Custodian: The Hongkong and Shanghai Banking Corporation Limited Registrar: HSBC Institutional Trust Services (Asia) Limited.,multi_csv_aggregate,,fact_extraction
03136_qa_00007,03136,zh-HK,這隻ETF的交易與持有成本有哪些（03136）？,"根據基金文件：In both circumstances, the relevant Sub -Fund will be exposed to market risk in respect of any such investments and may incur a loss in reinvesting the financing charges and cash collateral it receives. Investors should check with their brokers in advance if they intend to engage Dual Counter trading or in inter -counter transfers and should fully understand the services which the relevant broker is able to provide (as well as any associated fees). 5 THE OFFERING AND REDEMPTION OF LISTED CLASS UNITS 23 THE OFFERING",03136_Hong_Kong_Offering_Document 2.csv,95.0,fees_charges_zh
03136_qa_00008,03136,en,What currency-related trading considerations apply to ETF 03136?,"Other currency dividends risk Investors should note that where a Unitholder holds Units traded in a currency other than the base currency of the Sub-Fund, the relevant Unitholder will only receive dividends in the base currency and not in the relevant trading currency. 19 Dual Counter risk A Sub-Fund may be available for trading on the secondary market on the SEHK under a Dual Counter model. Some exchange participants may not provide inter-counter transfer or Dual Counter trading services.",03136_Hong_Kong_Offering_Document 2.csv,109.0,currency_counter
03136_qa_00009,03136,en,How do HKD and RMB counters work for ETF 03136?,The SEHK’s Dual Counter model in Hong Kong is relatively recent. Some exchange participants may not provide inter-counter transfer or Dual Counter trading services.,03136_Hong_Kong_Offering_Document 2.csv,109.0,currency_counter
03136_qa_00010,03136,en,Under what scenarios may ETF 03136 be terminated?,"If the Manager has not received any such notification of withdrawal of such Application before termination of such suspension, the Trustee shall, subject to and in accordance with the provisions of the Trust Deed, create and issue Units or rede em Units in respect of such Application and such Application shall be deemed to be received immediately following the termination of such suspension. In respect of the Listed Class Units, no Application shall be made by any of the Participating Dealers and in the event any A",03136_Hong_Kong_Offering_Document 2.csv,161.0,termination
