id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03469_qa_00001,03469,en,Is principal guaranteed when investing in ETF 03469?,There is also no guarantee that any market making activity will be effective.,03469_Product_Key_Facts 2.csv,112.0,single_sentence
03469_qa_00002,03469,zh-HK,這隻ETF是否屬於被動管理（03469）？,根據基金文件：There is also no guarantee that any market making activity will be effective.,03469_Product_Key_Facts 2.csv,112.0,single_sentence_zh
03469_qa_00003,03469,en,What is the stock code of ETF 03469?,The stock code is 3469.,multi_csv_aggregate,,fact_extraction
03469_qa_00004,03469,zh-HK,這隻ETF的雙櫃台交易有甚麼風險（03469）？,"根據基金文件：Where a Sub-Fund has a Dual Counter or Multi -Counter, all cash creation and redemption for all Listed Class of Units must be in the Base Currency of such Sub-Fund or any other currency as set out in the relevant Appendix only. “Dual Counter” means, in respect of Listed Class of Units, the facility by which the Units of a Sub-Fund traded in RMB and traded in HKD are each assigned separate stock codes on the SEHK. Where indicated in the relevant Appendix in Part 2 of this Prospectus, Units in a Sub -Fund may be avai",03469_Product_Key_Facts 2.csv,4.0,currency_counter_zh
03469_qa_00005,03469,en,How does dividend distribution work for ETF 03469?,"The Index is a net-dividend-yield weighted index (i.e. Objectives and Investment Strategy Objective The investment objective of the Sub-Fund is to provide investment results that, before deduction of fees and expenses, closely correspond to the performance of the Hang Seng SCHK High Dividend Low Volatility Index (net total return version) (the “Index”). Quick facts Stock code: 3469 Trading lot size: 100 Units Fund Manager: CSOP Asset Management Limited Trustee and Registrar: HSBC Institutional Trust Services (Asia)",03469_Product_Key_Facts 2.csv,0.0,dividend
03469_qa_00006,03469,en,Are dividend payouts guaranteed for ETF 03469?,Quick facts Stock code: 3469 Trading lot size: 100 Units Fund Manager: CSOP Asset Management Limited Trustee and Registrar: HSBC Institutional Trust Services (Asia) Limited Custodian: The Hongkong and Shanghai Banking Corporation Limited Index: Hang Seng SCHK High Dividend Low Volatility Index (net total return version) Base currency: Hong Kong Dollar (“HKD”) Trading currency: HKD Ongoing charges over a year: Estimated to be 1.80% # Estimated annual tracking difference: Estimated to be -2.00% ## Dividend policy: An,03469_Product_Key_Facts 2.csv,0.0,dividend
03469_qa_00007,03469,en,What is the trading lot size for ETF 03469?,The trading lot size is 100 Units.,multi_csv_aggregate,,fact_extraction
03469_qa_00008,03469,en,How does ETF 03469 implement its index-tracking strategy?,"The Sub -Fund will (i) primarily use a physical representative sampling strategy by investing 50% to 100% of its NAV in Securities constituting the Index (“ Index Securities ”); and (ii) where the Manager believes such investments are beneficial to the Sub -Fund and will help the Sub -Fund achieve its investment objective, use a synthetic representative sampling strategy as an ancillary strategy by investing up to 50% of its NAV in financial derivative instruments (“FDIs”), which will only be funded total return sw",03469_Product_Key_Facts 2.csv,21.0,objective_strategy
03469_qa_00009,03469,zh-HK,這隻ETF的基礎貨幣是甚麼（03469）？,根據基金文件：The base currency is Hong Kong Dollar (“HKD”) Trading currency: HKD.,multi_csv_aggregate,,fact_extraction_zh
03469_qa_00010,03469,zh-HK,這隻ETF的港幣／人民幣櫃台如何運作（03469）？,"根據基金文件：Payment Terms in respect of Cash Creation only Where Cash Creation is adopted, the Manager currently only accepts cash payments in the Base Currency of the relevant Sub -Fund (even for a Sub -Fund which adopts Dual Counter or Multi-Counter) or any other currency as set out in the relevant Appendix. Where indicated in the relevant Appendix in Part 2 of this Prospectus, Units in a Sub -Fund may be available for trading on the SEHK using a Dual Counter or Multi-Counter.",03469_Product_Key_Facts 2.csv,4.0,currency_counter_zh
03469_qa_00011,03469,en,Which risks could cause losses for ETF 03469 investors?,Quick facts Stock code: 3469 Trading lot size: 100 Units Fund Manager: CSOP Asset Management Limited Trustee and Registrar: HSBC Institutional Trust Services (Asia) Limited Custodian: The Hongkong and Shanghai Banking Corporation Limited Index: Hang Seng SCHK High Dividend Low Volatility Index (net total return version) Base currency: Hong Kong Dollar (“HKD”) Trading currency: HKD Ongoing charges over a year: Estimated to be 1.80% # Estimated annual tracking difference: Estimated to be -2.00% ## Dividend policy: An,03469_Product_Key_Facts 2.csv,4.0,key_risks
03469_qa_00012,03469,en,What are the termination conditions for ETF 03469?,"During the suspension, (a) there shall be no determination of the Net Asset Value of the relevant Sub-Fund or the Subscription Price or Issue Price (as the case may be) or the Redemption Price of Units in the relevant class; (b) (in respect of the Listed Class of Units) no Application shall be made by any of the Participating Dealers and in the event any Application is received in respect of any Dealing Day falling within such period of suspension (that has not been otherwise withdrawn), such Application shall be d",03469_Product_Key_Facts 2.csv,113.0,termination
03469_qa_00013,03469,en,"Does ETF 03469 use derivatives, and what are the limits?",Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03469_GEM 2.csv,13.0,derivatives
03469_qa_00014,03469,zh-HK,這隻ETF的交易與持有成本有哪些（03469）？,"根據基金文件：The Sub-Fund shall bear the swap fees (including the brokerage commission and any costs associated with the entering into, or unwinding or maintenance of, any hedging arrangements in respect of such swaps). In extreme market conditions and exceptional circumstances, the brokerage commission and costs associated with the hedging arrangement may i ncrease significantly and in return increase the swap fees. Quick facts Stock code: 3469 Trading lot size: 100 Units Fund Manager: CSOP Asset Management Limited Trustee and",03469_Product_Key_Facts 2.csv,4.0,fees_charges_zh
03469_qa_00015,03469,en,What are the key trading and ongoing costs for ETF 03469?,"The Sub-Fund shall bear the swap fees (including the brokerage commission and any costs associated with the entering into, or unwinding or maintenance of, any hedging arrangements in respect of such swaps). In extreme market conditions and exceptional circumstances, the brokerage commission and costs associated with the hedging arrangement may i ncrease significantly and in return increase the swap fees. Quick facts Stock code: 3469 Trading lot size: 100 Units Fund Manager: CSOP Asset Management Limited Trustee and",03469_Product_Key_Facts 2.csv,4.0,fees_charges
03469_qa_00016,03469,en,What are the key risks investors should know for ETF 03469?,Net dividend yield weighted index risk The Index is a net dividend yield weighted index whereby the Index constituents are weighted in proportion to their net dividend yield on each review day (but not between each review day) regardless of their size or market capitalisation based on the methodology of the Index. Quick facts Stock code: 3469 Trading lot size: 100 Units Fund Manager: CSOP Asset Management Limited Trustee and Registrar: HSBC Institutional Trust Services (Asia) Limited Custodian: The Hongkong and Sha,03469_Product_Key_Facts 2.csv,4.0,key_risks
03469_qa_00017,03469,en,What causes tracking error in ETF 03469?,"This tracking error may result from the investment strategy used, and fees and expenses.",03469_Product_Key_Facts 2.csv,104.0,single_sentence
03469_qa_00018,03469,zh-HK,這隻ETF每手交易單位是多少（03469）？,根據基金文件：The trading lot size is 100 Units.,multi_csv_aggregate,,fact_extraction_zh
03469_qa_00019,03469,zh-HK,這隻ETF在貨幣及交易櫃台方面有甚麼注意事項（03469）？,"根據基金文件：Where a Dual Counter or Multi- Counter has been adopted, the Manager will use its best endeavours to put in place arrangements so that there is at all times at least one market maker for Listed Class of Units traded in each counter although these market makers may be the same entity. Where a Sub-Fund has a Dual Counter or Multi -Counter, all cash creation and redemption for all Listed Class of Units must be in the Base Currency of such Sub-Fund or any other currency as set out in the relevant Appendix only. Where i",03469_Product_Key_Facts 2.csv,4.0,currency_counter_zh
