id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03422_qa_00001,03422,en,What are the key trading and ongoing costs for ETF 03422?,"The Net Asset Value per Unit of each of the Listed Class of Units and Unlisted Classes of Units may be different due to different fees and cost applicable to each class. Investors of Listed Class of Units in the secondary market will not bear such transaction fees and duties and charges (but for the avoidance of doubt, may bear other fees, such as SEHK trading fees). Administrator: Citibank, N.A., Hong Kong Branch Ongoing charges over a year*: 0.68% Tracking difference of the last calendar year^: -1.18% Underlying",03422_PRODUCT_KEY_FACTS.csv,5.0,fees_charges
03422_qa_00002,03422,en,Which risks could cause losses for ETF 03422 investors?,General investment risk The Sub -Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses. Concentration risk The Sub -Fund’s investments are concentrated in companies in the tech nology sector.,03422_PRODUCT_KEY_FACTS.csv,77.0,key_risks
03422_qa_00003,03422,en,What is the stock code of ETF 03422?,The stock code is 3422 Trade lot size: 50 Units.,multi_csv_aggregate,,fact_extraction
03422_qa_00004,03422,en,How are futures/options/warrants addressed in ETF 03422 documentation?,"The Manager may invest no more than 10% of the Sub -Fund’s Net Asset Value in futures for investment a nd hedging purposes, where the Manager believes such investments will help the Sub-Fund achieve its investment objective and are beneficial to the Sub-Fund. The futures in which the Sub-Fund may invest will be index futures to manage the Sub-Fund’s exposure to the Underlying Index constituents.",03422_GEM.csv,13.0,derivatives
03422_qa_00005,03422,en,What are the key risks investors should know for ETF 03422?,"The Sub -Fund by tracking the Underlying Index may have a more concentrated investment portfolio than it would have held if tracking an index with a hig her number of constituents, leading to higher risks of volatility. General investment risk The Sub -Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses.",03422_PRODUCT_KEY_FACTS.csv,77.0,key_risks
03422_qa_00006,03422,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03422）？,"根據基金文件：The Manager may invest no more than 10% of the Sub -Fund’s Net Asset Value in futures for investment a nd hedging purposes, where the Manager believes such investments will help the Sub-Fund achieve its investment objective and are beneficial to the Sub-Fund. The futures in which the Sub-Fund may invest will be index futures to manage the Sub-Fund’s exposure to the Underlying Index constituents.",03422_GEM.csv,13.0,derivatives_zh
03422_qa_00007,03422,zh-HK,這隻ETF的交易與持有成本有哪些（03422）？,"根據基金文件：The Net Asset Value per Unit of each of the Listed Class of Units and Unlisted Classes of Units may be different due to different fees and cost applicable to each class. Investors of Listed Class of Units in the secondary market will not bear such transaction fees and duties and charges (but for the avoidance of doubt, may bear other fees, such as SEHK trading fees). Administrator: Citibank, N.A., Hong Kong Branch Ongoing charges over a year*: 0.68% Tracking difference of the last calendar year^: -1.18% Underlying",03422_PRODUCT_KEY_FACTS.csv,5.0,fees_charges_zh
03422_qa_00008,03422,en,What dual-counter risks should investors know for ETF 03422?,"Each Investment Fund will be an exchange traded fund listed on the SEHK, but it may issue both Listed Class of Units (which will be listed on the SEHK and, where indicated in the relevant Appendix, may be available for trading on the SEHK using a Dual Counter or Multi-Counter) and Unlisted Class of Units (which will not be listed on the SEHK). In addition, t he base currency of the Sub -Fund is USD but the trading currency of the Sub-Fund is in HKD. 571) of Hong Kong) Global X MSCI China ETF (USD Counter Stock Code",03422_PRODUCT_KEY_FACTS.csv,5.0,currency_counter
03422_qa_00009,03422,zh-HK,哪些風險可能導致這隻ETF出現虧損（03422）？,根據基金文件：General investment risk The Sub -Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses. Concentration risk The Sub -Fund’s investments are concentrated in companies in the tech nology sector.,03422_PRODUCT_KEY_FACTS.csv,77.0,key_risks_zh
03422_qa_00010,03422,en,How does low NAV affect termination risk for ETF 03422?,"In the event of the early termination of an Investment Fund, the Investment Fund would have to distribute to the Unitholders their pro rata interest in the assets of the Investment Fund in accordance with the Trust Deed. During the suspension: (a) there shall be no determination of the Net Asset Value of the relevant Investment Fund or the Issue Price or Subscription Price (as the case may be) or the Realisation Price of Units in the relevant class; (b) no Application shall be made by any of the Participating Deale",03422_PRODUCT_KEY_FACTS.csv,141.0,termination
