id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
02817_qa_00001,02817,en,What are the key trading and ongoing costs for ETF 02817?,"Please refer to “Ongoing fees payable by the Sub -Fund” below and the Prospectus for details. In the event that the relevant Unitholder has no RMB account, the Unitholder may have to bear the fees and charges associated with the conversion of such distribution from RMB to HKD or any other currency. Quick facts Stock codes: 09817 – USD counter (Unhedged Unit Class) 02817 – HKD counter (Unhedged Unit Class) 82817 – RMB counter (Unhedged Unit Class) Trading lot size: 20 Units – USD counter 20 Units – HKD counter 20 Un",02817_Product_Key_Facts.csv,4.0,fees_charges
02817_qa_00002,02817,en,Which risks could cause losses for ETF 02817 investors?,General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses. Volatility and liquidity risk - The debt securities in the PRC market may be subject to higher volatility and lower liquidity compared to more developed markets.,02817_Product_Key_Facts.csv,54.0,key_risks
02817_qa_00003,02817,en,What index does ETF 02817 track?,The ETF tracks ICE 10+ Year China Government & Policy Bank Index.,multi_csv_aggregate,,fact_extraction
02817_qa_00004,02817,en,How are futures/options/warrants addressed in ETF 02817 documentation?,The Sub-Fund may use financial derivative instruments for hedging purposes only. Vendor codes Bloomberg: G9GP Index Use of derivatives / investment in derivatives The Sub-Fund’s net derivative exposure may be up to 50% of the Sub-Fund’s net asset value.,02817_GEM.csv,13.0,derivatives
02817_qa_00005,02817,en,What are the key risks investors should know for ETF 02817?,"Tracking error risk The Sub-Fund may be subject to tracking error risk, which is the risk that its performance may not track that of the Index exactly. General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses.",02817_Product_Key_Facts.csv,54.0,key_risks
02817_qa_00006,02817,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（02817）？,根據基金文件：The Sub-Fund may use financial derivative instruments for hedging purposes only. Vendor codes Bloomberg: G9GP Index Use of derivatives / investment in derivatives The Sub-Fund’s net derivative exposure may be up to 50% of the Sub-Fund’s net asset value.,02817_GEM.csv,13.0,derivatives_zh
02817_qa_00007,02817,zh-HK,這隻ETF的交易與持有成本有哪些（02817）？,"根據基金文件：Please refer to “Ongoing fees payable by the Sub -Fund” below and the Prospectus for details. In the event that the relevant Unitholder has no RMB account, the Unitholder may have to bear the fees and charges associated with the conversion of such distribution from RMB to HKD or any other currency. Quick facts Stock codes: 09817 – USD counter (Unhedged Unit Class) 02817 – HKD counter (Unhedged Unit Class) 82817 – RMB counter (Unhedged Unit Class) Trading lot size: 20 Units – USD counter 20 Units – HKD counter 20 Un",02817_Product_Key_Facts.csv,4.0,fees_charges_zh
02817_qa_00008,02817,en,What dual-counter risks should investors know for ETF 02817?,Index CSI Caixin Rayliant Bedrock Economy Index Type of Index Total return Listing Date (SEHK) 24 October 2017 Exchange Listing SEHK – Main Board Stock Code 09803 – USD counter 02803 – HKD counter Trading Board Lot Size 500 Units – USD counter 500 Units – HKD counter Base Currency Renminbi (RMB) Trading Currency Hong Kong dollars (HKD) United States dollars (USD) Distribution Policy The Manager intends to pay distributions to Unitholders at least annually (in July each year). The Units of the Unhedged Unit Class in,02817_Product_Key_Facts.csv,4.0,currency_counter
02817_qa_00009,02817,zh-HK,哪些風險可能導致這隻ETF出現虧損（02817）？,根據基金文件：General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses. Volatility and liquidity risk - The debt securities in the PRC market may be subject to higher volatility and lower liquidity compared to more developed markets.,02817_Product_Key_Facts.csv,54.0,key_risks_zh
02817_qa_00010,02817,en,How does low NAV affect termination risk for ETF 02817?,"The Manager shall consider any subscription, switch or redemption application received during the period of suspension (that has not been otherwise withdrawn) as having been received immediately following the termination of the suspension. If the Manager has not received any such notification of withdrawal of such Application before termination of such suspension, the Trustee shall, subject to and in accordance with the provisions of the Trust Deed, create and issue Listed Class of Units or redeem Listed Class of U",02817_Product_Key_Facts.csv,121.0,termination
02817_qa_00011,02817,en,What currency-related trading considerations apply to ETF 02817?,"Information Available on the Internet The Manager will publish important news and information with respect to each Sub-Fund (including in respect of the relevant Index), in the English and Chinese languages (unless otherwise specified), on the following website www.premia-partners.com (which has not been reviewed by the SFC) and, where applicable, HKEx’s website www.hkex.com.hk including: (a) this Prospectus and the Product Key Facts Statement in respect of each of the Sub -Funds (as revised from time to time); (b)",02817_Product_Key_Facts.csv,4.0,currency_counter
02817_qa_00012,02817,en,Are dividend payouts guaranteed for ETF 02817?,"Where distributions are made out of capital (including where the Sub -Fund pays dividend out of gross income and charges/pays all or part of the fees and expenses to/out of capital, where appropriate) or effectively out of capital, this may result in an immediate reduction in the Net Asset Value per Unit of the Unhedged Unit Class. The computation basis of the performance is based on the calendar year end, NAV-To-NAV, with dividend reinvested. No action has been taken to permit an offering of Units or the distribut",02817_Product_Key_Facts.csv,4.0,dividend
02817_qa_00013,02817,en,"Does ETF 02817 use derivatives, and what are the limits?",Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,02817_GEM.csv,13.0,derivatives
