id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03161_qa_00001,03161,en,"Does ETF 03161 use derivatives, and what are the limits?",Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03161_GEM.csv,13,derivatives
03161_qa_00002,03161,en,What is the investment objective of ETF 03161?,Objective and Investment Strategy Objective The Sub-Fund’s investment objective is to invest in short -term deposits and high quality money market instruments. It represents the sum of the ongoing expenses chargeable to the Listed Class of Units expressed as a percentage of the average NAV (as defined under “Strategy” below) of such class. The Sub -Fund may invest up to 10% of its NAV in the tokenised versions of the investments specified in the investment strategy of the Sub-Fund (which may include money market in,03161_PRODUCT_KEY_FACTS.csv,13,objective_strategy
03161_qa_00003,03161,zh-HK,這隻ETF如何執行其追蹤策略（03161）？,根據基金文件：Strategy The Sub-Fund employs an actively managed investment strategy. Objective and Investment Strategy Objective The Sub-Fund’s investment objective is to invest in short -term deposits and high quality money market instruments.,03161_PRODUCT_KEY_FACTS.csv,13,objective_strategy_zh
03161_qa_00004,03161,zh-HK,這隻ETF在甚麼情況下可能終止（03161）？,根據基金文件：Please refer to the section headed “Termination” of the Prospectus for details of events which may cause the Sub-Fund to be terminated. Please refer to the 13 sub-section headed “Termination” under the section headed “Statutory and General Information” of this Prospectus for further details. Liquidity and reliance on market maker risk Although the Manager will use its best endeavours to put in place arrangements so that at least one market maker will maintain a market for Units traded in each counter and that at le,03161_PRODUCT_KEY_FACTS.csv,148,termination_zh
03161_qa_00005,03161,en,What causes tracking error in ETF 03161?,"The Manager has sufficient human and technical resources and capability plus adequate infrastructure systems, operational processes, controls and procedures in place in order to ensure the smooth and efficient management and operation of the Sub -Fund, incl uding creation and redemptions, general operation of the Sub -Fund, cash management, procedures of handling corporate and other special events, portfolio composition file generation and checking, reference underlying portfolio value or estimated net asset value",03161_PROSPECTUS.csv,839,single_sentence
03161_qa_00006,03161,en,When are dividends generally paid for ETF 03161?,"Furthermore, distribution of this Prospectus (including the Product Key Facts Statements) shall not be permitted unless it is accompanied by a copy of the latest annual financial report of the Sub-Fund (where existing) and, if later, its most recent interim report. Distribution policy The Manager will adopt a distribution policy for the Sub-Fund as the Manager considers appropriate having regard to the Sub -Fund’s net income, fees and costs.",03161_PRODUCT_KEY_FACTS.csv,134,dividend
03161_qa_00007,03161,en,Which risks could cause losses for ETF 03161 investors?,"The Manager will assess the liquidity profile of instruments based on, amongst other factors, time to cash, external liquidity classification, liquidation horizon, daily trading volume, price volatility and bid-ask spread of such instruments. The Sub -Fund is therefore likely to be more volatile than a broad-based fund that adopts a more diversified strategy.",03161_PRODUCT_KEY_FACTS.csv,42,key_risks
03161_qa_00008,03161,en,Under what scenarios may ETF 03161 be terminated?,"Possible early termination of the Sub -Fund risk The Sub-Fund may be terminated early under certain circumstances, including but not limited to (i) the aggregate Net Asset Value of all the Units is less than HKD150 million or (ii) any law is passed or amended or regulatory directive or order is imposed which renders it illegal or in the opinion of the Manager, impracticable or inadvisable to continue the Sub-Fund or (iii) within a reasonable time and using commercially reasonable endeavours, the Manager is unable t",03161_PRODUCT_KEY_FACTS.csv,148,termination
03161_qa_00009,03161,en,What are the key risks investors should know for ETF 03161?,"Volatility and liquidity risk - The fixed income and debt instruments in the Greater China markets (in particular Mainland China and Taiwan) may be subject to higher volatility and lower liquidity compared to more developed markets. The Manager will assess the liquidity profile of instruments based on, amongst other factors, time to cash, external liquidity classification, liquidation horizon, daily trading volume, price volatility and bid-ask spread of such instruments.",03161_PRODUCT_KEY_FACTS.csv,42,key_risks
03161_qa_00010,03161,en,How are futures/options/warrants addressed in ETF 03161 documentation?,"Use of derivatives / investment in derivatives The Sub-Fund’s net derivative exposure may be up to 50% of its Net Asset Value. ChinaAMC Global ETF Series ChinaAMC RMB Money Market ETF (A sub-fund of ChinaAMC Global ETF Series, a Hong Kong umbrella unit trust, authorised under Section 104 of the Securities and Futures Ordinance (Cap.",03161_GEM.csv,13,derivatives
03161_qa_00011,03161,zh-HK,這隻ETF面對哪些股票市場風險（03161）？,"根據基金文件：Types of assets that may be subject to securities financing transactions The types of assets that may be subject to securities financing transactions include equity securities, fixed income securities, collective investment schemes, money market instruments and cash.",03161_PROSPECTUS.csv,1164,single_sentence_zh
03161_qa_00012,03161,en,Is principal guaranteed when investing in ETF 03161?,There is no guarantee of the repayment of principal.,03161_PRODUCT_KEY_FACTS.csv,66,single_sentence
03161_qa_00013,03161,zh-HK,這隻ETF的交易與持有成本有哪些（03161）？,"根據基金文件：Performance data has been calculated in RMB including ongoing charges and excluding your trading costs on the SEHK. Trading fee of 0.00565% of the trading price of the Units, payable by each of the buyer and the seller. # The ongoing charges figure is based on expenses for the year ended 31 December 2024.",03161_PRODUCT_KEY_FACTS.csv,11,fees_charges_zh
03161_qa_00014,03161,en,What dual-counter risks should investors know for ETF 03161?,"As such, if an investor does not have sufficient RMB, it will need to source RMB from other channels or it will only be able to buy Units through the HKD counter. Dual counter risks If there is any limitation on the level of services by brokers and CCASS participants, Unitholders will only be able to trade their Units in one counter only, which may inhibit or delay an investor dealing. HKD counter and RMB counter) to investors for secondary trading purposes.",03161_PRODUCT_KEY_FACTS.csv,141,currency_counter
03161_qa_00015,03161,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03161）？,"根據基金文件：Use of derivatives / investment in derivatives The Sub-Fund’s net derivative exposure may be up to 50% of its Net Asset Value. ChinaAMC Global ETF Series ChinaAMC RMB Money Market ETF (A sub-fund of ChinaAMC Global ETF Series, a Hong Kong umbrella unit trust, authorised under Section 104 of the Securities and Futures Ordinance (Cap.",03161_GEM.csv,13,derivatives_zh
03161_qa_00016,03161,en,What equity market risks affect ETF 03161?,"Types of assets that may be subject to securities financing transactions The types of assets that may be subject to securities financing transactions include equity securities, fixed income securities, collective investment schemes, money market instruments and cash.",03161_PROSPECTUS.csv,1164,single_sentence
03161_qa_00017,03161,zh-HK,這隻ETF的港幣／人民幣櫃台如何運作（03161）？,"根據基金文件：Investors should note that the Sub-Fund offers both Listed Class of Units 64 and Unlisted Class(es) of Units to Hong Kong investors, so separate sets of product key facts statement will be available for the Listed Class of Units and the Unlisted Class(es) of Units of the Sub-Fund respectively; (b) the latest annual and semi-annual financial reports (in English only); (c) any notices for material alterations or additions to this Prospectus or the Sub -Fund’s constitutive documents; (d) any public announcements made",03161_PRODUCT_KEY_FACTS.csv,141,currency_counter_zh
