id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03158_qa_00001,03158,en,What are the key trading and ongoing costs for ETF 03158?,"the management fee) shall be borne by the Manager and shall not be charged to the Sub-Fund. Objective and investment strategy Objective The investment objective of the Sub- Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the Solactive K-pop and Culture Index (the “Index”). Quick facts Stock code: 3158 Trade lot size: 50 Shares Manager: Mirae Asset Global Investments (Hong Kong) Limited Custodian: Cititrust Limited Administrator: Citibank, N.A., Hong Kon",03158_PRODUCT_KEY_FACTS.csv,4.0,fees_charges
03158_qa_00002,03158,en,Which risks could cause losses for ETF 03158 investors?,General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub- Fund may suffer losses. The stock of small -capitalisation and mid-capitalisation companies may have lower liquidity and their prices are more volatile to adverse economic developments than those of larger capit alisation companies in general.,03158_PRODUCT_KEY_FACTS.csv,64.0,key_risks
03158_qa_00003,03158,en,What index does ETF 03158 track?,The ETF tracks Solactive K-pop and Culture Index.,multi_csv_aggregate,,fact_extraction
03158_qa_00004,03158,en,How are futures/options/warrants addressed in ETF 03158 documentation?,"The Manager may invest no more than 10% of the Sub- Fund’s net asset value (the “Net Asset Value”) in futures for investment and hedging purposes, where the Manager believes such investments will help the Sub- Fund achieve its investment objective and are beneficial to the Sub- Fund. The futures in which the Sub- Fund may invest will be index futures which exhibit high correlation with the Index in order to manage the Sub- Fund’s exposure to the Index constituents, such as KOSPI 200 Index futures.",03158_GEM.csv,13.0,derivatives
03158_qa_00005,03158,en,What are the key risks investors should know for ETF 03158?,"Tracking error risk The Sub-Fund may be subject to tracking error risk, which is the risk that its performance may not track that of the Index exactly. General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub- Fund may suffer losses.",03158_PRODUCT_KEY_FACTS.csv,64.0,key_risks
03158_qa_00006,03158,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03158）？,"根據基金文件：The Manager may invest no more than 10% of the Sub- Fund’s net asset value (the “Net Asset Value”) in futures for investment and hedging purposes, where the Manager believes such investments will help the Sub- Fund achieve its investment objective and are beneficial to the Sub- Fund. The futures in which the Sub- Fund may invest will be index futures which exhibit high correlation with the Index in order to manage the Sub- Fund’s exposure to the Index constituents, such as KOSPI 200 Index futures.",03158_GEM.csv,13.0,derivatives_zh
03158_qa_00007,03158,zh-HK,這隻ETF的交易與持有成本有哪些（03158）？,"根據基金文件：the management fee) shall be borne by the Manager and shall not be charged to the Sub-Fund. Objective and investment strategy Objective The investment objective of the Sub- Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the Solactive K-pop and Culture Index (the “Index”). Quick facts Stock code: 3158 Trade lot size: 50 Shares Manager: Mirae Asset Global Investments (Hong Kong) Limited Custodian: Cititrust Limited Administrator: Citibank, N.A., Hong Kon",03158_PRODUCT_KEY_FACTS.csv,4.0,fees_charges_zh
03158_qa_00008,03158,en,What dual-counter risks should investors know for ETF 03158?,"Investors should note that where a Sub -Fund offers both Listed Class of Shares and Unlisted Class(es) of Shares to Hong Kong investors, separate sets of product key facts statement will be available for the Listed Class of Shares and the Unlisted Class(es) of Shares of the same Sub-Fund respectively; (b) the latest annual financial reports and interim half yearly unaudited financial reports (in English only); (c) any notices relating to material changes to any of the Sub-Funds which may have an impact on its inves",03158_PRODUCT_KEY_FACTS.csv,4.0,currency_counter
03158_qa_00009,03158,zh-HK,哪些風險可能導致這隻ETF出現虧損（03158）？,根據基金文件：General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub- Fund may suffer losses. The stock of small -capitalisation and mid-capitalisation companies may have lower liquidity and their prices are more volatile to adverse economic developments than those of larger capit alisation companies in general.,03158_PRODUCT_KEY_FACTS.csv,64.0,key_risks_zh
03158_qa_00010,03158,en,How does low NAV affect termination risk for ETF 03158?,"In respect of Unlisted Class(es) of Shares, any Shareholder may at any time after a suspension has been declared and before termination of such suspension, withdraw any subscription, switching or redemption application submitted prior to such suspension by notice in writing to the Company and the Company shall promptly notify the Custodian accordingly. Early Termination Risk A Sub-Fund may be terminated early under certain circumstances as set out in the Instrument and summarised under the section headed “Terminati",03158_PRODUCT_KEY_FACTS.csv,118.0,termination
03158_qa_00011,03158,en,What currency-related trading considerations apply to ETF 03158?,"7 Where the Share of a Sub -Fund is traded in two eligible currencies, the facility is referred to as a “Dual Counter”. Investors should note that where a Sub -Fund offers both Listed Class of Shares and Unlisted Class(es) of Shares to Hong Kong investors, separate sets of product key facts statement will be available for the Listed Class of Shares and the Unlisted Class(es) of Shares of the same Sub-Fund respectively; (b) the latest annual financial reports and interim half yearly unaudited financial reports (in E",03158_PRODUCT_KEY_FACTS.csv,4.0,currency_counter
03158_qa_00012,03158,en,Are dividend payouts guaranteed for ETF 03158?,"No action has been taken to permit an offering of Shares or the distribution of this Prospectus in any jurisdiction other than Hong Kong and, accordingly, this Prospectus does not constitute an offer or solicitation to anyone in any jurisdiction in which s uch offer is not authorised or to any person to whom it is unlawful to make such offer or solicitation. A distributor may re-allocate an amount of the distribution fee to the sub-distributors. Dividends May Not be Paid Risk Whether a Sub -Fund will pay distributi",03158_PRODUCT_KEY_FACTS.csv,4.0,dividend
03158_qa_00013,03158,en,"Does ETF 03158 use derivatives, and what are the limits?",Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03158_GEM.csv,13.0,derivatives
03158_qa_00014,03158,zh-HK,這隻ETF的產品資料概要重點風險有哪些（03158）？,"根據基金文件：New index risk The Index is a new index. This tracking error may result from the investment strategy used, and fees and expenses.",03158_PRODUCT_KEY_FACTS.csv,64.0,key_risks_zh
03158_qa_00015,03158,zh-HK,這隻ETF是否使用衍生工具，以及有甚麼限制（03158）？,根據基金文件：Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03158_GEM.csv,13.0,derivatives_zh
03158_qa_00016,03158,zh-HK,這隻ETF的基礎貨幣是甚麼（03158）？,根據基金文件：The base currency is Korean won (KRW) Trading currency: Hong Kong dollar (HKD) only.,multi_csv_aggregate,,fact_extraction_zh
03158_qa_00017,03158,zh-HK,這隻ETF面對哪些股票市場風險（03158）？,根據基金文件：Equity Risk Investment in equity Securities by a Sub -Fund (where permitted) may offer a higher rate of return than a fund investing in short term and longer term debt securities.,03158_PROSPECTUS.csv,502.0,single_sentence_zh
03158_qa_00018,03158,zh-HK,這隻ETF有哪些主要風險（03158）？,"根據基金文件：Tracking error risk The Sub-Fund may be subject to tracking error risk, which is the risk that its performance may not track that of the Index exactly. General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub- Fund may suffer losses.",03158_PRODUCT_KEY_FACTS.csv,64.0,key_risks_zh
03158_qa_00019,03158,zh-HK,這隻ETF如何執行其追蹤策略（03158）？,"根據基金文件：In pursuing the Representative Sampling Strategy, the Manager may cause the Sub-Fund to deviate from the Index weighting on the condition that the maximum deviation from the Index weighting of any constituent will not exceed 3 percentage points above or below such weighting. Strategy In seeking to achieve the Sub- Fund’s investment objective, the Manager will primarily use a full replication strategy through investing directly in constituent stocks of the Index in substantially the same weightings in which they are",03158_PRODUCT_KEY_FACTS.csv,23.0,objective_strategy_zh
03158_qa_00020,03158,zh-HK,這隻ETF在甚麼情況下可能被終止（03158）？,"根據基金文件：It is possible that there is only one SEHK Market Maker to a counter or to the Sub -Fund or the Manager may not be able to engage a substitute Market Maker within the termination notice period of a Market Maker, and there is also no guarantee that any market making activity will be effective. In respect of Unlisted Class(es) of Shares, any Shareholder may at any time after a suspension has been declared and before termination of such suspension, withdraw any subscription, switching or redemption application submitt",03158_PRODUCT_KEY_FACTS.csv,118.0,termination_zh
