id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03096_qa_00001,03096,en,Are dividend payouts guaranteed for ETF 03096?,"Distribution of this Prospectus shall not be permitted unless it is accompanied by a copy of the latest Product Key Facts Statement(s) of each of the Sub-Funds, the latest annual report and accounts of the Trust (if any) and, if later, its most recent interim report. Notwithstanding the foregoing, please note that no Unitholders who have realised their Units in the Sub -Fund before the distribution of any excess provision to the relevant Sub -Fund shall be entitled to claim in whatsoever form any part of the withho",03096_CSOP_ETF_Series_Prospectus.csv,35.0,dividend
03096_qa_00002,03096,zh-HK,這隻ETF的股票代號是甚麼（03096）？,根據基金文件：The stock code is HKD counter: 3096 USD counter: 9096.,multi_csv_aggregate,,fact_extraction_zh
03096_qa_00003,03096,en,What is the stock code of ETF 03096?,The stock code is HKD counter: 3096 USD counter: 9096.,multi_csv_aggregate,,fact_extraction
03096_qa_00004,03096,zh-HK,這隻ETF的追蹤誤差主要由甚麼造成（03096）？,根據基金文件：This may lead to an increased tracking error for the relevant Sub-Fund.,03096_CSOP_ETF_Series_Prospectus.csv,494.0,single_sentence_zh
03096_qa_00005,03096,en,How does dividend distribution work for ETF 03096?,"Dividend income or profit distributions on equity investment derived from China are not included in the taxable scope of VAT. Ltd., one of the largest fund management companies in China with assets und er management of RMB160 billion (as at 30 June 2013), where she was accountable for international strategic planning, fund product development and relationship management with various distribution channels and industry regulators for the company. Distribution of this Prospectus shall not be permitted unless it is acc",03096_CSOP_ETF_Series_Prospectus.csv,35.0,dividend
03096_qa_00006,03096,en,Is principal guaranteed when investing in ETF 03096?,There is no guarantee or assurance of exact or identical replication at any time of the performance of the relevant Underlying Index.,03096_CSOP_ETF_Series_Prospectus.csv,463.0,single_sentence
03096_qa_00007,03096,en,What is the trading lot size for ETF 03096?,The trading lot size is HKD counter: 1 unit USD counter: 1 unit.,multi_csv_aggregate,,fact_extraction
03096_qa_00008,03096,en,How does ETF 03096 implement its index-tracking strategy?,"The investment objective and strategy specific to each Sub-Fund, as well as other important details, are set out in Part 2 of this Prospectus. “Basket” means, for the purpose of the creation and redemption of Listed Class of Units in an Application Unit size, a portfolio of Index Securities and/or Non-Index Securities, which seeks to benchmark the Underlying Index by replication strategy provided that such portfolio shall comprise only whole numbers of Index Securities and/or Non-Index Securities and no fraction or",03096_CSOP_ETF_Series_Prospectus.csv,45.0,objective_strategy
03096_qa_00009,03096,zh-HK,這隻ETF是否使用衍生工具，以及有甚麼限制（03096）？,"根據基金文件：“Commission” means the Securities and Futures Commission of Hong Kong or its successors. CSOP ETF Series (“Trust”) and its sub-funds set out in Part 2 of this Prospectus (collectively referr ed to as the “ Sub-Funds”) have been authorised by the Commission pursuant to section 104 of the Securities and Futures Ordinance. Ding was appointed under authority delegated by the Chief Executive and the Financial Secretary, as a member to the Securities and Futures Appeals Tribunal as of 1 April 2013.",03096_CSOP_ETF_Series_Prospectus.csv,0.0,derivatives_zh
03096_qa_00010,03096,en,What dual-counter risks should investors know for ETF 03096?,"Payment Terms in respect of Cash Creation only Where Cash Creation is adopted, the Manager currently only accepts cash payments in the Base Currency of the relevant Su b-Fund (even for a Sub -Fund which adopts Dual Counter or Multi-Counter) or any other currency as set out in the relevant Appendix. Where indicated in the relevant Appendix in Part 2 of this Prospectus, Units in a Sub -Fund may be available for trading on the SEHK using a Dual Counter or Multi-Counter. Where a Dual Counter or Multi-Counter has been a",03096_CSOP_ETF_Series_Prospectus.csv,79.0,currency_counter
