id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03119_qa_00001,03119,en,What are the key trading and ongoing costs for ETF 03119?,"the management fee) shall be borne by the Manager and shall not be charged to the Sub-Fund. 3 Objective and investment strategy Objective The investment objective of the Sub- Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the FactSet Asia Semiconductor Index (the “Index”). Quick facts Stock code: 3119 Trade lot size: 50 Shares Manager: Mirae Asset Global Investments (Hong Kong) Limited Custodian: Cititrust Limited Administrator Citibank, N.A., Hong Kon",03119_PRODUCT_KEY_FACTS.csv,4.0,fees_charges
03119_qa_00002,03119,en,Which risks could cause losses for ETF 03119 investors?,"General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub- Fund may suffer losses. Emerging markets risk The Sub-Fund invests in emerging markets which may involve increased risks and special considerations not typically associated with investment in more developed markets, such as liquidity risks, currency risks/control, political and economic uncertainties, legal and taxation risks, settlement risks, custody risk",03119_PRODUCT_KEY_FACTS.csv,77.0,key_risks
03119_qa_00003,03119,en,What index does ETF 03119 track?,The ETF tracks FactSet Asia Semiconductor Index (net total return).,multi_csv_aggregate,,fact_extraction
03119_qa_00004,03119,en,How are futures/options/warrants addressed in ETF 03119 documentation?,"use synthetic replication strategy as an ancillary strategy when the Manager considers that such investments are beneficial to the Sub- Fund by investing up to 50% of its Net Asset Value in financial derivative instruments (“FDIs”), mainly funded total return swap transaction(s) with one or more swap counterparty(ies). Other investments Other than swaps, the Manager may also invest no more than 10% of the Sub -Fund’s Net Asset Value in futures for investment and hedging purposes, where the Manager believes such inv",03119_GEM.csv,13.0,derivatives
03119_qa_00005,03119,en,What are the key risks investors should know for ETF 03119?,"FDIs are susceptible to price fluctuations and higher volatility, and may have large bid and offer spreads and no active secondary markets. General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub- Fund may suffer losses.",03119_PRODUCT_KEY_FACTS.csv,77.0,key_risks
03119_qa_00006,03119,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03119）？,"根據基金文件：use synthetic replication strategy as an ancillary strategy when the Manager considers that such investments are beneficial to the Sub- Fund by investing up to 50% of its Net Asset Value in financial derivative instruments (“FDIs”), mainly funded total return swap transaction(s) with one or more swap counterparty(ies). Other investments Other than swaps, the Manager may also invest no more than 10% of the Sub -Fund’s Net Asset Value in futures for investment and hedging purposes, where the Manager believes such inv",03119_GEM.csv,13.0,derivatives_zh
03119_qa_00007,03119,zh-HK,這隻ETF的交易與持有成本有哪些（03119）？,"根據基金文件：the management fee) shall be borne by the Manager and shall not be charged to the Sub-Fund. 3 Objective and investment strategy Objective The investment objective of the Sub- Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the FactSet Asia Semiconductor Index (the “Index”). Quick facts Stock code: 3119 Trade lot size: 50 Shares Manager: Mirae Asset Global Investments (Hong Kong) Limited Custodian: Cititrust Limited Administrator Citibank, N.A., Hong Kon",03119_PRODUCT_KEY_FACTS.csv,4.0,fees_charges_zh
03119_qa_00008,03119,en,What dual-counter risks should investors know for ETF 03119?,"Investors should note that where a Sub -Fund offers both Listed Class of Shares and Unlisted Class(es) of Shares to Hong Kong investors, separate sets of product key facts statement will be available for the Listed Class of Shares and the Unlisted Class(es) of Shares of the same Sub-Fund respectively; (b) the latest annual financial reports and interim half yearly unaudited financial reports (in English only); (c) any notices relating to material changes to any of the Sub-Funds which may have an impact on its inves",03119_PRODUCT_KEY_FACTS.csv,4.0,currency_counter
03119_qa_00009,03119,zh-HK,哪些風險可能導致這隻ETF出現虧損（03119）？,"根據基金文件：General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub- Fund may suffer losses. Emerging markets risk The Sub-Fund invests in emerging markets which may involve increased risks and special considerations not typically associated with investment in more developed markets, such as liquidity risks, currency risks/control, political and economic uncertainties, legal and taxation risks, settlement risks, custody risk",03119_PRODUCT_KEY_FACTS.csv,77.0,key_risks_zh
03119_qa_00010,03119,en,How does low NAV affect termination risk for ETF 03119?,"In respect of Listed Class of Shares, a Participating Dealer may, at any time after a suspension has been declared and before termination of such suspension, withdraw any Creation Application or Redemption Application by notice in writing to the Company and the Company shall promptly notify and request the Custodian to return to the Participating Dealer any Securities and/or cash received 36 by it in respect of the Creation Application (without interest) as soon as practicable. In respect of Unlisted Class(es) of S",03119_PRODUCT_KEY_FACTS.csv,40.0,termination
03119_qa_00011,03119,en,What currency-related trading considerations apply to ETF 03119?,"7 Where the Share of a Sub -Fund is traded in two eligible currencies, the facility is referred to as a “Dual Counter”. Investors should note that where a Sub -Fund offers both Listed Class of Shares and Unlisted Class(es) of Shares to Hong Kong investors, separate sets of product key facts statement will be available for the Listed Class of Shares and the Unlisted Class(es) of Shares of the same Sub-Fund respectively; (b) the latest annual financial reports and interim half yearly unaudited financial reports (in E",03119_PRODUCT_KEY_FACTS.csv,4.0,currency_counter
