id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03430_qa_00001,03430,en,What are the key trading and ongoing costs for ETF 03430?,The Sub-Fund may invest up to 100% of its assets in bitcoin and will not invest in other types of investments except that the Sub-Fund may retain a small amount of cash (in HKD or USD) and/ or cash equivalents (of up to a maximum of 5% of the Net Asset Value of the Sub-Fund) to pay for fees and other expenses and costs associated with the Sub-Fund’s ongoing operations to meet redemption requests. As investors will pay certain charges (e.g. Quick facts Stock code: 3430 (HKD Counter) 9430 (USD Counter) Trading lot si,03430_Product_Key_Facts.csv,8.0,fees_charges
03430_qa_00002,03430,en,Which risks could cause losses for ETF 03430 investors?,"The ETF’s investment in bitcoin is subject to key risks such as extreme price volatility risk, custody risk, cybersecurity risk and fork risk. Historically, the price of bitcoin has been extremely volatile, based on a variety of factors, including: ➢ global demand and supply of bitcoin; ➢ maintenance and development of the open-source software protocol of the Bitcoin Network; ➢ competition from other Virtual Assets; ➢ investor sentiments on the value or utility of bitcoin; ➢ investors’ confidence regarding the secu",03430_Product_Key_Facts.csv,1.0,key_risks
03430_qa_00003,03430,en,What is the stock code of ETF 03430?,The stock code is 3430 (HKD Counter) 9430 (USD Counter).,multi_csv_aggregate,,fact_extraction
03430_qa_00004,03430,en,How are futures/options/warrants addressed in ETF 03430 documentation?,"Where the term “Custodian” is used in the context of a VA Sub-Fund, each reference to “Custodian” may also include its agents or delegates including the Virtual Asset Sub-Custodian(s) (as applicable) “Custodian Agreement” the custodian agreement between the Company for itself and each Sub-Fund and the Custodian by which the Custodian is appointed “Dealing Day” in relation to a Sub-Fund, each Business Day during the continuance of the Sub-Fund, and/or such other day or days as the Manager may from time to time deter",03430_GEM.csv,13.0,derivatives
03430_qa_00005,03430,en,What are the key risks investors should know for ETF 03430?,"– 6 – MicroBit Bitcoin Spot ETF Concentration of ownership risk: The largest bitcoin wallets are believed to hold, in aggregate, a significant percentage of the bitcoins in circulation. The ETF’s investment in bitcoin is subject to key risks such as extreme price volatility risk, custody risk, cybersecurity risk and fork risk.",03430_Product_Key_Facts.csv,1.0,key_risks
03430_qa_00006,03430,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03430）？,"根據基金文件：Where the term “Custodian” is used in the context of a VA Sub-Fund, each reference to “Custodian” may also include its agents or delegates including the Virtual Asset Sub-Custodian(s) (as applicable) “Custodian Agreement” the custodian agreement between the Company for itself and each Sub-Fund and the Custodian by which the Custodian is appointed “Dealing Day” in relation to a Sub-Fund, each Business Day during the continuance of the Sub-Fund, and/or such other day or days as the Manager may from time to time deter",03430_GEM.csv,13.0,derivatives_zh
03430_qa_00007,03430,zh-HK,這隻ETF的交易與持有成本有哪些（03430）？,根據基金文件：The Sub-Fund may invest up to 100% of its assets in bitcoin and will not invest in other types of investments except that the Sub-Fund may retain a small amount of cash (in HKD or USD) and/ or cash equivalents (of up to a maximum of 5% of the Net Asset Value of the Sub-Fund) to pay for fees and other expenses and costs associated with the Sub-Fund’s ongoing operations to meet redemption requests. As investors will pay certain charges (e.g. Quick facts Stock code: 3430 (HKD Counter) 9430 (USD Counter) Trading lot si,03430_Product_Key_Facts.csv,8.0,fees_charges_zh
03430_qa_00008,03430,en,What dual-counter risks should investors know for ETF 03430?,HKD counter and USD counter) to investors for secondary trading purposes. The near real time indicative Net Asset Value per Share (in each trading currency of the relevant Index Tracking Sub-Fund) referred to above is indicative and for reference only. Initial Issue Date 20 August 2025 (the Business Day immediately before the Listing Date) Listing Date (SEHK) 21 August 2025 Issue Price during the Initial Offer Period USD1 Exchange Listing SEHK – Main Board Stock Code 3430 (HKD Counter) 9430 (USD Counter) Trading Bo,03430_Product_Key_Facts.csv,8.0,currency_counter
03430_qa_00009,03430,zh-HK,哪些風險可能導致這隻ETF出現虧損（03430）？,"根據基金文件：The ETF’s investment in bitcoin is subject to key risks such as extreme price volatility risk, custody risk, cybersecurity risk and fork risk. Historically, the price of bitcoin has been extremely volatile, based on a variety of factors, including: ➢ global demand and supply of bitcoin; ➢ maintenance and development of the open-source software protocol of the Bitcoin Network; ➢ competition from other Virtual Assets; ➢ investor sentiments on the value or utility of bitcoin; ➢ investors’ confidence regarding the secu",03430_Product_Key_Facts.csv,1.0,key_risks_zh
03430_qa_00010,03430,en,How does low NAV affect termination risk for ETF 03430?,The Manager shall consider any Redemption Application or any Creation Application received during the period of suspension (that has not been otherwise withdrawn) as having been received immediately following the termination of the suspension. Early Termination Risk A Sub-Fund may be terminated early under certain circumstances as set out in the Instrument and summarised under the section headed “Termination (otherwise than by winding up)” below.,03430_Product_Key_Facts.csv,151.0,termination
