id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
02828_qa_00001,02828,en,What is the trading lot size for ETF 02828?,"The trading lot size is HKD Counter – 200 Units RMB Counter – 200 Units Manager: Hang Seng Investment Management Limited Trustee, Custodian & Registrar: HSBC Institutional Trust Services (Asia) Limited.",multi_csv_aggregate,,fact_extraction
02828_qa_00002,02828,en,How are futures/options/warrants addressed in ETF 02828 documentation?,"Generally, a derivative is a financial contr act the value of which depends upon, or is derived from, the value of an underlying asset, reference rate or index, and may relate to stocks, bonds, interest rates, currencies or currency exchange rates, commodities, and related indices. There is no assurance that the derivative strategy used by a Sub-Fund (if any) will succeed.",02828_GEM 2.csv,13.0,derivatives
02828_qa_00003,02828,en,When are dividends generally paid for ETF 02828?,"A distribution or solicitation may be deemed to occur in Canada where a distribution or solicitation is made to a person (including an individual, corporation, trust, partnership or other entity, or other legal person) resident or otherwise located in Canada at the applicable ti me. Please refer to the section “ Dividend Policy”.",02828_Hong_Kong_Offering_Document 2.csv,86.0,dividend
02828_qa_00004,02828,en,Is ETF 02828 actively managed or passive?,Passive investment risk The Sub-Funds are not actively managed.,02828_Hong_Kong_Offering_Document 2.csv,290.0,single_sentence
02828_qa_00005,02828,en,What is the stock code of ETF 02828?,The stock code is HKD Counter – 02828 RMB Counter – 82828.,multi_csv_aggregate,,fact_extraction
02828_qa_00006,02828,en,How do HKD and RMB counters work for ETF 02828?,DIVIDEND POLICY AND REPORTING The last paragraph under the sub-section “ Information of the Internet ” under the section headed “Reporting to Investors” has been deleted in its entirety and replaced by the following: “The trading information shall appear on every Dealing Day via the SEHK’s website at www.hkex.com.hk (this website has not been reviewed by the SFC) for Participating Dealer’s in-kind creation and redemption of Units.” APPENDIX 1: Hang Seng China Enterprises Index ETF The sub-section headed “ Dual Coun,02828_Hong_Kong_Offering_Document 2.csv,0.0,currency_counter
02828_qa_00007,02828,zh-HK,這隻ETF每手交易單位是多少（02828）？,"根據基金文件：The trading lot size is HKD Counter – 200 Units RMB Counter – 200 Units Manager: Hang Seng Investment Management Limited Trustee, Custodian & Registrar: HSBC Institutional Trust Services (Asia) Limited.",multi_csv_aggregate,,fact_extraction_zh
02828_qa_00008,02828,zh-HK,這隻ETF的股票代號是甚麼（02828）？,根據基金文件：The stock code is HKD Counter – 02828 RMB Counter – 82828.,multi_csv_aggregate,,fact_extraction_zh
02828_qa_00009,02828,zh-HK,這隻ETF如何執行其追蹤策略（02828）？,"根據基金文件：Investment Strategy Index-tracking funds are not managed according to traditional methods of active investment management, which involve the buying and selling of securities based on the fund manager’s economic, financial and market analysis and investment judgement. iv CONTENTS PART 1 – GENERAL INFORMATION RELATING TO THE TRUST AND THE SUB-FUNDS 1 INTRODUCTION 2 INVESTMENT OBJECTIVE AND STRATEGY 3 WHAT ARE THE RISKS OF INVESTING IN A SUB-FUND?",02828_Hong_Kong_Offering_Document 2.csv,55.0,objective_strategy_zh
02828_qa_00010,02828,en,What is the investment objective of ETF 02828?,iv CONTENTS PART 1 – GENERAL INFORMATION RELATING TO THE TRUST AND THE SUB-FUNDS 1 INTRODUCTION 2 INVESTMENT OBJECTIVE AND STRATEGY 3 WHAT ARE THE RISKS OF INVESTING IN A SUB-FUND? APPENDIX 1: Hang Seng China Enterprises Index ETF The last paragraph under the section headed “ What Investment Strategy is used by the HSCEI ETF” has been deleted in its entirety and replaced by the following: “The HSCEI ETF can enter into securities lending transactions for a maximum level of up to 10% and expected level of up to 10% o,02828_Hong_Kong_Offering_Document 2.csv,55.0,objective_strategy
02828_qa_00011,02828,en,Is principal guaranteed when investing in ETF 02828?,There can be no guarantee that the relevant licence agreement will be perpetually renewed.,02828_Hong_Kong_Offering_Document 2.csv,267.0,single_sentence
02828_qa_00012,02828,en,How do management and trustee fees work for ETF 02828?,"Differences in fee and cost arrangements between Listed Class and Unlisted Class Units The levels and types of fees and costs applicable to each of the Listed Class Units and the Unlisted Class Units may differ. 4 LIQUIDITY RISK MANAGEMENT 15 THE OFFERING AND REDEMPTION OF LISTED CLASS UNITS 17 THE OFFERING, REDEMPTION AND SWITCHING OF UNLISTED CLASS UNITS 24 DETERMINATION OF NET ASSET VALUE 31 FEES AND EXPENSES 35 DIVIDEND POLICY AND REPORTING 38 MANAGEMENT OF THE TRUST 40 TAXATION 44 STATUTORY AND GENERAL INFORMA",02828_Hong_Kong_Offering_Document 2.csv,98.0,fees_charges
02828_qa_00013,02828,zh-HK,這隻ETF追蹤哪個指數（02828）？,根據基金文件：The ETF tracks Hang Seng China Enterprises Index.,multi_csv_aggregate,,fact_extraction_zh
02828_qa_00014,02828,en,What risk factors are highlighted in the product key facts for ETF 02828?,"Such Sub-Fund’s performance could depend heavily on the performance of that industry or group of industries and could be more volatile than the performance of les s concentrated funds. Concentration risk A Sub-Fund is subject to concentration risk as a result of tracking the performance of a single geographical region, 6 country or jurisdiction, and its Index may be comprised of a limited number of securities.",02828_Hong_Kong_Offering_Document 2.csv,247.0,key_risks
