id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03169_qa_00001,03169,en,What are the key trading and ongoing costs for ETF 03169?,"The Sub -Fund shall bear the swap fees (including the brokerage commission and any costs associated with the entering into, or unwinding or maintenance of, any hedging arrangements in respect of such swaps). In extreme market conditions and exceptional circumstances, the brokerage commission and the swap counterparty’s costs of financing the underlying hedge may increase significantly and in return increase the swap fees. Quick facts Stock Code: 3169 Trading Lot Size: 100 Units Manager: Harvest Global Investments L",03169_Product_Key_Facts 2.csv,4.0,fees_charges
03169_qa_00002,03169,en,Which risks could cause losses for ETF 03169 investors?,General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses. New index risk The Index is a new index.,03169_Product_Key_Facts 2.csv,84.0,key_risks
03169_qa_00003,03169,en,What is the stock code of ETF 03169?,The stock code is 3169.,multi_csv_aggregate,,fact_extraction
03169_qa_00004,03169,en,How are futures/options/warrants addressed in ETF 03169 documentation?,Harvest ETF Series (a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap. The Trust and each Sub-Fund are authorised by the SFC in Hong Kong under Section 104 of the Securities and Futures Ordinance.,03169_GEM 2.csv,13.0,derivatives
03169_qa_00005,03169,en,What are the key risks investors should know for ETF 03169?,"FDIs are susceptible to price fluctuations and higher volatility, and may have large bid and offer spreads and no active secondary markets. General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses.",03169_Product_Key_Facts 2.csv,84.0,key_risks
03169_qa_00006,03169,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03169）？,根據基金文件：Harvest ETF Series (a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap. The Trust and each Sub-Fund are authorised by the SFC in Hong Kong under Section 104 of the Securities and Futures Ordinance.,03169_GEM 2.csv,13.0,derivatives_zh
03169_qa_00007,03169,zh-HK,這隻ETF的交易與持有成本有哪些（03169）？,"根據基金文件：The Sub -Fund shall bear the swap fees (including the brokerage commission and any costs associated with the entering into, or unwinding or maintenance of, any hedging arrangements in respect of such swaps). In extreme market conditions and exceptional circumstances, the brokerage commission and the swap counterparty’s costs of financing the underlying hedge may increase significantly and in return increase the swap fees. Quick facts Stock Code: 3169 Trading Lot Size: 100 Units Manager: Harvest Global Investments L",03169_Product_Key_Facts 2.csv,4.0,fees_charges_zh
03169_qa_00008,03169,en,What dual-counter risks should investors know for ETF 03169?,84 The near real time indicative Net Asset Value per Unit in each trading currency of a Sub-Fund (in respect of the Listed Class of Units) referred to above are indicative and for reference only. Quick facts Stock Code: 3169 Trading Lot Size: 100 Units Manager: Harvest Global Investments Limited Investment Advisor: Tiger Brokers (HK) Global Limited^ Trustee: China Life Trustees Limited Registrar: BOCI-Prudential Trustee Limited Ongoing charges over a year#: Estimated to be 1.20% Annual tracking difference ##: Estim,03169_Product_Key_Facts 2.csv,4.0,currency_counter
03169_qa_00009,03169,zh-HK,哪些風險可能導致這隻ETF出現虧損（03169）？,根據基金文件：General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses. New index risk The Index is a new index.,03169_Product_Key_Facts 2.csv,84.0,key_risks_zh
03169_qa_00010,03169,en,How does low NAV affect termination risk for ETF 03169?,"Please refer to the section headed “Termination” of the Prospectus for details of events which may cause the Sub-Fund to be terminated. Unless otherwise specifically provided for in the relevant Appendix, the investment restrictions applicable to each Sub-Fund (that are included in the Trust Deed) are summarised below: 17 (a) the aggregate value of a Sub -Fund’s investments in, or exposure to, any single entity (other than Government and other Public Securities) through the following may not exceed 10% of the total",03169_Product_Key_Facts 2.csv,156.0,termination
03169_qa_00011,03169,en,What currency-related trading considerations apply to ETF 03169?,CLIENTS OF PARTICIPATING DEALER PARTICIPATING DEALER SUB-FUND Securities and/or Cash* Units bought Securities and/or Cash Units issued CLIENTS OF PARTICIPATING DEALER PARTICIPATING DEALER SUB-FUND Securities and/or Cash* Units sold Securities and/or Cash Units redeemed 14 (c) Buying or selling of Listed Class(es) of Units in the secondary market on the SEHK – After Listing Summary of Offering Methods and Related Fees Initial Offer Period Method of Offering* Minimum Number of Units (or such other number of Units as,03169_Product_Key_Facts 2.csv,4.0,currency_counter
03169_qa_00012,03169,en,Are dividend payouts guaranteed for ETF 03169?,"However, there is no guarantee of regular distribution nor the amount being distributed (if any). “Income Property” means, in respect of a Sub -Fund, (a) all interest, dividends and other sums deemed by the Manager (after consulting the auditors either on a general or case by case basis), to be in the nature of income (including taxation repayments, if any) received or receivable by the Trustee in respect of the Deposited Property of the Sub-Fund (whether in cash or, without limitation, by warrant, cheque, money, c",03169_Product_Key_Facts 2.csv,4.0,dividend
03169_qa_00013,03169,en,"Does ETF 03169 use derivatives, and what are the limits?",Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03169_GEM 2.csv,13.0,derivatives
03169_qa_00014,03169,zh-HK,這隻ETF的產品資料概要重點風險有哪些（03169）？,"根據基金文件：Passive investment risk The Sub-Fund is passively managed and the Manager will not have the discretion to adapt to market changes due to the inherent investment nature of the Sub-Fund. Technology sector themes concentration risks Due to the concentration of the Index in the technology sector, the performance of the Index may be more volatile when compared to other broad based stock indices.",03169_Product_Key_Facts 2.csv,84.0,key_risks_zh
03169_qa_00015,03169,zh-HK,這隻ETF是否使用衍生工具，以及有甚麼限制（03169）？,根據基金文件：Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03169_GEM 2.csv,13.0,derivatives_zh
03169_qa_00016,03169,zh-HK,這隻ETF追蹤哪個指數（03169）？,根據基金文件：The ETF tracks Solactive Harvest Tiger G2 Tech 50 Select Index.,multi_csv_aggregate,,fact_extraction_zh
03169_qa_00017,03169,zh-HK,這隻ETF面對哪些股票市場風險（03169）？,"根據基金文件：The Sub-Fund may invest up to 100% of its NAV directly in equity securities listed on the SEHK, NASDAQ and the New York Stock Exchange (the “NYSE”) stock markets.",03169_Product_Key_Facts 2.csv,27.0,single_sentence_zh
03169_qa_00018,03169,zh-HK,這隻ETF有哪些主要風險（03169）？,"根據基金文件：FDIs are susceptible to price fluctuations and higher volatility, and may have large bid and offer spreads and no active secondary markets. General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses.",03169_Product_Key_Facts 2.csv,84.0,key_risks_zh
03169_qa_00019,03169,zh-HK,這隻ETF如何執行其追蹤策略（03169）？,"根據基金文件：“Deposited Property” means, in respect of a Sub-Fund, all the assets (including Income Property), received or receivable by the Trustee, for the time being held or deemed to be held upon the trusts of and subject to the terms of the Trust Deed for the account of the relevant Sub-Fund but excluding (i) Income Property standing to the credit of the account of such Sub -Fund which (among other things) serves and functions for the purposes of distribution (other than interest earned thereon), and (ii) any other amount",03169_Product_Key_Facts 2.csv,4.0,dividend_zh
03169_qa_00020,03169,zh-HK,這隻ETF在甚麼情況下可能被終止（03169）？,根據基金文件：The Manager shall consider any Redemption Application or any Creation Application received during the period of suspension (that has not been otherwise withdrawn) as having been received immediately following the termination of the suspension. Please refer to the section headed “Termination” of the Prospectus for details of events which may cause the Sub-Fund to be terminated. Liquidity and reliance on market maker risk Although the Manager will use its best endeavours to put in place arrangements so that at least,03169_Product_Key_Facts 2.csv,156.0,termination_zh
03169_qa_00021,03169,en,Is ETF 03169 actively managed or passive?,Risks Associated with Investment in an Index Tracking Sub-Fund Passive Investment Risk An Index Tracking Sub -Fund is not actively managed.,03169_Prospectus 2.csv,842.0,single_sentence
03169_qa_00022,03169,zh-HK,這隻ETF的股票代號是甚麼（03169）？,根據基金文件：The stock code is 3169.,multi_csv_aggregate,,fact_extraction_zh
03169_qa_00023,03169,en,When are dividends generally paid for ETF 03169?,"The distribution of this Prospectus and the offering of the Units may also be restricted in certain other jurisdictions. “Income Property” means, in respect of a Sub -Fund, (a) all interest, dividends and other sums deemed by the Manager (after consulting the auditors either on a general or case by case basis), to be in the nature of income (including taxation repayments, if any) received or receivable by the Trustee in respect of the Deposited Property of the Sub-Fund (whether in cash or, without limitation, by wa",03169_Product_Key_Facts 2.csv,4.0,dividend
