id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03137_qa_00001,03137,en,How do management and trustee fees work for ETF 03137?,"Investors of Listed Class of Units in the secondary market will not bear such transaction fees and duties and charges (but for the avoidance of doubt, may bear other fees, such as SEHK trading fees). Any ongoing charges exceeding 0.09% of the average NAV of the relevant class will be borne by the Manager and will not be charged to the Sub- Fund.",03137_PRODUCT_KEY_FACTS.csv,5.0,fees_charges
03137_qa_00002,03137,en,What is the stock code of ETF 03137?,The stock code is 3137 Trade lot size: 1 Unit.,multi_csv_aggregate,,fact_extraction
03137_qa_00003,03137,zh-HK,這隻ETF的股票代號是甚麼（03137）？,根據基金文件：The stock code is 3137 Trade lot size: 1 Unit.,multi_csv_aggregate,,fact_extraction_zh
03137_qa_00004,03137,zh-HK,這隻ETF是否使用衍生工具，以及有甚麼限制（03137）？,根據基金文件：Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03137_GEM.csv,13.0,derivatives_zh
03137_qa_00005,03137,en,Is principal guaranteed when investing in ETF 03137?,There is no guarantee of repayment of principal.,03137_PROSPECTUS.csv,336.0,single_sentence
03137_qa_00006,03137,en,How does dividend distribution work for ETF 03137?,No action has been taken to permit an offering of Units or the distribution of this Prospectus in any jurisdiction other than Hong Kong where action would be required for such purposes. CONTENTS PARTIES I DEFINITIONS VI PART 1 – GENERAL INFORMATION RELATING TO THE TRUST 14 INVESTMENT OBJECTIVES AND POLICIES 22 RISK FACTORS 26 INVESTMENT AND BORROWING RESTRICTIONS 40 CREATION AND REALISATION OF APPLICATION UNITS (LISTED CLASS OF UNITS) 52 TRADING OF LISTED CLASS OF UNITS ON THE SEHK 61 CREATION AND REALISATION OF AP,03137_PRODUCT_KEY_FACTS.csv,5.0,dividend
03137_qa_00007,03137,en,What risk factors are highlighted in the product key facts for ETF 03137?,"General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses. Usually, emerging markets tend to be more volatile than developed markets and may experience substantial price volatility.",03137_PRODUCT_KEY_FACTS.csv,49.0,key_risks
03137_qa_00008,03137,en,What are the termination conditions for ETF 03137?,"In the event of the early termination of an Investment Fund, the Investment Fund would have to distribute to the Unitholders their pro rata interest in the assets of the Investment Fund in accordance with the Trust Deed. During the suspension: (a) there shall be no determination of the Net Asset Value of the relevant Investment Fund or the Issue Price or Subscription Price (as the case may be) or the Realisation Price of Units in the relevant class; (b) no Application shall be made by any of the Participating Deale",03137_PRODUCT_KEY_FACTS.csv,132.0,termination
03137_qa_00009,03137,en,How closely does ETF 03137 aim to replicate its benchmark?,"Strategy Primary investment In order to achieve the investment objective of the Sub -Fund, the Manager will invest all, or substantially all (i.e. It may fail to meet its objective as a result of the Manager’s selection of investments, and/or the implementation of processes which may cause the Sub -Fund to underperform as compared to prevailing money market rates or other money market funds with a similar objective. The Sub -Fund is therefore likely to be more volatile than a broad-based fund that adopts a more div",03137_PRODUCT_KEY_FACTS.csv,25.0,objective_strategy
03137_qa_00010,03137,en,What is the derivative exposure framework for ETF 03137?,Approval of resumption by Securities and Futures Commission (SFC) 2. ^ Trading in the shares of the se companies has been suspended pursuant to the direction of the Securities and Futures Commission under section 8(1) of the Securities and Futures (Stock Market Listing) Rules.,03137_GEM.csv,13.0,derivatives
03137_qa_00011,03137,zh-HK,這隻ETF是否屬於被動管理（03137）？,根據基金文件：There is no guarantee of repayment of principal.,03137_PROSPECTUS.csv,336.0,single_sentence_zh
03137_qa_00012,03137,en,What currency-related trading considerations apply to ETF 03137?,"“Dual Counter” means, in respect of Listed Class of Units, a Multi-Counter facility under which Listed Class of Units of an Investment Fund are traded in two eligible currencies as described in the relevant Appendix of this Prospectus. Each Investment Fund will be an exchange traded fund listed on the SEHK, but it may issue both Listed Class of Units (which will be listed on the SEHK and, where indicated in the relevant Appendix, may be available for trading on the SEHK using a Dual Counter or Multi-Counter) and Un",03137_PRODUCT_KEY_FACTS.csv,5.0,currency_counter
03137_qa_00013,03137,zh-HK,哪些風險可能導致這隻ETF出現虧損（03137）？,"根據基金文件：The Manager will assess the liquidity of the instruments based on, amongst other factors, historical liquidity of similar money market instruments, the days to liquidate, external liquidity classification, price volatility, bid-ask spread and the Sub-Fund’s holding as a proportion of the outstanding issuance of such instruments. Each Investment Fund is subject to daily risk management and control procedures such as, but not limited to: (A) in respect of each Index Tracking Investment Fund, daily calculation of trac",03137_PRODUCT_KEY_FACTS.csv,49.0,key_risks_zh
