id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03129_qa_00001,03129,en,What fees and charges apply to ETF 03129?,"trading fees and brokerage fees) to buy or sell Units on the SEHK, investors may pay more than the NAV per Unit when buying Units on the SEHK, and may receive less than the NAV per Unit when selling Units on the SEHK. Financial year end: 31 December ETF Website^: www.boci-pru.com.hk/en/bochketf (for English) www.boci-pru.com.hk/zh-hk/bochketf (for Chinese) BOCHK Greater Bay Area Climate Transition ETF 2 # The ongoing charges figure is based on expenses for the period ended 30 June 2025.",03129_Product_Key_Facts 2.csv,4.0,fees_charges
03129_qa_00002,03129,en,What is the stock code of ETF 03129?,The stock code is HKD counter: 03129 RMB counter: 83129.,multi_csv_aggregate,,fact_extraction
03129_qa_00003,03129,en,Is principal guaranteed when investing in ETF 03129?,There is no guarantee in respect of repayment of principal.,03129_Product_Key_Facts 2.csv,83.0,single_sentence
03129_qa_00004,03129,zh-HK,這隻ETF有哪些主要風險（03129）？,根據基金文件：Passive investment risk – The Sub-Fund is passively managed. General investment risk – The Sub-Fund's investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses.,03129_Product_Key_Facts 2.csv,82.0,key_risks_zh
03129_qa_00005,03129,zh-HK,這隻ETF是否屬於被動管理（03129）？,根據基金文件：There is no guarantee in respect of repayment of principal.,03129_Product_Key_Facts 2.csv,83.0,single_sentence_zh
03129_qa_00006,03129,en,Under what scenarios may ETF 03129 be terminated?,"Termination risk –The Sub-Fund may be terminated under certain circumstances, for example, where the Underlying Index is no longer available for benchmarking or if at any time one year after the establishment of the Sub -Fund the size of the Sub -Fund falls below HK$100,000,000.",03129_Product_Key_Facts 2.csv,176.0,termination
03129_qa_00007,03129,en,How closely does ETF 03129 aim to replicate its benchmark?,"Strategy The Sub-Fund primarily (not less than 70% of its NAV) invests in eligible securities that are commensurate with the Sub -Fund’s focus on environment, social and governa nce (“ESG”), which include China -domiciled and/or Hong Kong -domiciled companies listed on stock exchanges in the Guangdong -Hong Kong-Macao Greater Bay Area (“GBA”) (including A -Shares) that are within the Underlying Index. Investors should note where the adoption of a full replication strategy is not efficient or practicable or where th",03129_Product_Key_Facts 2.csv,19.0,objective_strategy
03129_qa_00008,03129,zh-HK,這隻ETF在貨幣及交易櫃台方面有甚麼注意事項（03129）？,"根據基金文件：Dual Counter risks - The SEHK’s Dual Counter model in Hong Kong is relatively new. Under the Dual Counter arrangement, Units are traded in RMB in the RMB counter. Units of the Sub -Fund can be traded on the SEHK under the Dual Counter arrangement, i.e.",03129_Addendum_to_the_Prospectus 2.csv,8.0,currency_counter_zh
03129_qa_00009,03129,en,What is the investment objective of ETF 03129?,"Strategy The Sub-Fund primarily (not less than 70% of its NAV) invests in eligible securities that are commensurate with the Sub -Fund’s focus on environment, social and governa nce (“ESG”), which include China -domiciled and/or Hong Kong -domiciled companies listed on stock exchanges in the Guangdong -Hong Kong-Macao Greater Bay Area (“GBA”) (including A -Shares) that are within the Underlying Index. Objective and Investment Strategy Objective The Sub-Fund is an index -tracking exchange traded fund which seeks to",03129_Product_Key_Facts 2.csv,19.0,objective_strategy
03129_qa_00010,03129,en,How do management and trustee fees work for ETF 03129?,"trading fees and brokerage fees) to buy or sell Units on the SEHK, investors may pay more than the NAV per Unit when buying Units on the SEHK, and may receive less than the NAV per Unit when selling Units on the SEHK. The expenses include (without limitation) management fee and charges and payments deducted from the assets of the Sub-Fund on a periodic basis but do not include certain items such as payments to thir d parties regarding costs incurred in relation to the acquisition or disposal of any assets of the Su",03129_Product_Key_Facts 2.csv,4.0,fees_charges
03129_qa_00011,03129,zh-HK,這隻ETF的雙櫃台交易有甚麼風險（03129）？,根據基金文件：Quick facts Stock code: HKD counter: 03129 RMB counter: 83129 Trading lot size: HKD counter: 100 Units RMB counter: 100 Units Fund Manager: BOCI-Prudential Asset Management Limited ( the “Manager”) Investment Adviser: BOCHK Asset Management Limited Trustee: BOCI-Prudential Trustee Limited Custodian: BOCI-Prudential Trustee Limited Administrator: BOCI-Prudential Trustee Limited Ongoing charges over a year#: 1.18% Underlying index: S&P BOCHK China Greater Bay Area CTB Index (formerly known as “S&P BOCHK China Hong Ko,03129_Addendum_to_the_Prospectus 2.csv,8.0,currency_counter_zh
03129_qa_00012,03129,en,How do HKD and RMB counters work for ETF 03129?,"HKD counter and RMB counter, and will be settled in HKD and RMB, respectively. Further, any issue on the availability of RMB may adversely affect the ability of the market maker in providing liquidity for trading at the RMB counter. Units of the Sub -Fund can be traded on the SEHK under the Dual Counter arrangement, i.e. 571 of the laws of the Hong Kong SAR)) (HKD Counter Stock Code: 03129 RMB Counter Stock Code: 83129) Addendum to the Prospectus The Prospectus is hereby supplemented as follows with effect from 10",03129_Addendum_to_the_Prospectus 2.csv,8.0,currency_counter
03129_qa_00013,03129,zh-HK,這隻ETF的基礎貨幣是甚麼（03129）？,"根據基金文件：The base currency is Hong Kong Dollars (""HKD"") Trading Counter Dual Counter.",multi_csv_aggregate,,fact_extraction_zh
03129_qa_00014,03129,en,When are dividends generally paid for ETF 03129?,Risk in relation to distribution – Payment of distributions out of capital and/or effectively out of capital amounts to a return or withdrawal of part of an investor’s original investment or from any capital gains attributable to that original investments. Quick facts Stock code: HKD counter: 03129 RMB counter: 83129 Trading lot size: HKD counter: 100 Units RMB counter: 100 Units Fund Manager: BOCI-Prudential Asset Management Limited ( the “Manager”) Investment Adviser: BOCHK Asset Management Limited Trustee: BOCI-,03129_Product_Key_Facts 2.csv,4.0,dividend
03129_qa_00015,03129,zh-HK,這隻ETF如何執行其追蹤策略（03129）？,"根據基金文件：Termination risk –The Sub-Fund may be terminated under certain circumstances, for example, where the Underlying Index is no longer available for benchmarking or if at any time one year after the establishment of the Sub -Fund the size of the Sub -Fund falls below HK$100,000,000.",03129_Product_Key_Facts 2.csv,176.0,termination_zh
03129_qa_00016,03129,zh-HK,這隻ETF的追蹤誤差主要由甚麼造成（03129）？,根據基金文件：The Manager will monitor and see k to manage such risk in minimising tracking error.,03129_Product_Key_Facts 2.csv,142.0,single_sentence_zh
