id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03122_qa_00001,03122,en,What are the key trading and ongoing costs for ETF 03122?,"In the event that the relevant Unitholder has no RMB account, the Unitholder may have to bear the fees and charges associated with the conversion of such dividend from RMB into HKD or any other currency. of Net Asset V alue calculated daily Ongoing charges over a year Estimated to be 0.53% p.a. – iii – TABLE OF CONTENTS DEFINITIONS 1 DESCRIPTION OF THE SUB-FUND 7 The Trust and the Sub-Fund 7 Index 2 3 OFFERING PHASES 2 9 CREATIONS AND REDEMPTIONS (PRIMARY MARKET) 3 7 Creation by Participating Dealers 3 7 Transfer o",03122_Addendum_to_Prospectus.csv,76.0,fees_charges
03122_qa_00002,03122,en,What is the stock code of ETF 03122?,The stock code is 83122 RMB counter 03122 HKD counter.,multi_csv_aggregate,,fact_extraction
03122_qa_00003,03122,zh-HK,這隻ETF的股票代號是甚麼（03122）？,根據基金文件：The stock code is 83122 RMB counter 03122 HKD counter.,multi_csv_aggregate,,fact_extraction_zh
03122_qa_00004,03122,zh-HK,這隻ETF的交易與持有成本有哪些（03122）？,"根據基金文件：In the event that the relevant Unitholder has no RMB account, the Unitholder may have to bear the fees and charges associated with the conversion of such dividend from RMB into HKD or any other currency. of Net Asset V alue calculated daily Ongoing charges over a year Estimated to be 0.53% p.a. – iii – TABLE OF CONTENTS DEFINITIONS 1 DESCRIPTION OF THE SUB-FUND 7 The Trust and the Sub-Fund 7 Index 2 3 OFFERING PHASES 2 9 CREATIONS AND REDEMPTIONS (PRIMARY MARKET) 3 7 Creation by Participating Dealers 3 7 Transfer o",03122_Addendum_to_Prospectus.csv,76.0,fees_charges_zh
03122_qa_00005,03122,en,What currency-related trading considerations apply to ETF 03122?,"## Investment Strategy Representative sampling strategy (refer to the “Investment Strategy” section below) Financial Y ear End 31 December Market Makers ### (HKD Counter) As at the date of this Prospectus, KGI Securities (Hong Kong) Limited and Optiver Trading Hong Kong Limited Market Makers ### (RMB Counter) As at the date of this Prospectus, KGI Securities (Hong Kong) Limited and Optiver Trading Hong Kong Limited Participating Dealers As at the date of this Prospectus, ABN AMRO Clearing Hong Kong Limited, Goldman",03122_Addendum_to_Prospectus.csv,4.0,currency_counter
03122_qa_00006,03122,en,How does low NAV affect termination risk for ETF 03122?,"The Sub-Fund may be terminated early under certain circumstances as set out in the section “Termination”, for example where the Index is no longer available for benchmarking or if the size of the Sub-Fund falls below RMB150 million. Further, the Unitholders may at any time authorise termination of the Trust or the Sub-Fund by extraordinary resolution.",03122_Addendum_to_Prospectus.csv,76.0,termination
03122_qa_00007,03122,en,What are the key risks investors should know for ETF 03122?,"Transaction sizes for RQFIIs are relatively large (with the corresponding heightened risk of exposure to decreased market liquidity and significant price volatility leading to possible adverse effects on the timing and pricing of acquisition or disposal of securities). IMPORTANT INFORMATION It is possible that the Sub-Fund may experience greater tracking error than typical exchange traded index funds due to, among other things, liquidity, trading, government policy and regulatory risks and the representative sampli",03122_Addendum_to_Prospectus.csv,50.0,key_risks
03122_qa_00008,03122,en,How are futures/options/warrants addressed in ETF 03122 documentation?,"“Security” means any share, stock, debenture, loan stock, bond, security, future (including a futures contract), forward, derivative commercial paper, acceptance, trade bill, treasury bill, instrument or note of, or issued by or under the guarantee of, any body, whether incorporated or unincorporated, and whether listed or unlisted, or of any government or local government authority or supranational body, whether paying interest or dividends or not and whether fully-paid, partly paid or nil paid and includes (witho",03122_Addendum_to_Prospectus.csv,3.0,derivatives
03122_qa_00009,03122,en,How does ETF 03122 implement its index-tracking strategy?,"Investment Strategy The Sub-Fund adopts a representative sampling strategy to achieve its investment objective. ## Investment Strategy Representative sampling strategy (refer to the “Investment Strategy” section below) Financial Y ear End 31 December Market Makers ### (HKD Counter) As at the date of this Prospectus, KGI Securities (Hong Kong) Limited and Optiver Trading Hong Kong Limited Market Makers ### (RMB Counter) As at the date of this Prospectus, KGI Securities (Hong Kong) Limited and Optiver Trading Hong Ko",03122_Addendum_to_Prospectus.csv,50.0,objective_strategy
03122_qa_00010,03122,en,"Does ETF 03122 use derivatives, and what are the limits?","The Trust and the Sub-Fund are authorised by the SFC in Hong Kong pursuant to Section 104 of the Securities and Futures Ordinance. Ms Ding was appointed under authority delegated by the Chief Executive and the Financial Secretary, as a member to the Securities and Futures Appeals Tribunal as of 1 April 2013. “SFO” means the Securities and Futures Ordinance (Chapter 571 of the Laws of Hong Kong).",03122_Addendum_to_Prospectus.csv,3.0,derivatives
03122_qa_00011,03122,zh-HK,這隻ETF在貨幣及交易櫃台方面有甚麼注意事項（03122）？,"根據基金文件：## Investment Strategy Representative sampling strategy (refer to the “Investment Strategy” section below) Financial Y ear End 31 December Market Makers ### (HKD Counter) As at the date of this Prospectus, KGI Securities (Hong Kong) Limited and Optiver Trading Hong Kong Limited Market Makers ### (RMB Counter) As at the date of this Prospectus, KGI Securities (Hong Kong) Limited and Optiver Trading Hong Kong Limited Participating Dealers As at the date of this Prospectus, ABN AMRO Clearing Hong Kong Limited, Goldman",03122_Addendum_to_Prospectus.csv,4.0,currency_counter_zh
03122_qa_00012,03122,en,What dual-counter risks should investors know for ETF 03122?,"Investors intending to purchase Units in the RMB counter from the secondary market should consult their stockbrokers as to the RMB funding requirement and settlement method for such purchase. “Dual Counter” means the facility by which the Units traded in RMB and traded in HKD are each assigned separate stock codes on the SEHK and are accepted for deposit, clearing and settlement in CCASS in more than 1 eligible currency (RMB or HKD) as described in the Prospectus. Index Index: Citi Chinese Government and Policy Ban",03122_Addendum_to_Prospectus.csv,4.0,currency_counter
03122_qa_00013,03122,zh-HK,這隻ETF的產品資料概要重點風險有哪些（03122）？,"根據基金文件：In general, the offshore RMB market is more volatile than the onshore one due to its relatively thin liquidity. As a result, the trading price of a Unit on the SEHK may be at a significant premium to the Net Asset V alue of each Unit (which may also increase tracking error of the Sub-Fund).",03122_Addendum_to_Prospectus.csv,50.0,key_risks_zh
03122_qa_00014,03122,en,Are dividend payouts guaranteed for ETF 03122?,"No action has been taken to permit an offering of Units or the distribution of this Prospectus in any jurisdiction other than Hong Kong and, accordingly, the Prospectus does not constitute an offer or solicitation to anyone in any jurisdiction in which such offer is not authorised or to any person to whom it is unlawful to make such offer or solicitation. The Manager may, at its discretion, pay dividend out of capital. The Manager may also, at its discretion, pay dividend out of gross income while all or part of th",03122_Addendum_to_Prospectus.csv,19.0,dividend
03122_qa_00015,03122,zh-HK,這隻ETF涉及哪些費用與收費（03122）？,"根據基金文件：of Net Asset V alue calculated daily Ongoing charges over a year Estimated to be 0.53% p.a. “Duties and Charges” means, in relation to any particular transaction or dealing, all stamp and other duties, taxes, government charges, brokerage, bank charges, transfer fees, registration fees, transaction levies and other duties and charges whether in connection with the constitution of the Deposited Property or the increase or decrease of the Deposited Property or the creation, issue, transfer, cancellation or redemption",03122_Addendum_to_Prospectus.csv,76.0,fees_charges_zh
03122_qa_00016,03122,en,Is principal guaranteed when investing in ETF 03122?,"However, there is no guarantee or assurance as to the price at which a market will be made.",03122_Addendum_to_Prospectus.csv,592.0,single_sentence
