id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
02818_qa_00001,02818,en,How do management and trustee fees work for ETF 02818?,"trading fees and brokerage fees) to buy or sell Shares on the SEHK, investors may pay more than the Net Asset Value per Share when buying Shares on the SEHK, and may receive less than the Net Asset Value per Share when selling Shares on the SEHK. Objective and investment strategy Objective The investment objective of the Sub -Fund is to provide investment results that, before deduction of fees and expenses, closely correspond to the performance of the price of bitcoin as reflected by the CME CF Bitcoin Reference Ra",02818_Product_Key_Facts 2.csv,7.0,fees_charges
02818_qa_00002,02818,en,What is the latest tracking difference for ETF 02818?,The latest tracking difference is the Prospectus and this product key facts statement (as revised from time to time);.,multi_csv_aggregate,,fact_extraction
02818_qa_00003,02818,zh-HK,這隻ETF最新追蹤偏離是多少（02818）？,根據基金文件：The latest tracking difference is the Prospectus and this product key facts statement (as revised from time to time);.,multi_csv_aggregate,,fact_extraction_zh
02818_qa_00004,02818,zh-HK,這隻ETF是否使用衍生工具，以及有甚麼限制（02818）？,根據基金文件：Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,02818_GEM 2.csv,13.0,derivatives_zh
02818_qa_00005,02818,en,Is ETF 02818 actively managed or passive?,The Sub-Fund is a passive exchange traded fund (“ETF”) which invests directly in bitcoin.,02818_Product_Key_Facts 2.csv,64.0,single_sentence
02818_qa_00006,02818,en,How does dividend distribution work for ETF 02818?,"The Manager may pay a distribution fee to any distributor or sub -distributors of the Company out of the Management Fee it receives from the Company. “Income Property ” means, in respect of a Sub -Fund, (a) all interest, dividends and other sums deemed by the Manager, (after consulting the Auditor either on a general or case by case basis), to be in the nature of income (including taxation repayments, if any) received or receivable by the Custodian in respect of the Deposited Property of the relevant Sub -Fund (whe",02818_Product_Key_Facts 2.csv,7.0,dividend
02818_qa_00007,02818,en,What risk factors are highlighted in the product key facts for ETF 02818?,"They are subject to unique and substantial risks, and historically, have been subject to significant price volatility. Index risk The Index is a new index which was launched on 11 September 2023 and has limited operating history.",02818_Product_Key_Facts 2.csv,1.0,key_risks
02818_qa_00008,02818,en,What are the termination conditions for ETF 02818?,"A Participating Dealer may, at any time after a suspension has been declared and before termination of such suspension, withdraw any Creation Application or Redemption Application by notice in writing to the Company and the Company shall promptly notify an d request the Custodian and/or any Sub-Custodian to return to the Participating Dealer any investments and/or cash received by them in respect of the Creation Application (without interest) as soon as practicable. Index Termination Risk If the Index of a Sub -Fun",02818_Product_Key_Facts 2.csv,159.0,termination
02818_qa_00009,02818,en,How closely does ETF 02818 aim to replicate its benchmark?,"Strategy Bitcoin is a virtual asset which was released in 2009. i TABLE OF CONTENTS PARTIES ii PRELIMINARY 1 DEFINITIONS 3 PART 1 – GENERAL INFORMATION RELATING TO THE COMPANY AND SUB-FUND(S) 10 INTRODUCTION 11 THE OFFERING PHASES 12 INVESTMENT OBJECTIVE, STRATEGY AND RESTRICTIONS, SECURITIES LENDING AND BORROWING 17 CREATIONS AND REDEMPTIONS (PRIMARY MARKET) 18 EXCHANGE LISTING AND TRADING (SECONDARY MARKET) 30 DETERMINATION OF NET ASSET VALUE 31 FEES AND EXPENSES 33 RISK FACTORS 37 MANAGEMENT OF THE COMPANY AND S",02818_Product_Key_Facts 2.csv,22.0,objective_strategy
02818_qa_00010,02818,en,What is the derivative exposure framework for ETF 02818?,Approval of resumption by Securities and Futures Commission (SFC) 2. ^ Trading in the shares of the se companies has been suspended pursuant to the direction of the Securities and Futures Commission under section 8(1) of the Securities and Futures (Stock Market Listing) Rules.,02818_GEM 2.csv,13.0,derivatives
