id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03020_qa_00001,03020,en,What fees and charges apply to ETF 03020?,"Annual rate (as a % of the ETF’s value) Management fee (Management Company Fee) Up to 0.20% p.a. Objective and Investment Strategy Objective The ETF seeks to provide investment results that, before fees and expenses, closely correspond to the performance of the MSCI Total Return Net USA Index (the “Index”).",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,71.0,fees_charges
03020_qa_00002,03020,en,What risk factors are highlighted in the product key facts for ETF 03020?," The Index constituent securities may include stocks of mid-capitalisation companies which may have lower liquidity and their prices are more volatile to adverse economic developments than those of larger capitalisation companies in general.  Investments in Taiwan may be less liquid and experience greater volatility than investments in more developed markets due to generally lower trading volumes, smaller market capitalisations of companies and potential settlement difficulties in Taiwan, which may adversely affe",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,112.0,key_risks
03020_qa_00003,03020,en,What is the stock code of ETF 03020?,The stock code is 3020.,multi_csv_aggregate,,fact_extraction
03020_qa_00004,03020,en,What is the derivative exposure framework for ETF 03020?,"The United States Commodity Futures Trading Commission (the “ CFTC”) has not reviewed or approved this offering or any offering memorandum for the Company. In selecting a swap counterparty, the Board of Directors and the Management Company will have regard to a number of criteria, including but not limited to the fact that the prospective swap counterparty (or its credit support provider, where relevant) shall be a reputable and regulated First Class Institution (as defined in the Hong Kong Prospectus) headquartere",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,26.0,derivatives
03020_qa_00005,03020,en,How closely does ETF 03020 aim to replicate its benchmark?,"Strategy The ETF adopts a “synthetic replication” investment strategy, pursuant to which the ETF will enter into unfunded swap transaction(s) with one or more swap counterparties to achieve its investment objective. Objective and Investment Strategy Objective The ETF seeks to provide investment results that, before fees and expenses, closely correspond to the performance of the MSCI Total Return Net Taiwan Index (the “Index”). Strategy The ETF adopts a direct investment policy. Concentration risk  The exposure of",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,77.0,objective_strategy
03020_qa_00006,03020,en,What index does ETF 03020 track?,"The ETF tracks MSCI Total Return Net Taiwan Index (the “Index”) Sub-Portfolio Manager: DWS Investments UK Limited in the United Kingdom (Internal sub-delegation, at the discretion of the Investment Manager).",multi_csv_aggregate,,fact_extraction
03020_qa_00007,03020,zh-HK,這隻ETF的交易與持有成本有哪些（03020）？,根據基金文件：P erformance data has been calculated in USD including ongoing charges and excluding trading costs on SEHK you might have to pay. Annual rate (as a % of the ETF’s value) Management fee (Management Company Fee) Up to 0.20% p.a. # The ongoing charges figure is based on expenses for the calendar year ended 31 December 2018.,03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,71.0,fees_charges_zh
03020_qa_00008,03020,en,What currency-related trading considerations apply to ETF 03020?,"Investment Manager: DWS Investment GmbH in Germany (Internal delegation) Underlying Index: MSCI Total Return Net Brazil Index (the “Index”) Sub-Portfolio Manager: DWS Investments UK Limited in the United Kingdom (Internal sub-delegation, at the discretion of the Investment Manager) Base currency: United States Dollars (“USD”) Ongoing charges over the last calendar year#: 0.65% Trading Currency: Hong Kong Dollars (“HKD”) Tracking difference of the last calendar year##: -0.71% Securities lending: Yes. Investment Mana",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,189.0,currency_counter
03020_qa_00009,03020,en,How do HKD and RMB counters work for ETF 03020?,"Investment Manager: DWS Investments UK Limited in the United Kingdom (Internal delegation) Underlying Index: CSI300 Index (the “Index”) Ongoing charges over the last calendar year#: 0.50% Base currency: United States Dollars (“USD”) Tracking difference of the last calendar year##: 2.50% Trading Currency: Hong Kong Dollars (“HKD”) Dividend policy: Up to four times per year, subject to the Board of Directors’ discretion. Investment Manager: DWS Investment GmbH in Germany (Internal delegation) Underlying Index: FTSE C",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,189.0,currency_counter
03020_qa_00010,03020,en,Under what scenarios may ETF 03020 be terminated?,"The enforceability of the termination, bilateral close -out netting and multibranch netting provisions in the 2002 ISDA Master Agreement in the relevant jurisdictions in which enforcement action may be brought is covered by standard netting opinions commissioned by ISDA. Risk of Index termination  Although the investment in shares in the ETF should be viewed as medium to long Xtrackers MSCI Brazil UCITS ETF 6 term in nature, investors should note that the ETF may be terminated under certain circumstances and, ther",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,116.0,termination
03020_qa_00011,03020,zh-HK,這隻ETF的雙櫃台交易有甚麼風險（03020）？,"根據基金文件：Investment Manager: DWS Investment GmbH in Germany (Internal delegation) Underlying Index: MSCI Pacific ex Japan TRN Index (the “Index”) Sub-Portfolio Manager: DWS Investments UK Limited in the United Kingdom (Internal sub-delegation, at the discretion of the Investment Manager) Base currency: United States Dollars (“USD”) Ongoing charges over the last calendar year#: 0.45% Trading Currency: Hong Kong Dollars (“HKD”) Tracking difference of the last calendar year##: -0.34% Securities lending: Yes. Investment Manager",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,189.0,currency_counter_zh
03020_qa_00012,03020,en,When are dividends generally paid for ETF 03020?,"In addition, whether or not distributions will be made by the Company is at the discretion of the Board of D irectors taking into account various factors and its own distribution policy. In other words, such dividend may be treated as being paid out of the capital of the ETF.",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,45.0,dividend
03020_qa_00013,03020,en,How do management and trustee fees work for ETF 03020?,"Annual rate (as a % of the ETF’s value) Management fee (Management Company Fee) Up to 0.20% p.a. Tracking error risk  Changes in the net asset value of the ETF may deviate from the performance of the Index due to factors such as fees and expenses, liquidity of the index constituents, as well as, changes to the Index.",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,71.0,fees_charges
03020_qa_00014,03020,zh-HK,這隻ETF有哪些主要風險（03020）？,"根據基金文件：Taiwan/Emerging market risk  As the Index relates to Taiwan which is an emerging market, the ETF is subject to a greater risk of loss compared with investments in developed markets due to greater political, economic, taxation and regulatory uncertainty and risks linked to volatility and market liquidity. General investment risk  The ETF’s investments may fall in value due to any of the key risk factors below and therefore an investor’s investment in the ETF may suffer losses.",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,112.0,key_risks_zh
03020_qa_00015,03020,en,What causes tracking error in ETF 03020?,These indirect costs may have a substantial adverse impact on the net asset value of the ETF and the performance of the ETF and may result in higher tracking error.,03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,176.0,single_sentence
03020_qa_00016,03020,en,What equity market risks affect ETF 03020?,Underlying Index The Index is a free float-adjusted market capitalisation index reflecting the performance of listed equity securities of large and mid capitalisation companies of global developed market.,03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,1075.0,single_sentence
03020_qa_00017,03020,zh-HK,這隻ETF在貨幣及交易櫃台方面有甚麼注意事項（03020）？,"根據基金文件：Investment Manager: DWS Investment GmbH in Germany (Internal delegation) Underlying Index: MSCI Total Return Net Brazil Index (the “Index”) Sub-Portfolio Manager: DWS Investments UK Limited in the United Kingdom (Internal sub-delegation, at the discretion of the Investment Manager) Base currency: United States Dollars (“USD”) Ongoing charges over the last calendar year#: 0.65% Trading Currency: Hong Kong Dollars (“HKD”) Tracking difference of the last calendar year##: -0.71% Securities lending: Yes. Investment Mana",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,189.0,currency_counter_zh
03020_qa_00018,03020,zh-HK,這隻ETF如何執行其追蹤策略（03020）？,"根據基金文件：Subject to the prior approval of the SFC, the ETF may change from an unfunded swap strategy to a funded swap strategy provided that not less than two weeks’ prior notice is given to the shareholders. Strategy The ETF adopts a “synthetic replication” investment strategy, pursuant to which the ETF will enter into unfunded swap transaction(s) with one or more swap counterparties to achieve its investment objective.",03020_030190302003036030480301502848030070304303027_03087_Prospect.csv,77.0,objective_strategy_zh
