id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03447_qa_00001,03447,en,What are the key trading and ongoing costs for ETF 03447?,"trading fees and brokerage fees) to buy or sell Units of the Sub-Fund on the SEHK, investors may pay more than the NAV per Unit when buying Units of the Sub-Fund on the SEHK, and may receive less than the NAV per Unit when selling Units of the Sub-Fund on the SEHK. The Manager may also, at its discretion, pay dividends out of gross income while all or part of the fees and expenses of the Sub-Fund are charged to/paid out of the capital of the Sub- Fund, resulting in an increase in distributable income for the paymen",03447_Product_Key_Facts.csv,4.0,fees_charges
03447_qa_00002,03447,en,Which risks could cause losses for ETF 03447 investors?,General investment risk There is no assurance that the Sub-Fund will achieve its investment objective. Tracking error risk The Sub-Fund only holds a representative sample of securities that represents the profile of the Index and may invest in bonds not included in the Index.,03447_Product_Key_Facts.csv,50.0,key_risks
03447_qa_00003,03447,en,What is the stock code of ETF 03447?,The stock code is 3447.,multi_csv_aggregate,,fact_extraction
03447_qa_00004,03447,en,How are futures/options/warrants addressed in ETF 03447 documentation?,CSOP ETF Series II Prospectus 16 April 2026 CSOP ETF Series II (a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap. The Trust and the Sub-Funds are authorised by the SFC in Hong Kong under Section 104 of the Securities and Futures Ordinance.,03447_GEM.csv,13.0,derivatives
03447_qa_00005,03447,en,What are the key risks investors should know for ETF 03447?,"This tracking error may result from the investment strategy used, and fees and expenses. General investment risk There is no assurance that the Sub-Fund will achieve its investment objective.",03447_Product_Key_Facts.csv,50.0,key_risks
03447_qa_00006,03447,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03447）？,根據基金文件：CSOP ETF Series II Prospectus 16 April 2026 CSOP ETF Series II (a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap. The Trust and the Sub-Funds are authorised by the SFC in Hong Kong under Section 104 of the Securities and Futures Ordinance.,03447_GEM.csv,13.0,derivatives_zh
03447_qa_00007,03447,zh-HK,這隻ETF的交易與持有成本有哪些（03447）？,"根據基金文件：trading fees and brokerage fees) to buy or sell Units of the Sub-Fund on the SEHK, investors may pay more than the NAV per Unit when buying Units of the Sub-Fund on the SEHK, and may receive less than the NAV per Unit when selling Units of the Sub-Fund on the SEHK. The Manager may also, at its discretion, pay dividends out of gross income while all or part of the fees and expenses of the Sub-Fund are charged to/paid out of the capital of the Sub- Fund, resulting in an increase in distributable income for the paymen",03447_Product_Key_Facts.csv,4.0,fees_charges_zh
03447_qa_00008,03447,en,What dual-counter risks should investors know for ETF 03447?,"Investors should note that where a Sub-Fund offers both Listed Class of Units and Unlisted Class of Units, a separate set of product key facts statement will be available for each of the Listed Class of Units and Unlisted Class of Units of the same Sub-Fund; (b) the latest annual financial reports and half-yearly unaudited financial reports (in English only); (c) any notices for material alterations or additions to this Prospectus, the product key facts statement(s) in respect of each Sub-Fund or the Sub-Fund’s con",03447_Product_Key_Facts.csv,4.0,currency_counter
03447_qa_00009,03447,zh-HK,哪些風險可能導致這隻ETF出現虧損（03447）？,根據基金文件：General investment risk There is no assurance that the Sub-Fund will achieve its investment objective. Tracking error risk The Sub-Fund only holds a representative sample of securities that represents the profile of the Index and may invest in bonds not included in the Index.,03447_Product_Key_Facts.csv,50.0,key_risks_zh
03447_qa_00010,03447,en,How does low NAV affect termination risk for ETF 03447?,"In respect of the Unlisted Class of Units, no subscription application shall be made by any investors and in the event any subscription application is received in respect of any Dealing Day falling within such period of suspension (that has not been otherw ise withdrawn), such subscription application shall be deemed as having been received immediately following the termination of the suspension. If the Manager has not received any such notification of withdrawal of such Application before termination of such suspe",03447_Product_Key_Facts.csv,98.0,termination
03447_qa_00011,03447,en,What currency-related trading considerations apply to ETF 03447?,"Each Sub-Fund will be an exchange traded fund listed on the SEHK, but it may issue both Listed Class of Units (which will be listed on the SEHK and, where indicated in the relevant Appendix, may be available for trading on the SEHK using a Dual Counter) and Unlisted Class of Units (which will not be listed on the SEHK). Investors should note that where a Sub-Fund offers both Listed Class of Units and Unlisted Class of Units, a separate set of product key facts statement will be available for each of the Listed Clas",03447_Product_Key_Facts.csv,4.0,currency_counter
03447_qa_00012,03447,en,Are dividend payouts guaranteed for ETF 03447?,"There is no guarantee of regular distribution and, if distribution is made, the amount being distributed. The Manager may pay a distribution fee to any distributor or sub-distributors of the Trust out of the management fees it receives from the Trust. A distributor may re-allocate an amount of the distribution fee to the sub-distributors.",03447_Product_Key_Facts.csv,4.0,dividend
03447_qa_00013,03447,en,"Does ETF 03447 use derivatives, and what are the limits?",Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03447_GEM.csv,13.0,derivatives
03447_qa_00014,03447,zh-HK,這隻ETF的產品資料概要重點風險有哪些（03447）？,"根據基金文件：Asia Pacific real estate sector concentration risk The Sub- Fund’s investments are concentrated in the real estate sector in a single geographical region (Asia Pacific, more specifically, in Australia, Japan, Hong Kong and Singapore). The Manager will monitor and seek to manage such risk in minimising tracking error.",03447_Product_Key_Facts.csv,50.0,key_risks_zh
03447_qa_00015,03447,zh-HK,這隻ETF是否使用衍生工具，以及有甚麼限制（03447）？,根據基金文件：Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03447_GEM.csv,13.0,derivatives_zh
03447_qa_00016,03447,zh-HK,這隻ETF的基礎貨幣是甚麼（03447）？,根據基金文件：The base currency is USD Trading currency: HKD.,multi_csv_aggregate,,fact_extraction_zh
03447_qa_00017,03447,zh-HK,這隻ETF面對哪些股票市場風險（03447）？,"根據基金文件：Compared to equity securities, FDIs can be more sensitive to changes in market prices of the underlying assets and thus market prices of FDIs may fall in value as rapidly as they may rise.",03447_Prospectus.csv,2747.0,single_sentence_zh
03447_qa_00018,03447,zh-HK,這隻ETF有哪些主要風險（03447）？,"根據基金文件：This tracking error may result from the investment strategy used, and fees and expenses. General investment risk There is no assurance that the Sub-Fund will achieve its investment objective.",03447_Product_Key_Facts.csv,50.0,key_risks_zh
03447_qa_00019,03447,zh-HK,這隻ETF如何執行其追蹤策略（03447）？,"根據基金文件：Furthermore, distribution of this Prospectus shall not be permitted unless it is accompanied by a copy of the latest annual financial statements of the Sub-Funds (where existing) and, if later, its most recent interim report which form part of this Prospectus. No action has been taken to permit an offering of Units or the distribution of this Prospectus in any jurisdiction other than Hong Kong and, accordingly, this Prospectus does not constitute an offer or solicitation to anyone in any jurisdiction in which such",03447_Product_Key_Facts.csv,4.0,dividend_zh
03447_qa_00020,03447,zh-HK,這隻ETF在甚麼情況下可能被終止（03447）？,"根據基金文件：28 In respect of Unlisted Class of Units, any subscription, switch or redemption application submitted prior to a suspension may be withdrawn at any time after such suspension has been declared and before termination of such suspension by notice in writing to the Manager and the Manager shall promptly notify the Trustee accordingly. In respect of the Unlisted Class of Units, no subscription application shall be made by any investors and in the event any subscription application is received in respect of any Dealing",03447_Product_Key_Facts.csv,98.0,termination_zh
03447_qa_00021,03447,en,Is ETF 03447 actively managed or passive?,1 Produc t Key Facts CSOP FTSE Asia Pacific Select REITs ETF CSOP Asset Management Limited 2 May 2025 This is a passive exchange traded fund.,03447_Product_Key_Facts.csv,0.0,single_sentence
03447_qa_00022,03447,zh-HK,這隻ETF的股票代號是甚麼（03447）？,根據基金文件：The stock code is 3447.,multi_csv_aggregate,,fact_extraction_zh
03447_qa_00023,03447,en,When are dividends generally paid for ETF 03447?,Risks of investing in underlying REITs listed overseas and other collective investment schemes: Underlying REITs which are listed overseas are not authorised by the SFC and the dividend/payout policy of the Sub- Fund is not representative of the dividend/payout policy of underlying REITs. The Manager may pay a distribution fee to any distributor or sub-distributors of the Trust out of the management fees it receives from the Trust.,03447_Product_Key_Facts.csv,4.0,dividend
