id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03477_qa_00001,03477,en,How do management and trustee fees work for ETF 03477?,Charges incurred when trading the Sub-Fund on SEHK Fees What you pay Brokerage fee At each broker’s discretion Transaction Ievy 0.0027% of the trading price of the Units1 Trading fee 0.00565% of the trading price of the Units2 Accounting and Financial Reporting Council (“AFRC”) transaction levy 0.00015% of the trading price of the Units 3 Stamp duty Nil 1. As investors will pay certain charges (e.g.,03477_PRODUCT_KEY_FACTS 2.csv,9.0,fees_charges
03477_qa_00002,03477,en,What is the stock code of ETF 03477?,"The stock code is 3477 (HKD Counter), 9477 (USD Counter)) September 2025.",multi_csv_aggregate,,fact_extraction
03477_qa_00003,03477,en,What equity market risks affect ETF 03477?,The investment performance of equity securities depends upon factors which are difficult to predict.,03477_Prospectus 2.csv,616.0,single_sentence
03477_qa_00004,03477,zh-HK,這隻ETF的交易與持有成本有哪些（03477）？,"根據基金文件：This tracking error may result from the investment strategy used, and fees and expenses. Charges incurred when trading the Sub-Fund on SEHK Fees What you pay Brokerage fee At each broker’s discretion Transaction Ievy 0.0027% of the trading price of the Units1 Trading fee 0.00565% of the trading price of the Units2 Accounting and Financial Reporting Council (“AFRC”) transaction levy 0.00015% of the trading price of the Units 3 Stamp duty Nil 1. Objective and Investment Strategy Objective The investment objective is",03477_PRODUCT_KEY_FACTS 2.csv,9.0,fees_charges_zh
03477_qa_00005,03477,en,Is ETF 03477 actively managed or passive?,"1 PRODUCT KEY FACTS Ping An of China Trust - Ping An East-West Select ETF (Stock Code: 3477 (HKD Counter), 9477 (USD Counter)) September 2025 This is a passive exchange traded fund.",03477_PRODUCT_KEY_FACTS 2.csv,0.0,single_sentence
03477_qa_00006,03477,en,How does dividend distribution work for ETF 03477?,"The HK Dividend ETF issues both exchange-traded classes of Units (“Listed Class of Units ”) and/or unlisted (not exchange -traded) classes of Units (“ Unlisted Class(es) of Units”). PRELIMINARY This Prospectus has been prepared in connection with the offer in Hong Kong of Units in the Ping An of China CSI HK Dividend ETF (the “HK Dividend ETF”), Ping An East-West Select ETF (the “ East-West Select ETF ”) and Ping An Technology Select ETF (the “Technology Select ETF”) (each a “Sub-Fund”, collectively the “Sub-Funds”",03477_PRODUCT_KEY_FACTS 2.csv,31.0,dividend
03477_qa_00007,03477,en,What risk factors are highlighted in the product key facts for ETF 03477?,"New index risk The Underlying Index is a new index. The Manager may attempt to reduce tracking error by using futures contracts whose behavior is expected to represent the market performance of an Index Fund’s Underlying Index, although there can be no assurance that these futures contracts will correlate with the performance of the Index Fund’s Underlying Index.",03477_PRODUCT_KEY_FACTS 2.csv,44.0,key_risks
03477_qa_00008,03477,en,What are the termination conditions for ETF 03477?,"Termination Due to the nature of the listing of the Listed Class of Units, the termination procedures applicable to the Listed Class of Units and Unlisted Class of Units may differ. Where the Sub-Fund remains authorized by the SFC, such procedures required by the Code will be observed by the Manager including as to notices to Unitholders, withdrawal of authorisation and termination, as may be applicable. Termination risk The Sub-Fund may be terminated early under certain circumstances, for example, where the Underl",03477_PRODUCT_KEY_FACTS 2.csv,72.0,termination
03477_qa_00009,03477,en,How closely does ETF 03477 aim to replicate its benchmark?,"Investment Strategy In seeking to achieve the Sub -Fund’s investment objective, the Manager will primarily use a full replication strategy through investing in substantially all securities constituting the Underlying Index (the “ Index Securities ”) in substantially the same weightings (i.e. Under a representative sampling strategy only, the Manager may overweight certain of Index Securities relative to the respective weightings in the Underlying Index, provided that any such deviation from the weighting of any con",03477_PRODUCT_KEY_FACTS 2.csv,9.0,objective_strategy
03477_qa_00010,03477,en,What is the derivative exposure framework for ETF 03477?,Approval of resumption by Securities and Futures Commission (SFC) 2. ^ Trading in the shares of the se companies has been suspended pursuant to the direction of the Securities and Futures Commission under section 8(1) of the Securities and Futures (Stock Market Listing) Rules.,03477_GEM 2.csv,13.0,derivatives
03477_qa_00011,03477,zh-HK,這隻ETF在貨幣及交易櫃台方面有甚麼注意事項（03477）？,"根據基金文件：Dual counter risk If there is any limitation on the level of services by brokers and CCASS participants, Unitholders will only be able to trade their Units in the relevant counter on the SEHK, which may inhibit or delay an investor dealing. PROSPECTUS 31 October 2025 Ping An of China CSI HK Dividend ETF HKD Counter Stock Code: 3070 USD Counter Stock Code: 9070 Ping An East-West Select ETF HKD Counter Stock Code: 3477 USD Counter Stock Code: 9477 Ping An Technology Select ETF HKD Counter Stock Code: 3406 USD Counter",03477_PRODUCT_KEY_FACTS 2.csv,0.0,currency_counter_zh
