id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03171_qa_00001,03171,en,How do management and trustee fees work for ETF 03171?,Performance data has been calculated in USD including ongoing charges and excluding your trading costs on SEHK. The performance of depositary receipts may also be impacted by the related fees.,03171_Key_Facts_Sheet.csv,4.0,fees_charges
03171_qa_00002,03171,en,What is the stock code of ETF 03171?,The stock code is 03171 Stock short name: A SS BLOCKCHAIN.,multi_csv_aggregate,,fact_extraction
03171_qa_00003,03171,en,What equity market risks affect ETF 03171?,at least 70% of its NAV) in global equity securities of Blockchain Companies.,03171_Key_Facts_Sheet.csv,19.0,single_sentence
03171_qa_00004,03171,zh-HK,這隻ETF的交易與持有成本有哪些（03171）？,根據基金文件：The Unitholder may also have to bear bank or financial institution fees and charges associated with the handling of the distribution payment. Performance data has been calculated in USD including ongoing charges and excluding your trading costs on SEHK. Quick facts Stock code: 03171 Stock short name: A SS BLOCKCHAIN Trading lot size: 50 Units Manager: Samsung Asset Management (Hong Kong) Limited 三星資產運用（香港）有限公司 Investment Adviser: Amplify Investments LLC^ Trustee and Registrar: HSBC Institutional Trust Services (Asi,03171_Key_Facts_Sheet.csv,4.0,fees_charges_zh
03171_qa_00005,03171,en,Is ETF 03171 actively managed or passive?,Risks associated with Investment in an Index Tracking Sub-Fund Passive investment risk An Index Tracking Sub-Fund is not actively managed.,03171_Prospectus.csv,693.0,single_sentence
03171_qa_00006,03171,en,How does dividend distribution work for ETF 03171?,"the relative amounts paid out of (i) net distribution income, and (ii) capital), if any, for a rolling 12-month period; and (j) the latest list of the participating dealers and market makers.  The computation basis of the performance of the Sub-Fund is based on the calendar year end, NAV-To-NAV, with dividend reinvested. In the event that the relevant Unitholder has no USD account, the Unitholder may have to bear the fees and charges associated with the conversion of such distribution from USD to HKD or any other",03171_Key_Facts_Sheet.csv,4.0,dividend
03171_qa_00007,03171,en,What risk factors are highlighted in the product key facts for ETF 03171?,The stock of small-capitalisation and mid-capitalisation companies may have lower liquidity and their prices are more volatile to adverse economic developments than those of larger capitalisation companies in general. Movement in the prices of futures may be highly volatile.,03171_Key_Facts_Sheet.csv,48.0,key_risks
03171_qa_00008,03171,en,What are the termination conditions for ETF 03171?,"The Manager shall consider any Redemption Application or any Creation Application received during the period of suspension (that has not been otherwise withdrawn) as having been received immediately following the termination of the suspension. Possible early termination of a Sub-Fund risk A Sub-Fund may be terminated early under certain circumstances, including but not limited to (i) the aggregate Net Asset Value of all the Units is less than HKD150 million or such amount specified in the supplemental deed establis",03171_Key_Facts_Sheet.csv,121.0,termination
03171_qa_00009,03171,en,How closely does ETF 03171 aim to replicate its benchmark?,A sub-fund established under the Samsung ETFs Trust PRODUCT KEY FACTS Samsung Blockchain Technologies ETF Samsung Blockchain Technologies ETF 2 MAIN\MAMATT\38339102_2.docx Objective The investment objective of the Sub-Fund is to seek to achieve long-term capital growth by investing primarily in equity securities of companies which are actively involved in the development and/or utilisation of blockchain technologies (“Blockchain Companies”). It may fail to meet its objective as a result of the Manager’s selection o,03171_Key_Facts_Sheet.csv,12.0,objective_strategy
03171_qa_00010,03171,en,What is the derivative exposure framework for ETF 03171?,"In addition, the Sub-Fund may invest, on an ancillary basis, in ETFs (including those which are affiliated with the Manager’s parent company or managed by the Manager) which are related to development and/or utilisation of blockchain technologies, including cryptocurrency futures ETFs, and any investment by the Sub-Fund in cryptocurrency futures ETFs shall be up to 10% of the NAV of the Sub-Fund. Currently, the Manager has no intention to invest the Sub-Fund in any financial derivative instruments for hedging or no",03171_GEM.csv,13.0,derivatives
