id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03128_qa_00001,03128,en,What fees and charges apply to ETF 03128?, As investors will pay certain charges (e.g. Financial year end: 31 December ETF Website: www.hangseng.com/etf * “Estimated Total Expense Ratio” is the sum of anticipated direct charges to the Fund expressed as a percentage of its NAV.,03128_Amendments_to_the_Hong_Kong_Offering_Document.csv,9.0,fees_charges
03128_qa_00002,03128,en,What risk factors are highlighted in the product key facts for ETF 03128?,"Concentration Risks  The Fund is subject to concentration risk as a result of tracking the performance of a single geographical region (the PRC). Although the internationalisation of RMB will bring benefits such as increasing political influence and reduced exchange rate risks, it also entails risks including rising volatility of RMB exchange rate.",03128_Amendments_to_the_Hong_Kong_Offering_Document.csv,15.0,key_risks
03128_qa_00003,03128,en,What is the stock code of ETF 03128?,The stock code is 83128 – RMB Counter 03128 – HKD Counter.,multi_csv_aggregate,,fact_extraction
03128_qa_00004,03128,en,What is the derivative exposure framework for ETF 03128?,"Currently the Manager has no intention to invest the Fund in any financial derivative instruments (including structured products or instruments) for hedging or non-hedging (i.e. Hang Seng China A Share ETF Series Hang Seng China A Industry Top Index ETF (A sub-fund of Hang Seng China A Share ETF Series, a Hong Kong umbrella unit trust, authorised under Section 104 of the Securities and Futures Ordinance (Cap.",03128_Amendments_to_the_Hong_Kong_Offering_Document.csv,19.0,derivatives
03128_qa_00005,03128,en,How closely does ETF 03128 aim to replicate its benchmark?,"Investment Strategy In seeking to achieve the Fund’s investment objective, the Manager will only use a full replication strategy through investing directly in constituent stocks of the Index in substantially the same weightings in which they are included in the Index, through the RQFII investment quota granted to the Manager by the State Administration of Foreign Exchange (the “SAFE”). Different from other blue-chip indexes that usually se lect constituents by their market capitalisation, the Index compares each co",03128_Amendments_to_the_Hong_Kong_Offering_Document.csv,23.0,objective_strategy
03128_qa_00006,03128,en,What is the trading lot size for ETF 03128?,The trading lot size is 200 Units – RMB Counter 200 Units – HKD Counter Manager & RQFII Holder: Hang Seng Investment Management Limited Trustee & Registrar: HSBC Institutional Trust Services (Asia) Limited PRC Custodian China Construction Bank Corporation.,multi_csv_aggregate,,fact_extraction
03128_qa_00007,03128,zh-HK,這隻ETF的交易與持有成本有哪些（03128）？,"根據基金文件：As such, investors may suffer a foreign exchange loss and incur foreign exchange associated fees and charges to receive their dividend.  As investors will pay certain charges (e.g. The Manager may also, at its discretion, pay dividend out of gross income while all or part of the fees and expenses of the Fund are charged to/paid out of the capital of the Fund, resulting in an increase in distributable income for the payment of dividends by the Fund and therefore, the Fund may effectively pay dividend out of capital",03128_Amendments_to_the_Hong_Kong_Offering_Document.csv,9.0,fees_charges_zh
03128_qa_00008,03128,en,What currency-related trading considerations apply to ETF 03128?,Dual Counter Risks  The SEHK’s dual counter model in Hong Kong is relatively new. Hang Seng China A Share ETF Series Hang Seng China A Industry Top Index ETF (RMB Counter Stock Code: 83128 / HKD Counter Stock Code: 03128) (the “Sub-Fund”) Amendment to the Prospectus of the Sub-Fund The following amendment will be made to the Prospectus of the Sub-Fund with effect from 1 November 2014. Distributions on all Units (whether traded in HKD or RMB counter) will be in RMB only.,03128_Amendments_to_the_Hong_Kong_Offering_Document.csv,4.0,currency_counter
03128_qa_00009,03128,en,How do HKD and RMB counters work for ETF 03128?,"Hang Seng Investment Management Limited 31 October 2014 Hang Seng China A Share ETF Series Hang Seng China A Industry Top Index ETF (RMB Counter Stock Code: 83128 / HKD Counter Stock Code: 03128) (the “Sub-Fund”) Investors should note that all investment involves risks (including the possibilit y of loss of the capital invested), prices of fund units may go up as well as down and past perfo rmance is not indicative of future performance. Distributions on all Units (whether traded in HKD or RMB counter) will be in R",03128_Amendments_to_the_Hong_Kong_Offering_Document.csv,4.0,currency_counter
03128_qa_00010,03128,en,Under what scenarios may ETF 03128 be terminated?,"Where the Sub-Fund remains authorised by the SFC, such procedures required by the Code will be observed by the Manager including as to notices to Unitholders, withdrawal of authorisation and termination, as may be applicable. A Participating Dealer may, at any time after a suspension has been declared and before termination of such suspension, withdraw any Creation App lication or Redemption Application by notice in writing to the Manager and the Manager shall promptly notify and request the Trustee to return to th",03128_Amendments_to_the_Hong_Kong_Offering_Document.csv,138.0,termination
