id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03453_qa_00001,03453,en,What are the key trading and ongoing costs for ETF 03453?,"Please refer to “Ongoing fees payable by the Sub-Fund” below and the Prospectus for details. In the event that the relevant Unitholder has no HKD account, the Unitholder may have to bear the fees and charges associated with the conversion of such dividend from HKD into USD or any other currency. Quick facts Stock codes: 3453 – HKD counter (Listed Distribution Units) Trading lot size: 50 Units – HKD counter Manager: Premia Partners Company Limited Trustee: HSBC Institutional Trust Services (Asia) Limited Ongoing cha",03453_Product_Key_Facts.csv,4.0,fees_charges
03453_qa_00002,03453,en,Which risks could cause losses for ETF 03453 investors?,"The estimated ongoing charges do not represent the estimated tracking error. The value of an individual Security or particular type of Security can be more volatile than, and can perform differently from, the market as a whole.",03453_Product_Key_Facts.csv,9.0,key_risks
03453_qa_00003,03453,en,What index does ETF 03453 track?,The ETF tracks FTSE TWSE Taiwan 50 30% Capped Index USD (NTR).,multi_csv_aggregate,,fact_extraction
03453_qa_00004,03453,en,How are futures/options/warrants addressed in ETF 03453 documentation?,Morgan Asia Credit Investment Grade USD Bond ETF (Stock Code: 3411 / 9411) Premia BOCHK Saudi Arabia Government Sukuk ETF (Stock Code: 3478 / 9478) Each a sub-fund of Premia ETF Series (A Hong Kong unit trust authorized under Section 104 of the Securities and Futures Ordinance (Cap. The Trust and each Sub -Fund are authorised by the SFC in Hong Kong under Section 104 of the Securities and Futures Ordinance.,03453_GEM.csv,13.0,derivatives
03453_qa_00005,03453,en,What are the key risks investors should know for ETF 03453?,"Investments in Taiwan may involve risks associated with the restrictions imposed on foreign investors, potential intervention by the Taiwanese government on foreign exchange rates, counterparty risks, a more volatile market, potential settlement difficulties and the risk that some assets in the portfolio have a limited liquidity. The estimated ongoing charges do not represent the estimated tracking error.",03453_Product_Key_Facts.csv,9.0,key_risks
03453_qa_00006,03453,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03453）？,根據基金文件：Morgan Asia Credit Investment Grade USD Bond ETF (Stock Code: 3411 / 9411) Premia BOCHK Saudi Arabia Government Sukuk ETF (Stock Code: 3478 / 9478) Each a sub-fund of Premia ETF Series (A Hong Kong unit trust authorized under Section 104 of the Securities and Futures Ordinance (Cap. The Trust and each Sub -Fund are authorised by the SFC in Hong Kong under Section 104 of the Securities and Futures Ordinance.,03453_GEM.csv,13.0,derivatives_zh
03453_qa_00007,03453,zh-HK,這隻ETF的交易與持有成本有哪些（03453）？,"根據基金文件：Please refer to “Ongoing fees payable by the Sub-Fund” below and the Prospectus for details. In the event that the relevant Unitholder has no HKD account, the Unitholder may have to bear the fees and charges associated with the conversion of such dividend from HKD into USD or any other currency. Quick facts Stock codes: 3453 – HKD counter (Listed Distribution Units) Trading lot size: 50 Units – HKD counter Manager: Premia Partners Company Limited Trustee: HSBC Institutional Trust Services (Asia) Limited Ongoing cha",03453_Product_Key_Facts.csv,4.0,fees_charges_zh
03453_qa_00008,03453,en,What dual-counter risks should investors know for ETF 03453?,"HKD counter and USD counter) to investors for secondary trading purposes. Where a Sub-Fund has a Multi-Counter, although a Participating Dealer may, subject to arrangement with the Manager, elect to CCASS to have Listed Class of Units which it creates deposited in the USD counter, RMB counter or HKD counter (where available), all creation and redemption for all Listed Class of Units must be in the Base Currency of that Sub -Fund. Information Available on the Internet The Manager will publish important news and info",03453_Product_Key_Facts.csv,4.0,currency_counter
03453_qa_00009,03453,zh-HK,哪些風險可能導致這隻ETF出現虧損（03453）？,"根據基金文件：The estimated ongoing charges do not represent the estimated tracking error. The value of an individual Security or particular type of Security can be more volatile than, and can perform differently from, the market as a whole.",03453_Product_Key_Facts.csv,9.0,key_risks_zh
03453_qa_00010,03453,en,How does low NAV affect termination risk for ETF 03453?,"The Manager shall consider any subscription, switch or redemption application received during the period of suspension (that has not been otherwise withdrawn) as having been received immediately following the termination of the suspension. If the Manager has not received any such notification of withdrawal of such Application before termination of such suspension, the Trustee shall, subject to and in accordance with the provisions of the Trust Deed, create and issue Listed Class of Units or redeem Listed Class of U",03453_Product_Key_Facts.csv,98.0,termination
