id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03433_qa_00001,03433,en,What are the key trading and ongoing costs for ETF 03433?,"This tracking error may result from the investment strategy used, and fees and expenses. The Manager may also, at its discretion, pay dividends out of gross income while all or part of the fees and expenses of the Sub-Fund are charged to/paid out of the capital of the Sub -Fund, resulting in an increase in distributable income for the payment of dividends by the Sub -Fund and therefore, th e Sub- Fund may effectively pay dividends out of the capital. Quick facts Stock code: 3433 Trading lot size: 10 Units Manager:",03433_Product_Key_Facts.csv,4.0,fees_charges
03433_qa_00002,03433,en,Which risks could cause losses for ETF 03433 investors?,General investment risk There is no assurance that the Sub-Fund will achieve its investment objective. It is therefore possible that the Sub-Fund may be subject to larger tracking error than other traditio nal ETFs that fully replicates the Index.,03433_Product_Key_Facts.csv,51.0,key_risks
03433_qa_00003,03433,en,What is the stock code of ETF 03433?,The stock code is 3433.,multi_csv_aggregate,,fact_extraction
03433_qa_00004,03433,en,How are futures/options/warrants addressed in ETF 03433 documentation?,Use of derivatives / investment in derivatives The Sub-Fund’s net derivative exposure may be up to 50% of the Sub-Fund’s NAV. CSOP ETF Series II Prospectus 16 April 2026 CSOP ETF Series II (a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap.,03433_GEM.csv,13.0,derivatives
03433_qa_00005,03433,en,What are the key risks investors should know for ETF 03433?,The Manager will monitor and seek to manage such risk in minimising tracking error. General investment risk There is no assurance that the Sub-Fund will achieve its investment objective.,03433_Product_Key_Facts.csv,51.0,key_risks
03433_qa_00006,03433,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03433）？,根據基金文件：Use of derivatives / investment in derivatives The Sub-Fund’s net derivative exposure may be up to 50% of the Sub-Fund’s NAV. CSOP ETF Series II Prospectus 16 April 2026 CSOP ETF Series II (a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap.,03433_GEM.csv,13.0,derivatives_zh
03433_qa_00007,03433,zh-HK,這隻ETF的交易與持有成本有哪些（03433）？,"根據基金文件：This tracking error may result from the investment strategy used, and fees and expenses. The Manager may also, at its discretion, pay dividends out of gross income while all or part of the fees and expenses of the Sub-Fund are charged to/paid out of the capital of the Sub -Fund, resulting in an increase in distributable income for the payment of dividends by the Sub -Fund and therefore, th e Sub- Fund may effectively pay dividends out of the capital. Quick facts Stock code: 3433 Trading lot size: 10 Units Manager:",03433_Product_Key_Facts.csv,4.0,fees_charges_zh
03433_qa_00008,03433,en,What dual-counter risks should investors know for ETF 03433?,"Investors should note that where a Sub-Fund offers both Listed Class of Units and Unlisted Class of Units, a separate set of product key facts statement will be available for each of the Listed Class of Units and Unlisted Class of Units of the same Sub-Fund; (b) the latest annual financial reports and half-yearly unaudited financial reports (in English only); (c) any notices for material alterations or additions to this Prospectus, the product key facts statement(s) in respect of each Sub-Fund or the Sub-Fund’s con",03433_Product_Key_Facts.csv,4.0,currency_counter
03433_qa_00009,03433,zh-HK,哪些風險可能導致這隻ETF出現虧損（03433）？,根據基金文件：General investment risk There is no assurance that the Sub-Fund will achieve its investment objective. It is therefore possible that the Sub-Fund may be subject to larger tracking error than other traditio nal ETFs that fully replicates the Index.,03433_Product_Key_Facts.csv,51.0,key_risks_zh
03433_qa_00010,03433,en,How does low NAV affect termination risk for ETF 03433?,"In respect of the Unlisted Class of Units, no subscription application shall be made by any investors and in the event any subscription application is received in respect of any Dealing Day falling within such period of suspension (that has not been otherw ise withdrawn), such subscription application shall be deemed as having been received immediately following the termination of the suspension. If the Manager has not received any such notification of withdrawal of such Application before termination of such suspe",03433_Product_Key_Facts.csv,102.0,termination
03433_qa_00011,03433,en,What currency-related trading considerations apply to ETF 03433?,"Each Sub-Fund will be an exchange traded fund listed on the SEHK, but it may issue both Listed Class of Units (which will be listed on the SEHK and, where indicated in the relevant Appendix, may be available for trading on the SEHK using a Dual Counter) and Unlisted Class of Units (which will not be listed on the SEHK). Investors should note that where a Sub-Fund offers both Listed Class of Units and Unlisted Class of Units, a separate set of product key facts statement will be available for each of the Listed Clas",03433_Product_Key_Facts.csv,4.0,currency_counter
03433_qa_00012,03433,en,Are dividend payouts guaranteed for ETF 03433?,"There is no guarantee of regular distribution and, if distribution is made, the amount being distributed. Furthermore, distribution of this Prospectus shall not be permitted unless it is accompanied by a copy of the latest annual financial statements of the Sub-Funds (where existing) and, if later, its most recent interim report which form part of this Prospectus. The Manager may pay a distribution fee to any distributor or sub-distributors of the Trust out of the management fees it receives from the Trust.",03433_Product_Key_Facts.csv,4.0,dividend
03433_qa_00013,03433,en,"Does ETF 03433 use derivatives, and what are the limits?",Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03433_GEM.csv,13.0,derivatives
03433_qa_00014,03433,zh-HK,這隻ETF的產品資料概要重點風險有哪些（03433）？,"根據基金文件：Concentration risk / single issuer risk The Index is subject to concentration risk as a result of tracking the performance of a single geographical region, namely the US, and is concentrated in debt securities of a single issuer, namely the US Treasury. (a) the Prospectus and this product key fact statement in respect of the Sub-Fund (as revised from time to time); (b) the latest annual audited accounts and half-yearly unaudited reports (in English only); (c) any notices for material alterations or additions to the",03433_Product_Key_Facts.csv,51.0,key_risks_zh
03433_qa_00015,03433,zh-HK,這隻ETF是否使用衍生工具，以及有甚麼限制（03433）？,根據基金文件：Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03433_GEM.csv,13.0,derivatives_zh
03433_qa_00016,03433,zh-HK,這隻ETF的基礎貨幣是甚麼（03433）？,根據基金文件：The base currency is USD Trading currency: HKD.,multi_csv_aggregate,,fact_extraction_zh
03433_qa_00017,03433,zh-HK,這隻ETF面對哪些股票市場風險（03433）？,"根據基金文件：Compared to equity securities, FDIs can be more sensitive to changes in market prices of the underlying assets and thus market prices of FDIs may fall in value as rapidly as they may rise.",03433_Prospectus.csv,2747.0,single_sentence_zh
03433_qa_00018,03433,zh-HK,這隻ETF有哪些主要風險（03433）？,根據基金文件：The Manager will monitor and seek to manage such risk in minimising tracking error. General investment risk There is no assurance that the Sub-Fund will achieve its investment objective.,03433_Product_Key_Facts.csv,51.0,key_risks_zh
03433_qa_00019,03433,zh-HK,這隻ETF如何執行其追蹤策略（03433）？,"根據基金文件：In pursuing a representative sampling strategy, the Sub -Fund may or may not hold all Index Securities, and may hold US Treasury securities in different maturities which are not Index Securities under extreme market conditions, provided that these securities collectively feature a high correlation with the Index. Strategy The Sub -Fund adopts a representative sampling strategy to achieve its investment objective.",03433_Product_Key_Facts.csv,21.0,objective_strategy_zh
03433_qa_00020,03433,zh-HK,這隻ETF在甚麼情況下可能被終止（03433）？,"根據基金文件：28 In respect of Unlisted Class of Units, any subscription, switch or redemption application submitted prior to a suspension may be withdrawn at any time after such suspension has been declared and before termination of such suspension by notice in writing to the Manager and the Manager shall promptly notify the Trustee accordingly. In respect of the Unlisted Class of Units, no subscription application shall be made by any investors and in the event any subscription application is received in respect of any Dealing",03433_Product_Key_Facts.csv,102.0,termination_zh
03433_qa_00021,03433,en,Is ETF 03433 actively managed or passive?,1 Produc t Key Facts CSOP FTSE US Treasury 20+ Years Index ETF (Listed Class) CSOP Asset Management Limited 24 April 2025 This is a passive exchange traded fund.,03433_Product_Key_Facts.csv,0.0,single_sentence
03433_qa_00022,03433,zh-HK,這隻ETF的股票代號是甚麼（03433）？,根據基金文件：The stock code is 3433.,multi_csv_aggregate,,fact_extraction_zh
03433_qa_00023,03433,en,When are dividends generally paid for ETF 03433?,"Difference in distribution policy The Manager will pay distributions to Unitholders of the Listed Class of Units but not to Unitholders of the Unlisted Class of Units. Furthermore, distribution of this Prospectus shall not be permitted unless it is accompanied by a copy of the latest annual financial statements of the Sub-Funds (where existing) and, if later, its most recent interim report which form part of this Prospectus.",03433_Product_Key_Facts.csv,4.0,dividend
03433_qa_00024,03433,en,What risk factors are highlighted in the product key facts for ETF 03433?,"Concentration risk / single issuer risk The Index is subject to concentration risk as a result of tracking the performance of a single geographical region, namely the US, and is concentrated in debt securities of a single issuer, namely the US Treasury. (a) the Prospectus and this product key fact statement in respect of the Sub-Fund (as revised from time to time); (b) the latest annual audited accounts and half-yearly unaudited reports (in English only); (c) any notices for material alterations or additions to the",03433_Product_Key_Facts.csv,51.0,key_risks
03433_qa_00025,03433,en,What is the investment objective of ETF 03433?,"Strategy The Sub -Fund adopts a representative sampling strategy to achieve its investment objective. CSOP FTSE US Treasury 20+ Years Index ETF 2 Objectives and investment strategy Objective The investment objective of the Sub -Fund is to provide investment results that, before deduction of fees and expenses, closely correspond to the performance of the FTSE US Treasury 20+ Years Index (the “Index”). General investment risk There is no assurance that the Sub-Fund will achieve its investment objective. A representat",03433_Product_Key_Facts.csv,21.0,objective_strategy
03433_qa_00026,03433,en,What fees and charges apply to ETF 03433?,"The Manager may also, at its discretion, pay dividends out of gross income while all or part of the fees and expenses of the Sub-Fund are charged to/paid out of the capital of the Sub -Fund, resulting in an increase in distributable income for the payment of dividends by the Sub -Fund and therefore, th e Sub- Fund may effectively pay dividends out of the capital. CSOP FTSE US Treasury 20+ Years Index ETF 2 Objectives and investment strategy Objective The investment objective of the Sub -Fund is to provide investmen",03433_Product_Key_Facts.csv,4.0,fees_charges
03433_qa_00027,03433,en,What is the derivative exposure framework for ETF 03433?,Approval of resumption by Securities and Futures Commission (SFC) 2. ^ Trading in the shares of the se companies has been suspended pursuant to the direction of the Securities and Futures Commission under section 8(1) of the Securities and Futures (Stock Market Listing) Rules.,03433_GEM.csv,13.0,derivatives
03433_qa_00028,03433,zh-HK,這隻ETF的追蹤誤差主要由甚麼造成（03433）？,"根據基金文件：This tracking error may result from the investment strategy used, and fees and expenses.",03433_Product_Key_Facts.csv,87.0,single_sentence_zh
03433_qa_00029,03433,en,What causes tracking error in ETF 03433?,"This tracking error may result from the investment strategy used, and fees and expenses.",03433_Product_Key_Facts.csv,87.0,single_sentence
03433_qa_00030,03433,en,What is the base currency of ETF 03433?,The base currency is USD Trading currency: HKD.,multi_csv_aggregate,,fact_extraction
03433_qa_00031,03433,en,What equity market risks affect ETF 03433?,"Compared to equity securities, FDIs can be more sensitive to changes in market prices of the underlying assets and thus market prices of FDIs may fall in value as rapidly as they may rise.",03433_Prospectus.csv,2747.0,single_sentence
03433_qa_00032,03433,zh-HK,這隻ETF的港幣／人民幣櫃台如何運作（03433）？,"根據基金文件：Notwithstanding any Dual Counter (as applicable) for Listed Class of Units, all settlement is in the base currency of the relevant Sub-Fund only. “Dual Counter” means, in respect of Listed Class of Units, the facility by which the Units of a Sub- Fund traded in two eligible currencies are each assigned separate stock codes on the SEHK.",03433_Product_Key_Facts.csv,4.0,currency_counter_zh
03433_qa_00033,03433,en,How does ETF 03433 implement its index-tracking strategy?,"In pursuing a representative sampling strategy, the Sub -Fund may or may not hold all Index Securities, and may hold US Treasury securities in different maturities which are not Index Securities under extreme market conditions, provided that these securities collectively feature a high correlation with the Index. Strategy The Sub -Fund adopts a representative sampling strategy to achieve its investment objective.",03433_Product_Key_Facts.csv,21.0,objective_strategy
03433_qa_00034,03433,en,How do HKD and RMB counters work for ETF 03433?,"Notwithstanding any Dual Counter (as applicable) for Listed Class of Units, all settlement is in the base currency of the relevant Sub-Fund only. “Dual Counter” means, in respect of Listed Class of Units, the facility by which the Units of a Sub- Fund traded in two eligible currencies are each assigned separate stock codes on the SEHK.",03433_Product_Key_Facts.csv,4.0,currency_counter
03433_qa_00035,03433,en,What are the termination conditions for ETF 03433?,"In respect of the Unlisted Class of Units, no subscription application shall be made by any investors and in the event any subscription application is received in respect of any Dealing Day falling within such period of suspension (that has not been otherw ise withdrawn), such subscription application shall be deemed as having been received immediately following the termination of the suspension. If the Manager has not received any such notification of withdrawal of such Application before termination of such suspe",03433_Product_Key_Facts.csv,102.0,termination
03433_qa_00036,03433,en,How does dividend distribution work for ETF 03433?,"No action has been taken to permit an offering of Units or the distribution of this Prospectus in any jurisdiction other than Hong Kong and, accordingly, this Prospectus does not constitute an offer or solicitation to anyone in any jurisdiction in which such offer is not authorised or to any person to whom it is unlawful to make such offer or solicitation. The difference in the distribution policies of the classes will lead to difference in the Net Asset Value between the classes. There is no guarantee of regular d",03433_Product_Key_Facts.csv,4.0,dividend
03433_qa_00037,03433,en,Is principal guaranteed when investing in ETF 03433?,There is no guara ntee of the repayment of principal.,03433_Product_Key_Facts.csv,53.0,single_sentence
03433_qa_00038,03433,zh-HK,這隻ETF的投資目標是甚麼（03433）？,"根據基金文件：Strategy The Sub -Fund adopts a representative sampling strategy to achieve its investment objective. CSOP FTSE US Treasury 20+ Years Index ETF 2 Objectives and investment strategy Objective The investment objective of the Sub -Fund is to provide investment results that, before deduction of fees and expenses, closely correspond to the performance of the FTSE US Treasury 20+ Years Index (the “Index”). General investment risk There is no assurance that the Sub-Fund will achieve its investment objective. A representat",03433_Product_Key_Facts.csv,21.0,objective_strategy_zh
03433_qa_00039,03433,zh-HK,這隻ETF是否屬於被動管理（03433）？,根據基金文件：There is no guara ntee of the repayment of principal.,03433_Product_Key_Facts.csv,53.0,single_sentence_zh
03433_qa_00040,03433,en,Under what scenarios may ETF 03433 be terminated?,"28 In respect of Unlisted Class of Units, any subscription, switch or redemption application submitted prior to a suspension may be withdrawn at any time after such suspension has been declared and before termination of such suspension by notice in writing to the Manager and the Manager shall promptly notify the Trustee accordingly. In respect of the Unlisted Class of Units, no subscription application shall be made by any investors and in the event any subscription application is received in respect of any Dealing",03433_Product_Key_Facts.csv,102.0,termination
