id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03153_qa_00001,03153,en,What is the trading lot size for ETF 03153?,The trading lot size is 10 Units.,multi_csv_aggregate,,fact_extraction
03153_qa_00002,03153,en,What is the derivative exposure framework for ETF 03153?,Approval of resumption by Securities and Futures Commission (SFC) 2. ^ Trading in the shares of the se companies has been suspended pursuant to the direction of the Securities and Futures Commission under section 8(1) of the Securities and Futures (Stock Market Listing) Rules.,03153_GEM.csv,13.0,derivatives
03153_qa_00003,03153,en,How does dividend distribution work for ETF 03153?,"“Deposited Property” means, in respect of each Sub-Fund, all the assets (including cash) received or receivable by the Trustee for the time being held or deemed to be held upon the trusts of the Trust Deed for the account of the relevant Sub -Fund excluding (i) the Income Property and (ii) any amount for the time being standing to the credit of the Distribution Account (as defined in the Trust Deed). Distribution of this Prospectus shall not be permitted unless it is accompanied by a copy of the latest Product Key",03153_Product_Key_Facts.csv,4.0,dividend
03153_qa_00004,03153,en,What currency-related trading considerations apply to ETF 03153?,"Where a Dual Counter or Multi- Counter has been adopted, the Manager will use its best endeavours to put in place arrangements so that there is at all times at least one market maker for Listed Class of Units traded in each counter although these market makers may be the same entity. Where a Sub-Fund has a Dual Counter or Multi -Counter, all cash creation and redemption for all Listed Class of Units must be in the Base Currency of such Sub-Fund or any other currency as set out in the relevant Appendix only. Where i",03153_Product_Key_Facts.csv,85.0,currency_counter
03153_qa_00005,03153,en,What is the stock code of ETF 03153?,The stock code is 3153.,multi_csv_aggregate,,fact_extraction
03153_qa_00006,03153,en,Are dividend payouts guaranteed for ETF 03153?,"However, there is no guarantee of regular distribution nor the amount being distributed (if any). Dividend income or profit distributions on equity investment derived from Mainland China are not included in the taxable scope of VAT. Notwithstanding the foregoing, please note that no Unitholders who have realised their Units in the Sub-Fund before the distribution of any excess provision to the relevant Sub -Fund shall be entitled to claim in whatsoever form any part of the withholding amounts distributed to tha t S",03153_Product_Key_Facts.csv,4.0,dividend
03153_qa_00007,03153,zh-HK,這隻ETF每手交易單位是多少（03153）？,根據基金文件：The trading lot size is 10 Units.,multi_csv_aggregate,,fact_extraction_zh
03153_qa_00008,03153,zh-HK,這隻ETF是否屬於被動管理（03153）？,根據基金文件：There is also no guarantee that any market making activity will be effective.,03153_Product_Key_Facts.csv,109.0,single_sentence_zh
03153_qa_00009,03153,zh-HK,這隻ETF的投資目標是甚麼（03153）？,"根據基金文件：There is no assurance that the Sub-Fund will achieve its investment objective. Objectives and Investment Strategy Objective The investment objective of the Sub-Fund is to provide investment results that, before deduction of fees and expenses, closely correspond to the performance of the Nikkei Stock Average Index (net total return version) (the “Underlying Index”). In pursuing the representative sampling strategy, the Manager may cause the Sub-Fund to deviate from the index weighting on condition that the maximum d",03153_Product_Key_Facts.csv,21.0,objective_strategy_zh
03153_qa_00010,03153,en,What is the latest tracking difference for ETF 03153?,"The latest tracking difference is 50% or more of the PRC mainland tax resident company’s assets are comprised, directly or indirectly, of immovable property situated in the PRC mainland (an “immovable properties-rich company”); or.",multi_csv_aggregate,,fact_extraction
