id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03070_qa_00001,03070,en,How do management and trustee fees work for ETF 03070?,"(as agent of Citibank Global Markets Asia Limited) Market Maker(s) BNP Paribas Securities (Asia) Limited Head & Shoulders Securities Limited Haitong International Securities Company Ltd KGI Asia Limited Management Fee 0.55% p.a. “Income Property” means, in respect of each Index Fund, (a) all interest, dividends and other sums deemed by the Manager, (after consulting the Auditors), to be in the nature of income (including taxation repayments, if any) received or receivable by the Trustee in respect of the Deposited",03070_3070_Prospectus 2.csv,13.0,fees_charges
03070_qa_00002,03070,en,What is the stock code of ETF 03070?,The stock code is 3070) 4 Distribution risk.,multi_csv_aggregate,,fact_extraction
03070_qa_00003,03070,en,What equity market risks affect ETF 03070?,The investment performance of equity securities depends upon factors which are difficult to predict.,03070_3070_Prospectus 2.csv,1494.0,single_sentence
03070_qa_00004,03070,zh-HK,這隻ETF的交易與持有成本有哪些（03070）？,根據基金文件：The Trustee will take reasonable care to ensure that such fees are reasonable and a lign with prevailing market rates as and when such appointment is necessary. (as agent of Citibank Global Markets Asia Limited) Market Maker(s) BNP Paribas Securities (Asia) Limited Head & Shoulders Securities Limited Haitong International Securities Company Ltd KGI Asia Limited Management Fee 0.55% p.a. 24 PRINCIPAL INVESTMENT STRATEGIES OF THE INDEX FUNDS 25 Replication Strategy 25 Representative Sampling Strategy 25 THE HK DIVIDE,03070_3070_Prospectus 2.csv,13.0,fees_charges_zh
03070_qa_00005,03070,en,Is ETF 03070 actively managed or passive?,"Passive investment risk  The HK Dividend ET F is not “actively managed”, therefore when there is a decline in the Underlying Index, the HK Dividend ETF will also decrease in value.",03070_Prospectus_of_Ping_An_of_China_ETFs_3070_3072_3098 2.csv,62.0,single_sentence
03070_qa_00006,03070,en,How does dividend distribution work for ETF 03070?,Dealings in the Units in the HK Dividend ETF and the CGB ETF on the SEHK commenced on 15 February 2012 and 29 December 2017 respectively. 137 TAXATION 138 Hong Kong Taxation 138 The Sub-Funds 138 Impacts of the Foreign Account Tax Compliance Act and any other similar regulations 138 Hong Kong requirements regarding tax reporting 141 The Unitholders 142 Other Jurisdictions 142 General 142 OTHER IMPORTANT INFORMATION 144 Reports and Accounts 144 Publication of Information Relating to the Sub-Funds 144 Removal and Ret,03070_3070_Prospectus 2.csv,1.0,dividend
03070_qa_00007,03070,en,What risk factors are highlighted in the product key facts for ETF 03070?,"The Manager may attempt to reduce tracking error by using futures contracts whose behavior is expected to represent the market performance of an Index Fund’s Underlying Index, although there can be no assurance that these futures contracts will correlate with the performance of the Index Fund’s Underlying Index. In general, the offshore RMB market is more volatile than the onshore one due to its relatively thin liquidity.",03070_3070_Prospectus 2.csv,266.0,key_risks
03070_qa_00008,03070,en,What are the termination conditions for ETF 03070?,"Unless otherwise agreed between the Manager and the Index Provider, a party may terminate the Manager’s licence to use the Underlying Index upon written notice under the following circumstances: material breach of the Index Provider of the licence agreement and failure to take any action to remedy the breach within 30 days of the Manager providing a notice to the Index Provider for such breach; material breach of the Manager of the licence agreement and failure to take any action to remedy the breach within 90 days",03070_3070_Prospectus 2.csv,14.0,termination
03070_qa_00009,03070,en,How closely does ETF 03070 aim to replicate its benchmark?,"“Basket” means, in respect of each Sub-Fund, a portfolio of Index Securities and/or non-Index Securities, which seeks to benchmark the Underlying Index by either a replication s trategy or representative s ampling strategy or otherwise provided that such portfolio shall comprise only whole numbers of Index Securities and/or non-Index Securities and no fraction or, if the Manager determines, shall comprise only round lots and not odd lots. Indexing investment approach aims to achieve an investment performance that c",03070_3070_Prospectus 2.csv,13.0,objective_strategy
03070_qa_00010,03070,en,What is the derivative exposure framework for ETF 03070?,Ping An of China CSI HK Dividend ETF Stock Code: 3070 Ping An of China CSI 5-10Y CGB ETF Stock Code: 3080 Ping An MSCI China Multi-Factor ETF Stock Code: 3163 Ping An MSCI China Quality Factor ETF Stock Code: 3166 sub-funds of the Ping An of China Trust a Hong Kong umbrella unit trust authorized under Section 104 of the Securities and Futures Ordinance (Cap. The Trust and the Sub-Funds have been authorised by the Securities and Futures Commission (the “SFC”) in Hong Kong pursuant to section 104 of the Securities an,03070_3070_Prospectus 2.csv,1.0,derivatives
03070_qa_00011,03070,zh-HK,這隻ETF在貨幣及交易櫃台方面有甚麼注意事項（03070）？,根據基金文件：Investment Type Exchange Traded Fund (“ETF”) Underlying Index Index: MSCI China Diversified Multiple-Factor Index Launch Date: 6 October 2017 Base Date: 31 May 2002 Number of constituents: 64 (as at 6 November 2018) Base Currency of Index: HK$ Issue Price during the Initial Offer Period HK$30 Listing Date 30 November 2018 Exchange Listing SEHK – Main Board Stock Code 3163 Trading Board Lot Size 100 Units Base Currency Hong Kong dollars (HK$) Trading Currency HK$ Dividend Payout Semi-annually (if any) at the discret,03070_3070_Prospectus 2.csv,288.0,currency_counter_zh
03070_qa_00012,03070,en,What currency-related trading considerations apply to ETF 03070?,Investment Type Exchange Traded Fund (“ETF”) Underlying Index Index: MSCI China Diversified Multiple-Factor Index Launch Date: 6 October 2017 Base Date: 31 May 2002 Number of constituents: 64 (as at 6 November 2018) Base Currency of Index: HK$ Issue Price during the Initial Offer Period HK$30 Listing Date 30 November 2018 Exchange Listing SEHK – Main Board Stock Code 3163 Trading Board Lot Size 100 Units Base Currency Hong Kong dollars (HK$) Trading Currency HK$ Dividend Payout Semi-annually (if any) at the discret,03070_3070_Prospectus 2.csv,288.0,currency_counter
03070_qa_00013,03070,zh-HK,這隻ETF的產品資料概要重點風險有哪些（03070）？,"根據基金文件：The Manager may attempt to reduce tracking error by using futures contracts whose behavior is expected to represent the market performance of an Index Fund’s Underlying Index, although there can be no assurance that these futures contracts will correlate with the performance of the Index Fund’s Underlying Index. In general, the offshore RMB market is more volatile than the onshore one due to its relatively thin liquidity.",03070_3070_Prospectus 2.csv,266.0,key_risks_zh
