id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03191_qa_00001,03191,en,What are the key trading and ongoing costs for ETF 03191?,"the management fee) shall be borne by the Manager and shall not be charged to the Sub-Fund. Objective and investment strategy Objective The investment objective of the Sub- Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the FactSet China Semiconductor Index (the “Index”). Quick facts Stock code: HKD counter: 3191 USD counter: 9191 Trade lot size: HKD counter: 50 Shares USD counter: 50 Shares Manager: Mirae Asset Global Investments (Hong Kong) Limited C",03191_PRODUCT_KEY_FACTS.csv,4.0,fees_charges
03191_qa_00002,03191,en,Which risks could cause losses for ETF 03191 investors?,"General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses. Risks associated with FDIs include counterparty/credit risk, liquidity risk, valuation risk, volatility risk and over - the-counter transaction risk.",03191_PRODUCT_KEY_FACTS.csv,75.0,key_risks
03191_qa_00003,03191,en,What index does ETF 03191 track?,The ETF tracks FactSet China Semiconductor Index (net total return).,multi_csv_aggregate,,fact_extraction
03191_qa_00004,03191,en,How are futures/options/warrants addressed in ETF 03191 documentation?,"use synthetic replication strategy as an ancillary strategy when the Manager considers that such investments are beneficial to the Sub-Fund by investing up to 50% of its Net Asset Value in financial derivative instruments (“FDIs”), mainly funded total return swap transaction(s) with one or more swap counterparty(ies). Other investments Other than swaps, the Manager may also invest no more than 10% of the Sub- Fund’s Net Asset Value in futures for investment and hedging purposes, where the Manager believes such inve",03191_GEM.csv,13.0,derivatives
03191_qa_00005,03191,en,What are the key risks investors should know for ETF 03191?,"The Sub- Fund invests in Mainland Chinese companies which may involve increased risks and special considerations not typically associated with investment in more developed markets, such as liquidity risk, currency risks / control, political and economic uncertainties, legal and taxation risks, settlement risks, custody risk and the likelihood of a high degree of volatility. General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your inves",03191_PRODUCT_KEY_FACTS.csv,75.0,key_risks
03191_qa_00006,03191,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03191）？,"根據基金文件：use synthetic replication strategy as an ancillary strategy when the Manager considers that such investments are beneficial to the Sub-Fund by investing up to 50% of its Net Asset Value in financial derivative instruments (“FDIs”), mainly funded total return swap transaction(s) with one or more swap counterparty(ies). Other investments Other than swaps, the Manager may also invest no more than 10% of the Sub- Fund’s Net Asset Value in futures for investment and hedging purposes, where the Manager believes such inve",03191_GEM.csv,13.0,derivatives_zh
03191_qa_00007,03191,zh-HK,這隻ETF的交易與持有成本有哪些（03191）？,"根據基金文件：the management fee) shall be borne by the Manager and shall not be charged to the Sub-Fund. Objective and investment strategy Objective The investment objective of the Sub- Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the FactSet China Semiconductor Index (the “Index”). Quick facts Stock code: HKD counter: 3191 USD counter: 9191 Trade lot size: HKD counter: 50 Shares USD counter: 50 Shares Manager: Mirae Asset Global Investments (Hong Kong) Limited C",03191_PRODUCT_KEY_FACTS.csv,4.0,fees_charges_zh
03191_qa_00008,03191,en,What dual-counter risks should investors know for ETF 03191?,"Risks Associated with Multi-Counter (applicable to Listed Class of Shares only) RMB Distributions Risk Where the base currency of a Sub-Fund is RMB, a Shareholder who holds Listed Class of Shares traded under the HKD counter will only receive distributions in RMB and not in HKD. In addition, the base currency of the Sub- Fund is RMB but the trading currency of the Sub- Fundare in HKD and USD. Dual counter risk If there is a suspension of the inter -counter transfer of Listed Class of Shares between the counters and",03191_PRODUCT_KEY_FACTS.csv,4.0,currency_counter
03191_qa_00009,03191,zh-HK,哪些風險可能導致這隻ETF出現虧損（03191）？,"根據基金文件：General investment risk The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the Sub-Fund may suffer losses. Risks associated with FDIs include counterparty/credit risk, liquidity risk, valuation risk, volatility risk and over - the-counter transaction risk.",03191_PRODUCT_KEY_FACTS.csv,75.0,key_risks_zh
03191_qa_00010,03191,en,How does low NAV affect termination risk for ETF 03191?,"In respect of Listed Class of Shares, a Participating Dealer may, at any time after a suspension has been declared and before termination of such suspension, withdraw any Creation Application or Redemption Application by notice in writing to the Company and the Company shall promptly notify and request the Custodian to return to the Participating Dealer any Securities and/or cash received 36 by it in respect of the Creation Application (without interest) as soon as practicable. In respect of Unlisted Class(es) of S",03191_PRODUCT_KEY_FACTS.csv,41.0,termination
