id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03466_qa_00001,03466,en,How do management and trustee fees work for ETF 03466?,Investors should check with their brokers in advance if they intend to engage Dual Counter trading or in inter -counter transfers and should fully understand the services which the relevant broker is able to provide (as well as any associated fees). 6 Risks associated with investment in a Sub-Fund Risks applicable to both Listed Class Units and Unlisted Class Units Correlation to the Index and tracking error risk No assurance can be given that the performance of a Sub-Fund at any time will be an exact or identical,03466_Hong_Kong_Offering_Document 2.csv,95.0,fees_charges
03466_qa_00002,03466,en,What index does ETF 03466 track?,The ETF tracks Hang Seng High Dividend 30 Index (price return version).,multi_csv_aggregate,,fact_extraction
03466_qa_00003,03466,en,What equity market risks affect ETF 03466?,Different parts of the market and different types of equity securities can react differently to these developments.,03466_Hong_Kong_Offering_Document 2.csv,184.0,single_sentence
03466_qa_00004,03466,zh-HK,這隻ETF的交易與持有成本有哪些（03466）？,"根據基金文件：In both circumstances, the relevant Sub -Fund will be exposed to market risk in respect of any such investments and may incur a loss in reinvesting the financing charges and cash collateral it receives. Investors should check with their brokers in advance if they intend to engage Dual Counter trading or in inter -counter transfers and should fully understand the services which the relevant broker is able to provide (as well as any associated fees). 5 THE OFFERING AND REDEMPTION OF LISTED CLASS UNITS 23 THE OFFERING",03466_Hong_Kong_Offering_Document 2.csv,95.0,fees_charges_zh
03466_qa_00005,03466,en,Is ETF 03466 actively managed or passive?,Passive investment risk The Sub-Funds are not actively managed.,03466_Hong_Kong_Offering_Document 2.csv,205.0,single_sentence
03466_qa_00006,03466,en,How does dividend distribution work for ETF 03466?,"Risks associated with distribution of dividend out of capital or effectively out of capital The Manager may, at its discretion, pay dividend out of capital or effectively out of capital. 5 THE OFFERING AND REDEMPTION OF LISTED CLASS UNITS 23 THE OFFERING, REDEMPTION AND SWITCHING OF UNLISTED CLASS UNITS 31 DETERMINATION OF NET ASSET VALUE 37 FEES AND EXPENSES 41 DIVIDEND POLICY AND REPORTING 44 MANAGEMENT OF THE TRUST 46 TAXATION 50 STATUTORY AND GENERAL INFORMATION 55 PART 2 – SPECIFIC INFORMATION RELATING TO EACH",03466_Hong_Kong_Offering_Document 2.csv,16.0,dividend
03466_qa_00007,03466,en,What risk factors are highlighted in the product key facts for ETF 03466?,"Such Sub-Fund’s performance could depend heavily on the performance of that industry or group of industries and could be more volatile than the performance of less concentrated funds. Concentration risk A Sub-Fund may be subject to concentration risk as a result of tracking the performance of a single geographical region, country or jurisdiction, and its Index may be comprised of a limited number of securities.",03466_Hong_Kong_Offering_Document 2.csv,146.0,key_risks
03466_qa_00008,03466,en,What are the termination conditions for ETF 03466?,"In respect of the Listed Class Units, no Application shall be made by any of the Participating Dealers and in the event any Application is received in respect of any Dealing Day falling within such period of suspension (that has not been otherwise withdrawn), such Application shall be deemed as having been received immediately following the termination of the suspension. In respect of the Listed Class Units, a Participating Dealer may at any time after a suspension has been declared and before termination of such s",03466_Hong_Kong_Offering_Document 2.csv,161.0,termination
03466_qa_00009,03466,en,How closely does ETF 03466 aim to replicate its benchmark?,"3 INVESTMENT OBJECTIVE AND STRATEGY Investment Objective The investment objective of each Sub-Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the relevant Index unless otherwise stated in the relevant Appendix. Replication Strategy Using a replication strategy, an index -tracking fund invests in substantially all the Index Constituent Stocks in substantially the same weightings (i.e. The downside of using a replication strategy is that transaction costs",03466_Hong_Kong_Offering_Document 2.csv,94.0,objective_strategy
03466_qa_00010,03466,en,What is the derivative exposure framework for ETF 03466?,"In addition to the investment strategies set out above, a Sub -Fund may be launched with synthetic or futures strategies as described in the relevant Appendix for each such Sub-Fund. The HSBC Group policy does not apply to third party funds or derivative instruments any Sub-Fund may invest in.",03466_GEM 2.csv,13.0,derivatives
