id,ticker,language,question,answer,source_file,source_sentence_id,source_tag
03451_qa_00001,03451,en,How do management and trustee fees work for ETF 03451?, As investors will pay certain charges (e.g. Please refer to “Ongoing fees payable by the Sub-Fund” below and the Prospectus for details.,03451_PRODUCT_KEY_FACTS.csv,4.0,fees_charges
03451_qa_00002,03451,en,What is the base currency of ETF 03451?,The base currency is United States dollar (USD) Trading currency: HKD counter: Hong Kong dollars (HKD) USD counter: United States dollars (USD).,multi_csv_aggregate,,fact_extraction
03451_qa_00003,03451,en,What equity market risks affect ETF 03451?,Objective and investment strategy Objective The investment objective of the Sub-Fund is to generate income by primarily (i) investing in constituent equity securities in the NASDAQ-100 Index (the “Reference Index”); and (ii) selling (i.e.,03451_PRODUCT_KEY_FACTS.csv,22.0,single_sentence
03451_qa_00004,03451,zh-HK,這隻ETF的交易與持有成本有哪些（03451）？,"根據基金文件：For Listed Class of Shares, the transaction fee and duties and charges in respect of creation and redemption applications are paid by the participating dealers applying for or redeeming such Shares and/or the Manager.  As investors will pay certain charges (e.g. Quick facts Stock code: HKD counter: 3451 USD counter: 9451 Trade lot size: 50 Shares Manager: Mirae Asset Global Investments (Hong Kong) Limited Custodian: Cititrust Limited Administrator: Citibank, N.A., Hong Kong Branch Ongoing charges over a year*: Est",03451_PRODUCT_KEY_FACTS.csv,4.0,fees_charges_zh
03451_qa_00005,03451,en,Is ETF 03451 actively managed or passive?,Risks Associated with Investment in an Index Tracking Sub-Fund Passive Investment Risk An Index Tracking Sub -Fund is not actively managed.,03451_PROSPECTUS.csv,556.0,single_sentence
03451_qa_00006,03451,en,How does dividend distribution work for ETF 03451?,"“Income Property” means, in respect of a Sub -Fund, (a) all interest, dividends and other sums deemed by the Manager, (after consulting the auditors either on a general or case by case basis), to be in the nature of income (including taxation repayments, if any) received or receivable by the Custodian in respect of the Deposited Property of the Sub -Fund (whether in cash or, without limitation, by warrant, cheque, money, credit or otherwise or the proceeds of sale or transfer of any Income Property received i n a f",03451_PRODUCT_KEY_FACTS.csv,4.0,dividend
03451_qa_00007,03451,en,What risk factors are highlighted in the product key facts for ETF 03451?,"The Sub-Fund may also write weekly, out-of-the-money only, NASDAQ-100 Call Options, which are weekly contracts expiring at the end of each week with the shortest time to maturity, with factors including but not limited to the liquidity and bid-ask spread of the NASDAQ-100 Call Options, premium of the NASDAQ-100 Call Options as well as the potential risks of writing the NASDAQ-100 Call Options (taking into account, among other things, the market situation such as the recent market developments or short-term shocks t",03451_PRODUCT_KEY_FACTS.csv,34.0,key_risks
03451_qa_00008,03451,en,What are the termination conditions for ETF 03451?,"In respect of Unlisted Class(es) of Shares, any Shareholder may at any time after a suspension has been declared and before termination of such suspension, withdraw any subscription, switching or redemption application submitted prior to such suspension by notice in writing to the Company and the Company shall promptly notify the Custodian accordingly. Early Termination Risk A Sub-Fund may be terminated early under certain circumstances as set out in the Instrument and summarised under the section headed “Terminati",03451_PRODUCT_KEY_FACTS.csv,186.0,termination
03451_qa_00009,03451,en,How closely does ETF 03451 aim to replicate its benchmark?,"Strategy In seeking to achieve the Sub-Fund’s investment objective, the Sub-Fund will obtain exposure to the constituent equity securities in the Reference Index in substantially the same weightings as these securities have in the Reference Index through investing (i) directly in constituent equity securities of the Reference Index (the “NASDAQ-100 Equities”) of at least 50% but not exceeding 100% of its net asset value (the “Net Asset Value”); and/or (ii) in long positions of the nearest quarter NASDAQ-100 futures",03451_PRODUCT_KEY_FACTS.csv,22.0,objective_strategy
03451_qa_00010,03451,en,What is the derivative exposure framework for ETF 03451?,Approval of resumption by Securities and Futures Commission (SFC) 2. ^ Trading in the shares of the se companies has been suspended pursuant to the direction of the Securities and Futures Commission under section 8(1) of the Securities and Futures (Stock Market Listing) Rules.,03451_GEM.csv,13.0,derivatives
03451_qa_00011,03451,zh-HK,這隻ETF在貨幣及交易櫃台方面有甚麼注意事項（03451）？,"根據基金文件：7 Where the Share of a Sub -Fund is traded in two eligible currencies, the facility is referred to as a “Dual Counter”. Investors should note that where a Sub -Fund offers both Listed Class of Shares and Unlisted Class(es) of Shares to Hong Kong investors, separate sets of product key facts statement will be available for the Listed Class of Shares and the Unlisted Class(es) of Shares of the same Sub-Fund respectively; (b) the latest annual financial reports and interim half yearly unaudited financial reports (in E",03451_PRODUCT_KEY_FACTS.csv,4.0,currency_counter_zh
03451_qa_00012,03451,en,What currency-related trading considerations apply to ETF 03451?,"7 Where the Share of a Sub -Fund is traded in two eligible currencies, the facility is referred to as a “Dual Counter”. Investors should note that where a Sub -Fund offers both Listed Class of Shares and Unlisted Class(es) of Shares to Hong Kong investors, separate sets of product key facts statement will be available for the Listed Class of Shares and the Unlisted Class(es) of Shares of the same Sub-Fund respectively; (b) the latest annual financial reports and interim half yearly unaudited financial reports (in E",03451_PRODUCT_KEY_FACTS.csv,4.0,currency_counter
03451_qa_00013,03451,zh-HK,這隻ETF的產品資料概要重點風險有哪些（03451）？,"根據基金文件：The Sub-Fund may also write weekly, out-of-the-money only, NASDAQ-100 Call Options, which are weekly contracts expiring at the end of each week with the shortest time to maturity, with factors including but not limited to the liquidity and bid-ask spread of the NASDAQ-100 Call Options, premium of the NASDAQ-100 Call Options as well as the potential risks of writing the NASDAQ-100 Call Options (taking into account, among other things, the market situation such as the recent market developments or short-term shocks t",03451_PRODUCT_KEY_FACTS.csv,34.0,key_risks_zh
03451_qa_00014,03451,en,How do HKD and RMB counters work for ETF 03451?,"The near real time indicative Net Asset Value per Share (in each trading currency of the Sub-Fund) referred to above is indicative and for reference only. “Dual Counter” means, in respect of Listed Class of Shares, a Multi -Counter facility under which Listed Class of Shares of a Sub -Fund are traded in two eligible currencies as described in the relevant Appendix of this Prospectus.",03451_PRODUCT_KEY_FACTS.csv,4.0,currency_counter
03451_qa_00015,03451,zh-HK,這隻ETF涉及哪些費用與收費（03451）？,"根據基金文件： As investors will pay certain charges (e.g. As the Sub-Fund adopts a single management fee structure, the estimated ongoing charges of the Sub-Fund will be equal to the amount of the single management fee, which is capped at 0.75% of the average Net Asset Value of the Listed Class of Shares of the Sub-Fund.",03451_PRODUCT_KEY_FACTS.csv,4.0,fees_charges_zh
03451_qa_00016,03451,en,Is principal guaranteed when investing in ETF 03451?,There is no guarantee of the repayment of principal.,03451_PRODUCT_KEY_FACTS.csv,86.0,single_sentence
03451_qa_00017,03451,zh-HK,這隻ETF在甚麼情況下可能被終止（03451）？,"根據基金文件：It is possible that there is only one SEHK Market Maker to a counter or to the Sub -Fund or the Manager may not be able to engage a substitute Market Maker within the termination notice period of a Market Maker, and there is also no guarantee that any market making activity will be effective. In respect of Unlisted Class(es) of Shares, any Shareholder may at any time after a suspension has been declared and before termination of such suspension, withdraw any subscription, switching or redemption application submitt",03451_PRODUCT_KEY_FACTS.csv,186.0,termination_zh
03451_qa_00018,03451,zh-HK,哪些風險可能導致這隻ETF出現虧損（03451）？,"根據基金文件：The Sub-Fund may also write additional NASDAQ-100 Call Options with strike price and expiration date different from the existing NASDAQ-100 Call Options that have been written, with factors including but not limited to the liquidity and bid-ask spread of the NASDAQ-100 Call Options, premium of the NASDAQ-100 Call Options, as well as the potential risks of writing the NASDAQ-100 Call Options (taking into account, among other things, the market situation such as the recent market developments or short-term shocks tha",03451_PRODUCT_KEY_FACTS.csv,34.0,key_risks_zh
03451_qa_00019,03451,zh-HK,這隻ETF如何執行其追蹤策略（03451）？,"根據基金文件：There is no guarantee that such rolling strategy will produce the desired results. Strategy In seeking to achieve the Sub-Fund’s investment objective, the Sub-Fund will obtain exposure to the constituent equity securities in the Reference Index in substantially the same weightings as these securities have in the Reference Index through investing (i) directly in constituent equity securities of the Reference Index (the “NASDAQ-100 Equities”) of at least 50% but not exceeding 100% of its net asset value (the “Net Ass",03451_PRODUCT_KEY_FACTS.csv,22.0,objective_strategy_zh
03451_qa_00020,03451,en,Are dividend payouts guaranteed for ETF 03451?,Such provisions generally provide for a pro rata distribution to customers of customer property held by the bankrupt clearing house if the clearing house is insufficient to satisfy all customer claims. The Manager may pay a distribution fee to any distributor or sub -distributors of a Sub-Fund out of the management fees it receives from such Sub -Fund. A distributor may re-allocate an amount of the distribution fee to the sub-distributors.,03451_PRODUCT_KEY_FACTS.csv,4.0,dividend
03451_qa_00021,03451,en,Which risks could cause losses for ETF 03451 investors?,"The Sub-Fund may also write additional NASDAQ-100 Call Options with strike price and expiration date different from the existing NASDAQ-100 Call Options that have been written, with factors including but not limited to the liquidity and bid-ask spread of the NASDAQ-100 Call Options, premium of the NASDAQ-100 Call Options, as well as the potential risks of writing the NASDAQ-100 Call Options (taking into account, among other things, the market situation such as the recent market developments or short-term shocks tha",03451_PRODUCT_KEY_FACTS.csv,34.0,key_risks
03451_qa_00022,03451,en,How does ETF 03451 implement its index-tracking strategy?,"There is no guarantee that such rolling strategy will produce the desired results. Strategy In seeking to achieve the Sub-Fund’s investment objective, the Sub-Fund will obtain exposure to the constituent equity securities in the Reference Index in substantially the same weightings as these securities have in the Reference Index through investing (i) directly in constituent equity securities of the Reference Index (the “NASDAQ-100 Equities”) of at least 50% but not exceeding 100% of its net asset value (the “Net Ass",03451_PRODUCT_KEY_FACTS.csv,22.0,objective_strategy
03451_qa_00023,03451,en,What are the key trading and ongoing costs for ETF 03451?,"For Listed Class of Shares, the transaction fee and duties and charges in respect of creation and redemption applications are paid by the participating dealers applying for or redeeming such Shares and/or the Manager.  As investors will pay certain charges (e.g. Quick facts Stock code: HKD counter: 3451 USD counter: 9451 Trade lot size: 50 Shares Manager: Mirae Asset Global Investments (Hong Kong) Limited Custodian: Cititrust Limited Administrator: Citibank, N.A., Hong Kong Branch Ongoing charges over a year*: Est",03451_PRODUCT_KEY_FACTS.csv,4.0,fees_charges
03451_qa_00024,03451,en,How are futures/options/warrants addressed in ETF 03451 documentation?,"“writing”) call options on the Reference Index to receive payments of money from the purchaser of call options (i.e. Strategy In seeking to achieve the Sub-Fund’s investment objective, the Sub-Fund will obtain exposure to the constituent equity securities in the Reference Index in substantially the same weightings as these securities have in the Reference Index through investing (i) directly in constituent equity securities of the Reference Index (the “NASDAQ-100 Equities”) of at least 50% but not exceeding 100% of",03451_GEM.csv,13.0,derivatives
03451_qa_00025,03451,zh-HK,這隻ETF在甚麼情況下可能終止（03451）？,"根據基金文件：In respect of Unlisted Class(es) of Shares, any Shareholder may at any time after a suspension has been declared and before termination of such suspension, withdraw any subscription, switching or redemption application submitted prior to such suspension by notice in writing to the Company and the Company shall promptly notify the Custodian accordingly. Early Termination Risk A Sub-Fund may be terminated early under certain circumstances as set out in the Instrument and summarised under the section headed “Terminati",03451_PRODUCT_KEY_FACTS.csv,186.0,termination_zh
03451_qa_00026,03451,zh-HK,這隻ETF的投資目標是甚麼（03451）？,"根據基金文件：Strategy In seeking to achieve the Sub-Fund’s investment objective, the Sub-Fund will obtain exposure to the constituent equity securities in the Reference Index in substantially the same weightings as these securities have in the Reference Index through investing (i) directly in constituent equity securities of the Reference Index (the “NASDAQ-100 Equities”) of at least 50% but not exceeding 100% of its net asset value (the “Net Asset Value”); and/or (ii) in long positions of the nearest quarter NASDAQ-100 futures",03451_PRODUCT_KEY_FACTS.csv,22.0,objective_strategy_zh
03451_qa_00027,03451,en,What fees and charges apply to ETF 03451?," As investors will pay certain charges (e.g. As the Sub-Fund adopts a single management fee structure, the estimated ongoing charges of the Sub-Fund will be equal to the amount of the single management fee, which is capped at 0.75% of the average Net Asset Value of the Listed Class of Shares of the Sub-Fund.",03451_PRODUCT_KEY_FACTS.csv,4.0,fees_charges
03451_qa_00028,03451,en,What is the investment objective of ETF 03451?,"Strategy In seeking to achieve the Sub-Fund’s investment objective, the Sub-Fund will obtain exposure to the constituent equity securities in the Reference Index in substantially the same weightings as these securities have in the Reference Index through investing (i) directly in constituent equity securities of the Reference Index (the “NASDAQ-100 Equities”) of at least 50% but not exceeding 100% of its net asset value (the “Net Asset Value”); and/or (ii) in long positions of the nearest quarter NASDAQ-100 futures",03451_PRODUCT_KEY_FACTS.csv,22.0,objective_strategy
03451_qa_00029,03451,zh-HK,這隻ETF在文件中如何規範期貨、期權及認股權證（03451）？,"根據基金文件：“writing”) call options on the Reference Index to receive payments of money from the purchaser of call options (i.e. Strategy In seeking to achieve the Sub-Fund’s investment objective, the Sub-Fund will obtain exposure to the constituent equity securities in the Reference Index in substantially the same weightings as these securities have in the Reference Index through investing (i) directly in constituent equity securities of the Reference Index (the “NASDAQ-100 Equities”) of at least 50% but not exceeding 100% of",03451_GEM.csv,13.0,derivatives_zh
03451_qa_00030,03451,zh-HK,這隻ETF面對哪些股票市場風險（03451）？,根據基金文件：Objective and investment strategy Objective The investment objective of the Sub-Fund is to generate income by primarily (i) investing in constituent equity securities in the NASDAQ-100 Index (the “Reference Index”); and (ii) selling (i.e.,03451_PRODUCT_KEY_FACTS.csv,22.0,single_sentence_zh
03451_qa_00031,03451,zh-HK,這隻ETF的基礎貨幣是甚麼（03451）？,根據基金文件：The base currency is United States dollar (USD) Trading currency: HKD counter: Hong Kong dollars (HKD) USD counter: United States dollars (USD).,multi_csv_aggregate,,fact_extraction_zh
03451_qa_00032,03451,en,What dual-counter risks should investors know for ETF 03451?,"Investors should note that where a Sub -Fund offers both Listed Class of Shares and Unlisted Class(es) of Shares to Hong Kong investors, separate sets of product key facts statement will be available for the Listed Class of Shares and the Unlisted Class(es) of Shares of the same Sub-Fund respectively; (b) the latest annual financial reports and interim half yearly unaudited financial reports (in English only); (c) any notices relating to material changes to any of the Sub-Funds which may have an impact on its inves",03451_PRODUCT_KEY_FACTS.csv,4.0,currency_counter
03451_qa_00033,03451,en,Under what scenarios may ETF 03451 be terminated?,"It is possible that there is only one SEHK Market Maker to a counter or to the Sub -Fund or the Manager may not be able to engage a substitute Market Maker within the termination notice period of a Market Maker, and there is also no guarantee that any market making activity will be effective. In respect of Unlisted Class(es) of Shares, any Shareholder may at any time after a suspension has been declared and before termination of such suspension, withdraw any subscription, switching or redemption application submitt",03451_PRODUCT_KEY_FACTS.csv,186.0,termination
03451_qa_00034,03451,en,When are dividends generally paid for ETF 03451?,"Furthermore, distribution of this Prospectus shall not be permitted unless it is accompanied by copies of the latest product key facts statement of each Sub-Fund and the latest annual financial statements of each Sub-Fund (where existing) and, if later, its most recent interim report. The Manager may pay a distribution fee to any distributor or sub -distributors of a Sub-Fund out of the management fees it receives from such Sub -Fund.",03451_PRODUCT_KEY_FACTS.csv,4.0,dividend
03451_qa_00035,03451,en,What causes tracking error in ETF 03451?,It is therefore possible that such a Sub-Fund may be subject to larger tracking error.,03451_PROSPECTUS.csv,564.0,single_sentence
03451_qa_00036,03451,zh-HK,這隻ETF有哪些主要風險（03451）？,"根據基金文件： Volatility risk: The price of NASDAQ-100 Futures can be highly volatile and is influenced by, among other things, interest rates, changing market supply and demand relationships, trade, fiscal, monetary and exchange control programs and policies of governments and changing investor confidence in future fluctuations in the price of the Reference Index. The Sub-Fund may also write additional NASDAQ-100 Call Options with strike price and expiration date different from the existing NASDAQ-100 Call Options that have b",03451_PRODUCT_KEY_FACTS.csv,34.0,key_risks_zh
03451_qa_00037,03451,zh-HK,這隻ETF派息是否有保證（03451）？,根據基金文件：Such provisions generally provide for a pro rata distribution to customers of customer property held by the bankrupt clearing house if the clearing house is insufficient to satisfy all customer claims. The Manager may pay a distribution fee to any distributor or sub -distributors of a Sub-Fund out of the management fees it receives from such Sub -Fund. A distributor may re-allocate an amount of the distribution fee to the sub-distributors.,03451_PRODUCT_KEY_FACTS.csv,4.0,dividend_zh
03451_qa_00038,03451,en,How does low NAV affect termination risk for ETF 03451?,"In respect of Unlisted Class(es) of Shares, any Shareholder may at any time after a suspension has been declared and before termination of such suspension, withdraw any subscription, switching or redemption application submitted prior to such suspension by notice in writing to the Company and the Company shall promptly notify the Custodian accordingly. Early Termination Risk A Sub-Fund may be terminated early under certain circumstances as set out in the Instrument and summarised under the section headed “Terminati",03451_PRODUCT_KEY_FACTS.csv,186.0,termination
03451_qa_00039,03451,zh-HK,這隻ETF是否使用衍生工具，以及有甚麼限制（03451）？,根據基金文件：Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03451_GEM.csv,13.0,derivatives_zh
03451_qa_00040,03451,en,"Does ETF 03451 use derivatives, and what are the limits?",Inform market of material information Link to HKEXnews 62 Dashan Education Holdings Limited (9986) ^ 28-Nov-2025 27-May-2027 Approval of resumption by Securities and Futures Commission (SFC) Link to HKEXnews Posted on 31 March 2026 No Long suspended Main Board companies Date of suspension End date of remedial period Resumption conditions or guidance / Major issues to be addressed Announcements published by the company 63 Arrail Group Limited (6639) 1-Dec-2025 31-May-2027 1. Approval of resumption by Securities and,03451_GEM.csv,13.0,derivatives
