sentence_id,text
0,"1 Important: If you are in any doubt about the contents of this Addendum, you should consult your stockbroker, bank manager, solicitor, accountant and other financial adviser for independent financial advice."
1,This Addendum forms an integral part of and sho uld be read in conjunction with the Prospectus dated November 2019 (the “Prospectus”).
2,"All the capitalised terms used in this Addendum have the same meaning as in the Prospectus, unless otherwise defined herein."
3,BMO ETF (a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap.
4,"571) of Hong Kong) BMO Asia USD Investment Grade Bond ETF HKD Counter Stock Code: 3141 USD Counter Stock Code: 9141 BMO Hong Kong Banks ETF Stock Code: 3143 BMO Asia High Dividend ETF Stock Code: 3145 BMO MSCI Japan Hedged to USD ETF Stock Code: 3160 BMO MSCI Europe Quality Hedged to USD ETF Stock Code: 3165 BMO MSCI Asia Pacific Real Estate ETF Stock Code: 3121 BMO NASDAQ 100 ETF HKD Counter Stock Code: 3086 USD Counter Stock Code: 9086 Addendum to the Prospectus Effective from the date of this A ddendum, t he Prospectus is supplemented and amended as follows: 1."
5,"SCHEDULE 1 – INVESTMENT RESTRICTIONS 1.1 The following paragraph is added before Section 1 “Investment limitations applicable to each Sub-Fund”: “Each Sub-Fund shall be subject to the investment restrictions set out in this Schedule 1 save to the extent that any approval, permission or waiver in respect of the below restrictions has been obtained from the SFC and disclosed in the Appendix of a Sub-Fund, or otherwise provided under the Code.” 1.2 The following paragraph is added at the end of paragraph 1(b) under Section 1 “Investment limitations applicable to each Sub-Fund”: 2 “The requirements under this sub -paragraph 1(b) are modified in the case of BMO Hong Kong Banks ETF, where the Sub -Fund may invest not more than 35% of its latest available Net Asset Value in securities issued by entities within the same group."
6,Please refer to Appendix 2: BMO Hong Kong Banks ETF for details;” 2.
7,"APPENDIX 2: BMO HONG KONG BANKS ETF 2.1 The following is added after the first paragraph under the section headed “ What is the Investment Strategy?” “Given the index tracking nature of the Sub -Fund and the nature of the Index, upon consultation with the SFC and as permitted under Chapter 8.6(h)(b) of the Code, the aggregate value of the Sub-Fund’s investments in, or exposure to, entities within the same group through investments in Securities issued by such entities is subject to a cap of 3 5% (not 20%) of the Net Asset Value of the Sub -Fund, as provided in Chapter 7.1A of the Code.” 2.2 The last paragraph under the section headed “Use of derivatives” is deleted in its entirety and replaced with the following: “Unless otherwise disclosed in this Appendix, t he investment strategy of the Sub -Fund is subject to the investment and borrowing restrictions set out in Schedule 1 of this Prospectus.” BMO Global Asset Management (Asia) Limited accepts responsibility for the information contained in this Addendum as being accurate as at the date of publication."
8,The Prospectus may only be distributed if accompanied by this Addendum and Product Key Facts Statements.
9,BMO Global Asset Management (Asia) Limited Date: 23 December 2019
