sentence_id,text
0,"1 Important: If you are in any doubt about the contents of this Addendum, you should consult your stockbroker, bank manager, solicitor, accountant and other financial adviser for independent financial advice."
1,"This Second Addendum forms an integral part of and should be read in conjunction with the Prospectus dated November 2019 , as supplemented and amended by an addendum dated 23 December 2019 (together, the “Prospectus”)."
2,"All the capitalised terms used in this Addendum have the same meaning as in the Prospectus, unless otherwise defined herein."
3,BMO ETF (a Hong Kong umbrella unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap.
4,"571) of Hong Kong) BMO Asia USD Investment Grade Bond ETF HKD Counter Stock Code: 3141 USD Counter Stock Code: 9141 BMO Hong Kong Banks ETF Stock Code: 3143 BMO Asia High Dividend ETF Stock Code: 3145 BMO MSCI Japan Hedged to USD ETF Stock Code: 3160 BMO MSCI Europe Quality Hedged to USD ETF Stock Code: 3165 BMO MSCI Asia Pacific Real Estate ETF Stock Code: 3121 BMO NASDAQ 100 ETF HKD Counter Stock Code: 3086 USD Counter Stock Code: 9086 Second Addendum to the Prospectus Effective from the date of this A ddendum, t he Prospectus is supplemented and amended as follows: ACCEPTANCE OF APPLICATIONS AFTER DEALING DEADLINE 1."
5,"Under the section headed “ THE OFFERING PHASES ”, the second paragraph under the sub-section “Creations and Redemptions through Participating Dealers ” on pages 11-12 is deleted in its entirety and replaced with the following: “To be dealt with on a Dealing Day, the relevant Participating Dealer or PD Agent must submit the Creation Applications to the Trustee (with a copy to the Manager) before the Dealing Deadline on the relevant Dealing Day."
6,"If a Creation Application is received on a day which is not a Dealing Day or is received after the relevant Dealing Deadline on a Dealing Day, that Creation Application shall be treated as having been received at the opening of business on the next following Dealing Day, which shall be the relevant Dealing Day for the purposes of that Creation Application."
7,"Notwithstanding, the Manager may 2 agree to accept a Creation Application in respect of any Dealing Day which is received after the Dealing Deadline but prior to the Valuation Point re lated to that Dealing Day if it has determined in good faith that such acceptance will not materially prejudice the interest of the other Unitholders and the Trustee has not raised any objections."
8,Participating Dealers are under no obligation to create or redeem generally or for their clients and may charge their clients such fee or fees as such Participating Dealers determine.” 2.
9,"The section headed “ CREATIONS AND REDEMPTIONS (PRIMARY MARKET) ” is amended as follows: (a) the second paragraph under the sub-section “Creation Process” on pages 19-20 is deleted in its entirety and replaced with the following: “If a Creation Application is received on a day which is not a Dealing Day or is received after the relevant Dealing Deadline on a Dealing Day, that Crea tion Application shall, unless otherwise determined by the Manager, be treated as having been received at the opening of business on the next Dealing Day, which shall be the relevant Dealing Day for the purposes of that Creation Application."
10,"The current Dealing Deadline After Listing on the relevant Dealing Day is specified in the relevant Appendix, or such other time as the Manager (with the approval of Trustee) may determine on any day when the trading hours of the SEHK, the Recognised Futures Exchange or the Recognised Stock Exchange are reduced."
11,"To be effective, a Creation Application must: (a) be given by a Participating Dealer in accordance with the Trust Deed, the relevant Participation Agreement and the relevant Operating Guidelines; (b) specify the number of Units and the class of Units (where applicable) which is the subject of the Creation Application; and (c) include the certifications required in the Operating Guidelines (if any) in respect of creations of Units, together with such certifica tions and opinions of counsel (if any) as each of the Trustee and the Manager may separately consider necessary to ensure compliance with applicable Securities and other laws in relation to the creation of Units which are the subject of the Creation Application.” (b) the fourth paragraph under the sub -section “Issue of Units” on page 21 is deleted in its entirety and replaced with the following: “The creation and issue of Units pursuant to a Creation Application shall be effected on the Dealing Day on whic h the Creation Application is received (or deemed received) and accepted in accordance with the Operating Guidelines but, for valuation purposes only, Units shall be deemed created and issued after the Valuation Point on the Dealing Day on which the releva nt Creation Application was received or deemed received and the register will be updated on the relevant Settlement Day or the Dealing Day immediately following the Settlement Day if the settlement period is extended."
12,"If a Creation Application is received on a day which is not a Dealing Day or is received after the relevant Dealing Deadline on a Dealing Day, that Creation Application shall, unless otherwise determined by the Manager, be treated as having been received at the opening of business on the next Dealing Day, which shall be the relevant Dealing Day for the purposes of that Creation Application."
13,An Extension Fee may be payable in relation to such an extension.
14,"See the section on “Fees and Expenses” for further details.” 3 (c) the second paragraph und er the sub -section “ Redemption Process ” on page 24 is deleted in its entirety and replaced with the following: “If a Redemption Application is received on a day which is not a Dealing Day or is received after the relevant Dealing Deadline on a Dealing Day , that Redemption Application shall be treated as having been received at the opening of business on the next following Dealing Day, which shall be the relevant Dealing Day for the purposes of that Redemption Application."
15,"Notwithstanding, the Manager may a gree to accept a Redemption Application in respect of any Dealing Day which is received after the Dealing Deadline but prior to the Valuation Point relating to that Dealing Day if it has determined in good faith that such acceptance will not materially prejudice the interest of the other Unitholders."
