sentence_id,text
0,"_______________________________________ # As the HS TECH ETF (as defined below) is newly set up, this figure is a best estimate only and represents the sum of the estimated ongoing charges over a 12-month period, expressed as a percentage of the estimated average NAV over the same period."
1,It may b e different upon actual operation of the HS TECH ETF and may vary from year to year ## This is an estimated annual tracking difference.
2,Investors should refer to the website of the HS TECH ETF for more up-to-date information on actual tracking difference.
3,1 Product Key Facts iShares Hang Seng TECH ETF BlackRock Asset Management North Asia Limited 14 September 2020 This is a passive exchange traded fund.
4,This statement provides you with key information about this product.
5,This statement is a part of the Prospectus.
6,You should not invest in this product based on this statement alone.
7,"Quick facts Stock code: 09067 USD counter 03067 HKD counter Trading lot size: 100 units (for USD and HKD counters) Manager: BlackRock Asset Management North Asia Limited Trustee, Registrar and Custodian: HSBC Institutional Trust Services (Asia) Limited Ongoing charges over a year#: 0.25% Estimated annual tracking difference##: -0.35% Underlying Index: Hang Seng TECH Index (net total return version) Base currency: Hong Kong dollars (HKD) Trading currency: USD, HKD Financial year end of this fund: 31 December Distribution policy: Semi-annually, at the Manager’s discretion (usually in May/June and November/December each year) (if any)."
8,Distributions may be made out of capital or effectively out of capital as well as income at the Manager’s discretion.
9,All units will receive distributions in the Base Currency (HKD) only.
10,Please refer to “Distributions payable out of capital or effectively out of capital risk” on page 5 below.
11,ETF website: www.blackrock.com/hk (Please refer to the section Additional Information on how to access the product webpage) iShares Hang Seng TECHETF 2 What is this product?
12,This is a fund constituted in the form of a unit trust established under Hong Kong law and is a sub- fund of the iShares Asia Trust.
13,The units of the iShares Hang Seng TECH ETF (the “HS TECH ETF”) are listed on The Stock Exchange of Hong Kong Limited (“SEHK”).
14,These units are traded on SEHK like listed stocks.
15,The HS TECH ETF is a passively managed index tracking ETF falling under Chapter 8.6 of the Code on Unit Trust and Mutual Funds.
16,"Objective and Investment Strategy Objective The HS TECH ETF aims to provide investment results that, before fees and expenses, closely correspond to the performance of the Hang Seng TECH Index (net total return version) (the “Underlying Index”)."
17,Investment Strategy The HS TECH ETF is a passively managed fund.
18,"It primarily adopts a representative sampling investment strategy to achieve its investment objective by investing in a portfolio of securities featuring high correlation with the Underlying Index, such that as far as possible and practicable the portfolio will consist of the component securities of the Underlying Index."
19,The HS TECH ETF will invest primarily in securities included in the Underlying Index.
20,"The HS TECH ETF may from time to time hold securities that are not included in the Underlying Index in circumstances which are independent of the Manager, including where trading in a constituent security has been suspended, such holding results from a corporate action of a constituent security, or the portfolio is being rebalanced in anticipation or response to a rebalance of the Underlying Index."
21,"The HS TECH ETF may also invest in investments including futures contracts, index futures contracts, options on futures contracts and options related to the Underlying Index, local currency and forward currency exchange contracts, and cash and cash equivalents for both non-hedging purposes and hedging purposes, which the Manager believes will help the HS TECH ETF achieve its investment objective."
22,The HS TECH ETF may invest in financial derivative instruments (“FDIs”) for non-hedging purposes subject to the limit that the HS TECH ETF’s net derivative exposure does not exceed 50% of the HS TECH ETF’s NAV.
23,The Manager may switch between the representative sampling and the full replication investment strategies without notice to investors and in its absolute discretion.
24,A full replication investment strategy involves investing in substantially all the securities (either directly or indirectly) in substantially the same weightings as those securities comprised in the Underlying Index.
25,The HS TECH ETF currently does not intend to engage in any securities financing transactions or other similar over the counter transactions.
26,One month’s prior notice will be given to Unitholders in the event the Manager intends to engage in such transactions.
27,"For full details of the investment and borrowing details applicable to the HS TECH ETF, please refer to Schedule 1 of the Prospectus."
28,"iShares Hang Seng TECHETF 3 Underlying Index The Underlying Index is a free float adjusted market capitalisation weighted index the objective of which is to represent the 30 largest technology companies listed in Hong Kong which have high business exposure to selected technology themes, including internet (including mobile), fintech, cloud, e-commerce, or digital activities."
29,The technology companies selected have to be Greater China Companies that are listed on the main board of the SEHK.
30,"“Greater China Companies” are companies not classified as “Foreign Companies”, which in turn means companies which are incorporated outside Greater China (i.e."
31,"Hong Kong, Mainland PRC, Macau and Taiwan) and have the majority of their business presence outside Greater China."
32,"The Underlying Index is a net total return index, meaning that the performance of the index is calculated on the basis that dividends net of tax are reinvested."
33,"It was launched on 27 July 2020 and had a base level of 3,000 on 31 December 2014."
34,"The Underlying Index is compiled and managed by Hang Seng Indexes Company Limited, a wholly-owned subsidiary of Hang Seng Bank Limited."
35,The Underlying Index is denominated and quoted in HKD.
36,"As of 25 August 2020, it had a total free-float market capitalisation of HKD 987.4 billion and 30 constituents."
37,The Manager and its connected persons are independent of the index provider of the Underlying Index.
38,"For details (including the last closing index level, constituents of the Underlying Index and their respective weightings, and other important news), please refer to the website of the index compiler, Hang Seng Indexes Company Limited, at https://www.hsi.com.hk/eng/indexes/all-indexes/hstech."
39,The Underlying Index’s Bloomberg ticker isHSTECHN.
40,Use of derivatives / investment in derivatives The HS TECH ETF’s net derivative exposure may be up to 50% of the HS TECH ETF’s NAV.
41,What are the key risks?
42,Investment involves risks.
43,Please refer to the Prospectus for details including the risk factors.
44,General investment risk The HS TECH ETF’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the HS TECH ETF may suffer losses.
45,There is no guarantee of the repayment of principal.
46,There is no assurance that the HS TECH ETF will achieve its investment objective.
47,"Equity market risk The HS TECH ETF’s investment in equity securities is subject to general market risks, whose value may fluctuate due to various factors, such as changes in investment sentiment, political and economic conditions and issuer-specific factors."
48,New index risk The Underlying Index is a new index.
49,The HS TECH ETF may be riskier than other exchange traded funds tracking more established indices with longer operating history.
50,iShares Hang Seng TECHETF 4 4.
51,Risks related to companies with a technology theme  The HS TECH ETF’s investments are concentrated in companies with a technology theme.
52,Many of the companies with a high business exposure to a technology theme have a relatively short operating history.
53,Technology companies are often characterised by relatively higher volatility in price performance when compared to other economic sectors.
54,"Companies in the technology sector also face intense competition, and there may also be substantial government intervention, which may have an adverse effect on profit margins."
55,R apid changes could render obsolete the products and services offered by these companies.
56,"These companies are also subject to the risks of loss or impairment of intellectual property rights or licences, cyber security risks resulting in undesirable legal, financial, operational and reputational consequences."
57, The value of the HS TECH ETF may be more volatile than that of a fund having a more diverse portfolio of investments.
58," The HS TECH ETF may be exposed to risks associated with different technology sectors and themes (including industries, consumer discretionary, healthcare, financials, information technology, internet (including mobile), fintech, cloud, e-commerce, or digital)."
59,A downturn in the business for companies in these sectors or themes may have adverse effects on the HS TECH ETF.
60,"Geographical concentration risk The Underlying Index is subject to concentration risk as a result of tracking the performance of securities incorporated in, or with the majority of revenue derived from, or with a principal place of business in, the Greater China region."
