sentence_id,text
0,1 Issuer: Mirae Asset Global Investments (Hong Kong) Limited PRODUCT KEY FACTS Global X ETF Series- Global X MSCI China ETF August 2022  This is a passive exchange traded fund.
1, This statement provides you with key information about this product.
2, This statement is a part of the Prospectus.
3, You should not invest in this product based on this statement alone.
4,"Quick facts Stock code: 3040 Trade lot size: 100 Units Fund Manager: Mirae Asset Global Investments (Hong Kong) Limited Trustee: Cititrust Limited Ongoing charges over a year*: 0.18% Tracking difference of the 0.37% last calendar year**: Underlying Index: MSCI China Index Base currency: Hong Kong dollars Trading currency: Hong Kong dollars Dividend policy: Annually at the Manager’s discretion (May in each year) Financial year end of the Sub-Fund 31 March ETF Website: https://www.globalxetfs.com.hk/ * The ongoing charges figure is an annualised figure based on the ongoing expenses of the Sub-Fund, expressed as a percentage of the Sub- Fund’s average net asset value over the same period."
5,This figure may vary from year to year.
6,"The Sub- Fund adopts a single management fee structure with effect from 1 March 2021 , whereby a single flat fee will be paid out of the assets of the Sub- Fund to cover all of the costs, fees and expenses of the Sub-Fund."
7,"From 1 March 2021 onwards, the ongoing charges of the Sub- Fund are fixed at 0.18% of the Sub-Fund’s net asset value, which is equal to the current rate of the management fee of the Sub-Fund."
8,"For the avoidance of doubt, any ongoing expenses of the Sub-Fund exceeding the ongoing charges of the Sub-Fund (i.e."
9,the management fee) shall be borne by the Manager and shall not be charged to the Sub-Fund.
10,Please refer to the below section headed “Ongoing fees payable by the Sub- Fund” and the Prospectus for further details.
11,** This is the actual tracking difference of the calendar year ended 31 December 2021 .
12,Investors should refer to the Sub -Fund’s website for more up-to-date information on actual tracking difference.
13,What is this product?
14,"Global X MSCI China ETF (the “ Sub-Fund”) is an investment fund of the Global X ETF Series, which is an umbrella unit trust established under Hong Kong law."
15,The Sub-Fund is an index tracking ETF falling under Chapter 8.6 of the Code on Unit Trusts and Mutual Funds issued by the Securities and Futures Commission (the “Code”).
16,The units of the Sub- Fund (the “Units”) are traded on The Stock Exchange of Hong Kong Limited (the “SEHK”) like stocks.
17,"Global X ETF Series - Global X MSCI China ETF 2 Objective and investment strategy Objective The Sub-Fund seeks to provide investment results that, before deduction of fees and expenses, closely correspond to the performance of the MSCI China Index (the “Underlying Index”)."
18,"Strategy The Manager intends to adopt a full replication strategy through investing all, or substantially all, of the assets of the Sub -Fund directly in substantially all securities constituting the Underlying Index in substantially the same weightings as these sec urities have in the Underlying Index to achieve the investment objective of the Sub-Fund (“Replication Strategy”)."
19,"Where the adoption of a Replication Strategy is not efficient or practicable or is otherwise at the Manager's absolute discretion, the Manag er may pursue a Representative Sampling Strategy and hold a representative sample of the constituent securities of the Underlying Index selected by the Manager using quantitative analytical models to derive a portfolio sample."
20,"Investors should note that th e Manager may switch between the Replication Strategy and the Representation Sampling Strategy without prior notice to investors, in its absolute discretion."
21,"In relation to the Sub-Fund’s investments in A-Shares, the Manager will invest via the Shanghai- Hong Kong Stock Connect and Shenzhen- Hong Kong Stock Connect (collectively, the “Stock Connect”)."
22,"The Manager has no intention to engage in sale and repurchase transactions, reverse repurchase transactions or other similar over -the-counter transactions in respect of the Sub- Fund."
23,"Should there be a change in such intention, the Manager will seek prior approval of the SFC if required and not less than one month’ s prior notice (or such other notice period as agreed with the SFC) will be given to unitholders."
24,"The Manager may, on behalf of the Sub- Fund, enter into securities lending transactions with a maximum level of up to 25% and expected level of approximately 20% of its net asset value and is able to recall the securities lent out at any time."
25,"As part of the securities lending transactions, the Sub- Fund must receive cash and/or non- cash collateral of at least 100% of the value of the securities lent (interests, dividends and other eventual rights included) valued on a daily basis."
26,The collateral will be subject to safekeeping by the Trustee or an agent appointed by the Trustee.
27,"Non-cash collateral received may not be sold, re-invested or pledged."
28,Any re- investment of cash collateral received shall be subject to the requirements as set out in the Code.
29,"To the extent the Sub- Fund undertakes securities lending transactions, all revenues (net of direct and indirect expenses as reasonable and normal compensation for the services rendered by the Manager, a securities lending agent and/ or other service providers in the context of such transactions to the extent permitted by applicable legal and regulatory requirements) shall be returned to the Sub-Fund."
30,"The Manager may invest no more than 10% of the Sub-Fund’s net asset value in futures for investment and hedging purposes, where the Manager believes such investments will help the Sub-Fund achieve its investment objective and are beneficial to the Sub- Fund."
31,The futures in which the Sub-Fund may invest will be index futures which exhibit high correlation with the Underlying Index in order to manage the Sub- Fund’s exposure to the Underlying Index constituents.
32,"Index The MSCI China Index comprises 742 constituents and its equity universe comprise H -shares, Red chips and P chips listed on The Stock Exchange of Hong Kong Limited, A -Shares (with effect from 1 June 2018) and B -shares listed on the Shanghai Stock Exchange and Shenzhen Global X ETF Series - Global X MSCI China ETF 3 Stock Exchange and foreign listed companies (such as companies listed in NASDAQ, New York Stock Exchange and Singapore Stock Exchange).The MSCI China Index provides liquid exposure to publicly -listed companies that are in the sectors of financials, energy, telecommunication serv ices, information technology, industrials, consumer staples, consumer discretionary, materials, utilities and health care throughout China."
33,The Underlying Index is compiled and published by MSCI Inc.
34,(the “Index Provider”) and was launched on 31 December 1992.
35,The Underlying Index is a total net return index.
36,The Manager (and each of its connected persons) is independent of the Index Provider.
37,"As at 31 March 2022, the Underlying Index had a total market capitalisation of US$10.22 trillion and 742 constituents."
38,"Index Constituents The constituents of the Index, their respective weightings and additional information of the Index are published at www.msci.com/constituents (this has not been reviewed or approved by the SFC)."
39,Below is the chart showing the weightings in the Underlying Index by country as at 31 March 2022: Country Allocation of the Underlying Index Details of the index methodology of the Underlying Index can be found on http://www.msci.com.
40,Use of derivatives / investment in derivatives The Sub-Fund’s net derivative exposure may be up to 50% of the Sub-Fund’s net asset value China 100% Global X ETF Series - Global X MSCI China ETF 4 What are the key risks?
41,Investment involves risks.
42,Please refer to the Prospectus for details including the risk factors.
43,General investment risk • The Sub-Fund’s investment portfolio may fall in value due to any of the key risk factors below and therefore your investment in the fund may suffer losses.
44,There is no guarantee of the repayment of principal.
45,"Equity market risk • The Sub-Fund’s investment in equity securities is subject to general market risks, whose value may fluctuate due to various factors, such as changes in investment sentiment, political and economic conditions and issuer-specific factors."
46,Risk associated with high volatility of the market in the PRC • High market volatility and potential settlement difficulties in the PRC markets may also result in significant fluctuations in the prices of the securities traded on such markets and thereby may adversely affect the value of the Sub-Fund.
47,Emerging market risk • China is an emerging market.
48,"The Sub- Fund invests in PRC companies which may involve increased risks and special considerations not typically associated with investment in more developed markets, such as liquidity risks, currency risks/control, political and economic uncertainties, legal and taxation risks, settlement risks, custody risk and the likelihood of a high degree of volatility."
49,PRC market concentration risk • The Sub-Fund is subject to concentration risk as a result of tracking the performance of a single geographical region i.e.
50,the PRC.
51,The value of the Sub-Fund may be more volatile than that of a fund having a more diverse portfolio of investments.
52,"• The value of the Sub- Fund may be more susceptible to adverse economic, political, policy, foreign exchange, liquidity, tax, legal or regulatory event affecting the PRC market."
53,Securities lending transactions risk • The borrower may fail to return the securities in a timely manner or at all.
54,The Sub- Fund may as a result suffer from a loss or delay when recovering the securities lent out.
55,This may restrict the Sub-Fund’s ability in meeting delivery or payment obligations from redemption requests.
56,"• As part of the securities lending transactions, the Sub-Fund must receive cash collateral of at least 100% of the valuation of the securities lent valued on a daily basis."
57,"However, there is a risk of shortfall of collateral value due to inaccurate pricing of the securities lent or change of value of securities lent."
58,This may cause significant losses to the Sub-Fund.
59,"• By undertaking securities lending transactions, the Sub- Fund is exposed to operational risks such as delay or failure of settlement."
60,Such delays and failure may restrict the Sub- Fund’s ability in meeting delivery or payment obligations from redemption requests.
61,Stock Connect risks • The rules and regulations relevant to Stock Connect are subject to change which may Global X ETF Series - Global X MSCI China ETF 5 have potential retrospective effect.
62,Stock Connect is subject to quota limitations.
63,"Where a suspension in the trading through the programme is effected, the Sub -Fund’s ability to invest in A-Shares or access the PRC market through the programme will be adv ersely affected."
64,"In such event, the Sub-Fund’s ability to achieve its investment objective could be negatively affected."
65,RMB currency risk • The Sub-Fund may invest in RMB denominated investments.
