sentence_id,text
0,1 Issuer: Mirae Asset Global Investments (Hong Kong) Limited PRODUCT KEY FACTS Global X ETF Series- Global X MSCI China ETF December 2019  This is a passive exchange traded fund.
1, This statement provides you with key information about this product.
2, This statement is a part of the Prospectus.
3, You should not invest in this product based on this statement alone.
4,"Quick facts Stock code: 3040 Trade lot size: 100 Units Fund Manager: Mirae Asset Global Investments (Hong Kong) Limited Trustee: Cititrust Limited Ongoing charges over a year*: 0.25% Tracking difference of the 0.04% last calendar year**: Underlying Index: MSCI China Index Base currency: Hong Kong dollars Trading currency: Hong Kong dollars Dividend policy: Annually at the Manager’s discretion (May in each year) Financial year end of the Sub-Fund 31 March ETF Website: www.am.miraeasset.com.hk/globalx * The ongoing charges figure is based on expenses reported in the Sub -Fund’s annual financial statements for the year ended 31 March 2019, expressed as a percentage of the Sub-Fund’s average net asset value over the same period."
5,This figure may vary from year to year.
6,** This is the actual tracking difference of the calendar year ended 31 December 2018.
7,Investors should refer to the Sub-Fund’s website for more up -to-date information on actual tracking difference.
8,What is this product?
9,"Global X MSCI China ETF (the “Sub -Fund”) is an investment fund of the Global X ETF Series, which is an umbrella unit trust established under Hong Kong law."
10,The Sub-Fund is an index tracking ETF falling under Chapter 8.6 of the Code on Unit Trusts and Mutual Funds issued by the Securities and Futures Commission.
11,The units of the Sub -Fund (the “Units”) are traded on The Stock Exchange of Hong Kong Limited (the “SEHK”) like stocks.
12,"Objective and investment strategy Objective The Sub-Fund seeks to provide investment results that, before deduction of fees and expenses, closely correspond to the performance of the MSCI China Index (the “Underlying Index”)."
13,"Global X ETF Series - Global X MSCI China ETF 2 Strategy The Manager intends to adopt a full replication strategy through investing all, or substantially all, of the assets of the Sub -Fund directly in substantially all securities constituting the Underlying Index in substantially the same weightings as these securities have in the Underlying Index to achieve the investment objective of the Sub-Fund (“Replication Strategy”)."
14,"Where the adoption of a Replication Strategy is not efficient or practicable or is otherwise at the Manager's absolute discretion, the Manager may pursue a Representative Sampling Strategy and hold a rep resentative sample of the constituent securities of the Underlying Index selected by the Manager using quantitative analytical models to derive a portfolio sample."
15,"Investors should note that the Manager may switch between the Replication Strategy and the Representation Sampling Strategy without prior notice to investors, in its absolute discretion."
16,"In relation to the Sub-Fund’s investments in A-Shares, the Manager will invest via the Shanghai- Hong Kong Stock Connect and Shenzhen -Hong Kong Stock Connect (col lectively, the “Stock Connect”)."
17,"The Manager has no intention to invest in financial derivatives instruments (or to adopt a synthetic replication strategy) nor to engage in securities lending transactions, sale and repurchase transactions or reverse repurchase transactions in respect of the Sub-Fund."
