sentence_id,text
0,1 IMPORTANT: This Addendum is supplemental to and forms part of the Prospectus of BOCHK Greater Bay Area Climate Transition ETF (the “Sub-Fund”) dated 7 November 2025 (the “Prospectus”).
1,"Unless otherwise defined herein, words and expressions defined in the Prospectus shall have the same meaning when used in this Addendum."
2,"The Manager accepts full responsibility for the accuracy of the information contained in this Addendum and confirm s, having made all reasonable enquiries, that to the best of its knowledge and belief, there are no other facts the omission of which would make any statement misleading."
3,"If you are in doubt about the contents of the Prospectus and this Addendum, you should seek independent professional financial advice."
4,"The Stock Exchange of Hong Kong Limited, Hong Kong Exchanges and Clearing Limited, the Securities and Futures Commission ( “SFC”) and the Hong Kong Securities Clearing Company Limit ed take no responsibility for the contents of this A ddendum, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this Addendum."
5,SFC authorization is not a recommendation or endorsement of the Trust (as defined below) and the Sub-Fund nor does it guarantee the commercial merits of the Trust and the Sub-Fund or their performance.
6,It does not mean the Trust and the Sub -Fund are suitable for all investors nor is it an endorsement of their suitability for any particular investor or class of investors.
7,BOCHK Greater Bay Area Climate Transition ETF 中銀香港大灣區氣候轉型 ETF a sub-fund of BOCHK ETF Series (the “Trust”) (a Hong Kong unit trust authorized under section 104 of the Securities and Futures Ordinance (Cap.
8,571 of the laws of the Hong Kong SAR)) (HKD Counter Stock Code: 03129 RMB Counter Stock Code: 83129) Addendum to the Prospectus The Prospectus is hereby supplemented as follows with effect from 10 April 2026: 1.
9,"Under the section headed “PARTIES” of the Prospectus, the list of directors of the Manager on page 2 shall be amended and restated as follows: “Directors of the Manager Liu Min Tse Yung Hoi Du Yan Zhang Haochuan Tham Ee Mern Lilian Wang Polly” 2 2."
10,"Under the section headed “Participating Dealer(s)” under Appendix II “OPERATION OF THE SUB -FUND” to the Prospec tus, the eighth paragraph on page s 101 to 102 is amended and restated as follows: “CMSHK is a company incorporated in Hong Kong having its office at 32/F., One Exchange Square, Central, Hong Kong."
11,"CMSHK is licensed to carry out Types 1, 2, 4, 6 and 9 reg ulated activities under the Securities and Futures Ordinance."
12,"CMSHK is a wholly-owned subsidiary of China Merchants Securities International Company Limited and the ultimate parent is China Merchants Securities Company, Limited.” The Prospectus may only be distributed if accompanied by this Addendum."
13,10 April 2026
