sentence_id,text
0,"Important - If you are in doubt about the contents of this Prospectus, you should consult your stockbroker, bank manager, solicitor, accountant and other financial adviser for independent professional financial advice."
1,"E FUND ETF SERIES OFC (a Hong Kong public umbrella open -ended fund company with variable capital, limited liability and segregated liability between sub -funds and authorized under section 104 of the Securities and Futures Ordinance (Cap."
2,"571) of Hong Kong (the “SFO”)) E Fund (HK) HSI ESG Enhanced Index ETF Stock Code: 03039 PROSPECTUS MANAGER E Fund Management (Hong Kong) Co., Limited 9 June 2025 The Stock Exchange of Hong Kong Limited (the “SEHK”), Hong Kong Exchanges and Clearing Limited, Hong Kong Securities Clearing Company Limited (“HKSCC”) and the Hong Kong Securities and Futures Commission (the “SFC”) take no responsibility for the contents of this Prospectus, make no representati on as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this Prospectus."
3,The Company has been registered with the SFC as an open -ended fund company.
4,The Company and each Sub -Fund have each been authorised as collective investment schemes by the SFC.
5,"Registration with and authorisation by the SFC do not represent a recommendation or endorsement of the Company or any of the Sub -Fund(s) nor do they guarantee the commercial merits of the Company, any of the Sub - Fund(s) or their performance."
6,They do not mean the Company or any of the Sub -Fund(s) is suitable for all investors nor do they represent an endorsement of their suitability for any particular investor or class of investors.
7,"Important – while section 112S of the SFO provides for segregated liability between sub -funds, the concept of segregated liability is relatively new."
8,"Accordingly, where claims are brought by local creditors in foreign courts or under foreign law contracts, it is not yet known how those foreign courts will react to section 112S of the SFO."
9,"i TABLE OF CONTENTS PARTIES ii PRELIMINARY iii DEFINITIONS 1 PART 1 – GENERAL INFORMATION RELATING TO THE COMPANY AND SUB-FUND(S) 8 INTRODUCTION 9 THE OFFERING PHASES 10 INVESTMENT OBJECTIVE, STRATEGY AND RESTRICTIONS, SECURITIES LENDING AND BORROWING 17 CREATIONS AND REDEMPTIONS (PRIMARY MARKET) 28 EXCHANGE LISTING AND TRADING (SECONDARY MARKET) 41 DETERMINATION OF NET ASSET VALUE 42 FEES AND EXPENSES 45 RISK FACTORS 50 MANAGEMENT OF THE COMPANY AND SUB -FUNDS 61 STATUTORY AND GENERAL INFORMATION 68 TAXATION 78 PART 2 – SPECIFIC INFORMATION RELATING TO EACH SUB-FUND 81 APPENDIX 1 – E FUND (HK) HSI ESG ENHANCED INDEX ETF 82 ii PARTIES Company E Fund ETF Series OFC Suites 3501-02, 35/F Two International Finance Centre 8 Finance Street Central Hong Kong Directors of the Company SHI Feng WANG Fei Manager E Fund Management (Hong Kong) Co., Limited Suites 3501-02, 35/F Two International Finance Centre 8 Finance Street Central Hong Kong Directors of the Manager MA Jun LOU Lizhou WU Xinrong FAN Yue HUANG Gaohui WANG Xue CHEN Liyuan QIU Yi Hua WU Di Administrator and Custodian Bank of Communications Trustee Limited 1/F., Far East Consortium Building 121 Des Voeux Road Central Hong Kong Registrar Tricor Investor Services Limited 17/F, Far East Finance Centre 16 Harcourt Road Hong Kong Service Agent or Conversion Agent HK Conversion Agency Services Limited 1/F, One & Two Exchange Square 8 Connaught Place Central Hong Kong Listing Agent GF Capital (Hong Kong) Limited 29-30/F Li Po Chun Chambers 189 Des Voeux Road Central Hong Kong Participating Dealer(s) # Please refer to the relevant Appendix of each Sub-Fund."
10,Market Maker(s)# Please refer to the relevant Appendix of each Sub-Fund.
11,"Auditor PricewaterhouseCoopers 21/F, Edinburgh Tower 15 Queen’s Road Central Hong Kong # Please refer to the Company’s website and the website of the HKEX for the latest lists of Market Makers and Participating Dealers for each of the Sub-Fund(s)."
12,iii PRELIMINARY This Prospectus relates to the offer in Hong Kong of Shares in the E Fund ETF Series OFC (“Company”) and its sub-fund(s).
13,The Company is a public umbrella open -ended fund company incorporated in Hong Kong on 1 June 2022 with variable capital and limited liability.
14,The Company can have a number of Sub-Funds with segregated liability among them.
15,"E Fund Management (Hong Kong) Co., Limited (the “Manager”) has been appointed as the management company of the Company and each Sub-Fund."
16,Bank of Communications Trustee Limited has been appointed as the custodian and administrator of the Company and each Sub-Fund.
17,The information contained in this Prospectus has been prepared to assist potential investors in making an informed decision in relation to investing in the Sub -Fund(s).
18,It contains important facts about the Sub -Fund(s) whose Shares are offered in accordanc e with this Prospectus.
19,"A product key facts statement (“KFS”) which contains the key features and risks of each Sub -Fund is also issued by the Manager and such KFS shall form part of this Prospectus, and shall be read, in conjunction with, this Prospectus."
20,"The Manager accepts full responsibility for the accuracy of the information contained in this Prospectus and the KFS of each Sub-Fund and confirms having made all reasonable enquiries, that to the best of its knowledge and belief there are no other facts the omission of which would make any statement in this Prospectus or any KFS misleading."
21,"The Manager also confirms that this Prospectus includes particulars given in compliance with The Rules Governing the Listing of Securities on The Stock Exchange of Hong Kong Limited and the Code on Unit Trusts and Mutual Funds (the “UT Code”), the Code on Open Ended Fund Companies (the “OFC Code”) and the “Overarching Principles” of the SFC Handbook for Unit Trusts and Mutual Funds, Investment-Linked Assurance Schemes and Unlisted Structured Investment Products for the purposes of giving information with regard to the Shares in each Sub -Fund."
22,The E Fund (HK) HSI ESG Enhanced Index ETF falls within Chapter 8.6 of the UT Code.
23,The Company has been registered with the SF C as an open -ended fund company under Section 112D of the SFO.
24,The Company and each Sub -Fund are authorised by the SFC in Hong Kong under Section 104 of the SFO.
25,"The SFC takes no responsibility for the financial soundness of the Company, any Sub -Fund or fo r the correctness of any statements made or opinions expressed in this Prospectus."
26,"Registration with and authorisation by the SFC do not represent a recommendation or endorsement of the Company or any of the Sub -Funds nor do they guarantee the commercial merits of the Company, any of the Sub-Fund(s) or their performance."
27,They do not mean the Company or the Sub - Fund(s) are suitable for all investors nor do they represent an endorsement of their suitability for any particular investor or class of investors.
28,"You should consult your financial adviser or your tax advisers and take legal advice as appropriate as to whether any governmental or other consents are required, or other formalities need to be observed, to enable you to acquire Shares as to whether any t axation effects, foreign exchange restrictions or exchange control requirements are applicable and to determine whether any investment in a Sub -Fund is appropriate for you."
29,"The Shares of E Fund (HK) HSI ESG Enhanced Index ETF have been accepted as eligible securities by HKSCC for deposit, clearing and settlement in CCASS with effect from the date of commencement of dealings in the Shares of E Fund (HK) HSI ESG Enhanced Index ETF on the SEHK or such other date as may be determined by HKSCC."
30,All activities under CCASS are subject to the General Rules of CCASS and CCASS Operational Procedures in effect from time to time.
31,"No action has been taken to permit an offering of Shares or the distribution of this Prospectus in any jurisdiction other than Hong Kong and, accordingly, this Prospectus does not constitute an offer or solicitation to anyone in any jurisdiction in which such offer is not authorised or to any person to whom it is unlawful to make such offer or solicitation."
32,"The Shares have not been, and will not be, registered under the United States Securities Act of 1933, as amended (the “Securities Act ”) or any other United States Federal or State law and, except in a transaction which does not violate the Securities Act, may not be directly or indirectly offered to or sold in the United States of America or any of its territories or for the benefit of a US Person (as defined in Regulation S of the Securities Act)."
33,"The Company and each Sub -Fund have not been and will not be registered as an i nvestment company under the United States Investment Company Act of 1940, as amended."
