sentence_id,text
0,"1 MAIN\TALAWS\38078677_1.docx PRODUCT KEY FACTS Issuer: E Fund Management (Hong Kong) Co., Limited E Fund ETF Series OFC E Fund (HK) HSI ESG Enhanced Index ETF 9 June 2025  This is a passive exchange traded fund."
1, This statement provides you with key information about this product.
2, This statement is a part of the Prospectus.
3, You should not invest in this product based on this statement alone.
4,"Quick Facts Stock code: 03039 Trading board lot size: 1,000 shares Manager: E Fund Management (Hong Kong) Co., Limited Custodian: Bank of Communications Trustee Limited Registrar: Tricor Investor Services Limited Ongoing charges over a year#: 0.2% Estimated annual tracking difference##: -0.29% Index: HSI ESG Enhanced Index (Total Return) Base currency: HKD Trading currency: HKD Distribution policy: The Manager may at its discretion distribute income to shareholders, having regard to the Sub -Fund’s net income after fees and costs."
5,"Currently, the Manager intends to make distributions annually (in October each year)."
6,"The Manager may, at its discretion, pay dividend out of or effectively pay dividend out of capital."
7,"However, there is no guarantee of regular distribution nor the amount being distributed (if any)."
8,All Shares will receive distributions in the base currency only.
9,Financial year end: 30 June ETF website: www.efunds.com.hk (This website has not been reviewed by the SFC) # The ongoing charges figure is based on expenses for the year ended 31 December 2024.
10,This figure may vary from year to year.
11,"As the Sub-Fund adopts a single management fee structure, the ongoing charges figure of the Sub-Fund is equal to the amount of the single management fee, which is capped at 0.2 % of the average Net Asset Value of the Sub -Fund."
12,Any ongoing expenses exceeding 0.2% of the average Net Asset Value of the Sub-Fund will be borne by the Manager and will not be charged to the Sub- Fund.
13,Please refer to the section headed “Ongoing fees payable by the Sub-Fund” below and the Prospectus for further details.
14,## This is the actual tracking difference of the last calendar year.
15,Investors should refer to the Sub-Fund’s website for information on the actual tracking difference.
16,What is this product?
17," E Fund (HK) HSI ESG Enhanced Index ETF (the “ Sub-Fund”) is a sub -fund of E Fund ETF Series OFC (the “Company”), which is a public umbrella open-ended fund company established under Hong Kong law with variable capital with limited liability and segregated liability between sub-funds."
18,"2 MAIN\TALAWS\38078677_1.docx  Registration with and authorisation by the SFC do not represent a recommendation or endorsement of the Company or the Sub-Fund nor do they guarantee the commercial merits of the Company , the Sub-Fund or their performance."
19,They do not mean the Company or the Sub-Fund are suitable for all investors nor do they represent an endorsement of their suitability for any particular investor or class of investors.
20, The Sub-Fund is a passively managed index tracking exchange traded fund authorised under Chapter 8.6 of the Code on Unit Trusts and Mutual Funds.
21, The shares of the Sub-Fund (the “Shares”) are listed on The Stock Exchange of Hong Kong Limited (the “ SEHK”).
22,These Shares are traded on the SEHK like listed stocks.
23, The Sub-Fund is denominated in HKD.
24,"Objective and investment strategy Objective The investment objective of the Sub-Fund is to provide investment results that, before deduction of fees and expenses, closely correspond to the performance of the HSI ESG Enhanced Index (the “Index”)."
25,"Strategy In order to achieve the investment objective of the Sub -Fund, the Sub -Fund will adopt a full replication strategy by directly investing all, or substantially all, of the Sub -Fund’s assets in securities constituting the Index (“ Index Securities”) in substantially the same weightings as these Index Securities have in the Index."
26,The Manager will not use a representative sampling strategy other than in exceptional circumstances.
27,Under exceptional circumstances (i.e.
28,"due to restrictions, suspensions of trading, limited availability of certain Index Securities, corporate events, or as the Manager believes there is significant market mispricing or foreseeable market turbulence), where it is not feasible or not in the best interest of investors to acquire certain s ecurities which are constituents of the Index and/or it is not cost efficient, by reference to the Sub -Fund’s Net Asset Value, to use a full replication strategy, the Manager may without prior notice to shareholders, also use a representative sampling strategy to invest in the following , in its absolute discretion, and as often as the Manager believes is appropriate, in order to achieve the investment objective of the Sub -Fund by tracking the Index as closely as possible to the benefit of shareholders: (i) a representative sample whose performance is closely correlated with the Index, but whose constituents may or may not themselves be constituents of the Index; and/or (ii) other collective investment schemes (CIS)."
29,“CIS” means an exchange traded fund and/or a n unlisted index tracking fund which tracks an index that has a high correlation with the Index.
30,The Sub -Fund’s ability to invest in other CIS may not exceed 10% of its Net Asset Value and the Sub -Fund will not hold more than 10% of any units issued by any single CIS; and/or (iii) financial derivative instruments (FDIs) ( e.g.
31,"futures contrac ts) with no more than 10% of the Sub-Fund’s Net Asset Value for investment and hedging purposes, where the Manager believes such investments will help the Sub-Fund achieve its investment objective and are beneficial to the Sub -Fund."
32,"In pursuing a representative sampling strategy, th e Manager may cause the Sub -Fund to deviate from the Index weighting on condition that the maximum deviation from the Index weighting of any constituent will not exceed 3% or such other percentage as determined by the Manager after consultation with the SFC."
33,"If any non-constituent of the Index is held in the portfolio, for reasons other than Index rebalancing and Index related corporate action, to enhance transparency the Manager will disclose the name and weighting of such non -constituent securities and other CIS on the Manager’s website immediately after the purchase and it will be reported daily until its disposal."
34,"3 MAIN\TALAWS\38078677_1.docx The Sub -Fund may conduct securities lending transactions, sale and repurchase transactions and/or reverse repurchase transactions in aggregate for up to 10% of its Net Asset Value."
35,"Other than pursuing a representative sampling strategy during exceptional circumstances as disclosed above, the Manager does not intend to invest in FDIs for any purpose ."
36,"Index The Index aims to combi ne the Hang Seng Index (“ HSI”, the base index) with ESG (namely environmental, social and governance) initiatives from an international lens."
37,The Index intends to achieve at least 20% improvement in ESG Risk Rating (defined below) over the HSI.
38,"The universe of the Index comprises the constituents of the HSI, with exclusion policy applied."
39,The constituents of the HSI must be securities of companies that are listed on the Main Board of the SEHK (including Foreign Companies with primary listing on the SEHK).
40,”Foreign Companies” are companies which are (i) incorporated outside Hong Kong; (ii) non-mainland China companies (i.e.
