sentence_id,text
0,PRODUCT KEY FACTS Global X Exchange Traded Funds Series OFC - Global X HSCEI Covered Call Active ETF (Listed Class) 15 January 2026 Issuer: Mirae Asset Global Investments (Hong Kong) Limited  This is an active exchange traded fund.
1, This statement provides you with key information about this product.
2, This statement is a part of the Prospectus.
3, You should not invest in this product based on this statement alone.
4,"Quick facts Stock code: HKD counter: 3416 USD counter: 9416 RMB counter: 83416 Trade lot size: 500 Shares Manager: Mirae Asset Global Investments (Hong Kong) Limited Custodian: Cititrust Limited Administrator: Citibank, N.A., Hong Kong Branch Ongoing charges over a year*: 0.75% Base currency: Hong Kong dollar (HKD) Trading currency: HKD counter: Hong Kong dollar s (HKD) USD counter: United States dollars (USD) RMB counter: Renminbi (RMB) Financial year end of the Sub-Fund: 31 March Distribution policy: Monthly at the Manager’s discretion."
5,"Distributions may be paid out of capital or effectively out of capital, but may not be so paid if the cost of the Sub- Fund’s operations is higher than the return from management of the Sub-Fund’s cash and holdings of investment products."
6,"Distributions on any Shares (whether traded in HKD, USD or RMB) will be in HKD only."
7,"ETF Website#: https://www.globalxetfs.com.hk/ * The ongoing charges figure is an annualised figure based on the ongoing expenses of the Sub-Fund, expressed as a percentage of the Sub-Fund’s average Net Asset Value (as defined below) of the Listed Class of Shares (as defined below) of the Sub-Fund over the same period."
8,The figure may vary from year to year.
9,"The Sub- Fund adopts a single management fee structure, whereby a single flat fee will be paid out of the assets of the Sub -Fund to cover all of the costs, fees and expenses of the Sub-Fund."
10,"The ongoing charges of the Sub-Fund are fixed at 0.75% of the Sub-Fund’s Net Asset Value of the Listed Class of Shares of the Sub-Fund, which is equal to the current rate of the management fee of the Listed Class of Shares of the Sub-Fund."
11,"For the avoidance of doubt, any ongoing expenses of the Sub-Fund exceeding the ongoing charges of the Sub-Fund (i.e."
12,the management fee) shall be borne by the Manager and shall not be charged to the Sub-Fund.
13,Please refer to the below section headed “Ongoing fees payable by the Sub-Fund” and the Prospectus for further details.
14,# This website has not been reviewed or approved by the Securities and Futures Commission (the “SFC”).
15,What is this product?
16,"• Global X HSCEI Covered Call Active ETF (the “Sub-Fund”) is a sub-fund of the Global X Exchange Traded Funds Series OFC (the “Company”), which is a public umbrella open-ended fund company established under Hong Kong law with variable capital with limited liability and segregated liability between sub-funds."
17,The Sub- Fund is an actively managed exchange traded fund falling under Chapter 8.10 of the Code on Unit Trusts and Mutual Funds (the “Code”).
18,• The Sub-Fund offers both listed class of Shares (the “Listed Class of Shares”) and unlisted classes of Shares (the “Unlisted Classes of Shares”).
19,"This statement contains information about the offering of the Listed Class Global X Exchange Traded Funds Series OFC - Global X HSCEI Covered Call Active ETF (Listed Class) 2 of Shares, and unless otherwise specified, references to “Shares” in this statement shall refer to the “Listed Class of Shares”."
20,Investors should refer to a separate statement for the offering of the Unlisted Classes of Shares.
21,• The Listed Class of Shares of the Sub-Fund are listed on The Stock Exchange of Hong Kong Limited (the “SEHK”) and are traded on the SEHK like listed stocks.
22,• The Sub-Fund is denominated in HKD.
23,Creations and redemptions are in HKD only.
24,Objective and investment strategy Objective The investment objective of the Sub-Fund is to generate income by primarily (i) investing in constituent equity securities in the Hang Seng China Enterprises Index (the “Reference Index” or the “HSCEI”); and (ii) selling (i.e.
25,“writing”) call options on the Reference Index to receive payments of money from the purchaser of call options (i.e.
26,"""premium”)."
27,"Strategy In seeking to achieve the Sub- Fund’s investment objective, the Sub-Fund will obtain exposure to the constituent equity securities in the Reference Index in substantially the same weightings as these securities have in the Reference Index through investing (i) directly in constituent equity securities of the Reference Index (the “HSCEI Equities”) of at least 50% but not exceeding 100% of its net asset value (the “Net Asset Value”); and/or (ii) in long positions of front-month HSCEI futures contracts and/or mini-HSCEI futures contracts (collectively, the “HSCEI Futures”) listed on the Hong Kong Futures Exchange Limited (the “HKFE”) with notional value of up to 50% of its Net Asset Value."
28,“Front -month” HSCEI Futures are monthly contracts with the shortest time to maturity.
29,"The Sub-Fund may also invest up to 30% of its Net Asset Value in exchange traded funds that track the performance of the Reference Index (the “HSCEI ETF”), which are either authorised by the SFC or eligible schemes under Chapter 7.11A of the Code."
30,The Sub-Fund will also adopt a covered call strategy which involves writing listed or over-the-counter (“OTC”) call options on the Reference Index (the “HSCEI Call Options”) with notional value ranging from 70% to 100% of the aggregate value of the constituent equity securities of the Reference Index and the HSCEI ETF held by the Sub- Fund as well as the notional value of the long positions in HSCEI Futures held by the Sub- Fund (the “Covered Call Exposure”).
31,The HSCEI Call Options are cash-settled and European-style options that are exercisable only at expiry.
32,"When there will be an increase in the number of Shares due to creation/subscription of Shares, the Sub-Fund may have to write additional HSCEI Call Options in order to maintain the Covered Call Exposure."
33,The Sub-Fund may seek to write additional HSCEI Call Options with the same specified exercise price (i.e.
34,“strike price”) and expiration date as the existing HSCEI Call Options that have been written.
35,"Depending on the latest level of the Reference Index, the additional HSCEI Call Options to be written can be in-the-money, at-the-money or out-of-the-money (as further discussed below)."
36,"The Sub- Fund may also write additional HSCEI Call Options with strike price and expiration date different from the existing HSCEI Call Options that have been written, with factors including but not limited to the liquidity and bid-ask spread of the HSCEI Call Options, premium of the HSCEI Call Options, as well as the potential risks of writing the HSCEI Call Options (taking into account, among other things, the market situation such as the recent market developments or short-term shocks that could impact the stock market and the volatility of the Reference Index) being considered."
37,"Moneyness of HSCEI Call Options Moneyness is a term to describe whether an option is “in-the-money”, “at-the-money” or “out-of-the-money”."
38,An “in-the- money” call option is a call option with a strike price that is below the current market price of the underlying asset (i.e.
39,the latest level of the Reference Index in the case of the Sub- Fund).
