sentence_id,text
0,CICC HKD Money Market ETF 1 PRODUCT KEY FACTS CICC HKD Money Market ETF (Listed Class) (a sub-fund of CICC Fund Series) China International Capital Corporation Hong Kong Asset Management Limited 29 April 2025 This is an active exchange traded fund.
1,This statement provides you with key information about this product.
2,This statement is a part of the Prospectus.
3,You should not invest in this product based on this statement alone.
4,"Quick facts Stock codes: 03071 – HKD counter Trading lot size: 1 Unit Manager: China International Capital Corporation Hong Kong Asset Management Limited Trustee and Registrar: Brown Brothers Harriman Trustee Services (Hong Kong) Limited Ongoing charges over a year*: 0.245% Dealing frequency: Daily (each Business Day as defined in the Prospectus) Base currency: Hong Kong Dollars (HKD) Trading currency: Hong Kong Dollars (HKD) – HKD counter Financial year end of this fund: 31 December Distribution policy: Subject to the Manager’s discretion, the Manager intends to pay distributions to Unitholders annually."
5,All units will receive distributions in the base currency (HKD) only.
6,Distributions may be made out of capital or effectively out of capital as well as income at the Manager’s discretion.
7,Any distributions out of capital or effectively out of capital may result in an immediate reduction in the net asset value (“NAV”) per Unit of the Sub-Fund (as defined below).
8,ETF website: https://cicchkam.com * The ongoing charges figure is based on expenses for the year ended 31 December 2024.
9,This figure may vary from year to year.
10,It represents the sum of the ongoing charges expressed as a percentage of the average NAV of the unit class for the corresponding period.
11,What is this product?
12,"CICC HKD Money Market ETF (the “Sub-Fund”) is a sub-fund of CICC Fund Series, which is an umbrella unit trust established under Hong Kong law."
13,The listed class of units of the Sub-Fund (“Listed Class of Units”) are listed on The Stock Exchange of Hong Kong Limited (the “SEHK”).
14,These Listed Class of Units are traded on the SEHK like listed stocks.
15,The Sub-Fund is an actively managed exchange traded fund under Chapters 8.2 and 8.10 of the Code on Unit Trusts and Mutual Funds (the “Code”).
16,CICC HKD Money Market ETF 2 The Sub-Fund offers both Listed Class of Units and unlisted class of Units (the “Unlisted Class of Units”).
17,"This statement c ontains information about the offering of the Listed Class of Units, and unless otherwise specified references to “Units” in this statement shall refer to the “Listed Class of Units”."
18,Investors should refer to a separate statement for the offering of Unlisted Class of Units.
19,The purchase of a Unit in the Sub-Fund is not the same as placing funds on deposit with a bank or deposit-taking company.
20,The Sub -Fund does not guarantee principal and the Manager has no obligation to redeem the Units at the offer value.
21,The Sub-Fund does not have a constant NAV.
22,The Sub-Fund is not subject to the supervision of the Hong Kong Monetary Authority.
23,Objective and investment strategy Objective The Sub-Fund’s objective is to invest in short -term deposits and high quality money market investments.
24,"The Sub-Fund seeks to achieve a return in Hong Kong Dollars in line with prevailing money market rates, with primary considerations of both capital preservation and liquidity."
25,There can be no assurance that the Sub-Fund will achieve its investment objective.
26,"Strategy The Sub-Fund will invest at least 70% of its NAV in Hong Kong Dollars (“ HKD”) denominated and settled short-term deposits and high quality money market instruments issued by governments, quasi - governments, international organisations and financial institutions."
27,"High quality money market instruments include debt securities, commercial papers, certificates of deposits and commercial bills."
28,"In assessing whether a money market instrument is of high quality, at a minimum the credit quality and the liquidity profile of the money market instruments will be taken into account."
29,The Sub -Fund will invest less than 30% of its NAV into non -HKD-denominated and settled short -term deposits and high quality money market instruments.
30,The Manager may hedge any non-HKD-denominated and settled investments into HKD to manage any material currency risk.
31,"The value of the Sub-Fund’s holding of investments in the form of short-term and high quality asset backed securities subject to the same criteria as set out below for selection of debt securities, such as mortgage backed securities and asset backed commercial papers, may not exceed 15% of its NAV."
32,The asset allocation of the Sub-Fund will change according to the Manager’s view of market conditions and the international investment trends and environment.
33,"The Manager will assess the yield of money market instruments, and will take into consideration factors such as currency risk, credit/counterparty risk liquidity, costs, timing of execution and the relative attractiveness of individual securities and issuers in the market."
34,"The debt securities that may be invested by the Sub-Fund include but are not limited to government bonds, fixed and floating rate bonds."
35,"Other than the general criteria de scribed above, the Manager will also consider the following in selecting high quality debt securities: 1."
36,"Credit quality: The Sub-Fund will only invest in debt securities rated investment grade or above by an independent rating agency, e.g."
37,"Fitch, Moody’s, Standard and Poor’s."
38,A short -term debt security is considered investment grade if its credit rating is A -3 or higher by Standard & Poor’s or F3 or higher by Fitch Ratings or P-3 or higher by Moody’s or equivalent rating as rated by one of the international credit rating agencies.
39,"For this purpose, if the relevant debt security does not itself have a credit rating, then reference can be made to the credit rating of the issuer or guarantor of such debt security."
40,"The Manager maintains effective internal policies and procedures and exercises professional independent judgment on credit assessment, and the aforesaid external rating is only one of the factors taken into account by the Manager in assessing credit quality of debt securities."
41,CICC HKD Money Market ETF 3 2.
42,"Maturity: Out of investments that fulfil the criteria on credit rating, the portfolio will be constructed out of investments with a target maturity of around 60 days (or below), subject to the overall limit in weighted average maturity, weighted average life and remaining maturity of the portfolio as described below."
43,Liquidity: Investments that satisfy the above requirements will be assessed based on liquidity.
44,"The Manager will assess the liquidity of the investments based on historical liquidity of similar debt securities, by assessing the days to liquidate for such instruments."
45,Only instruments with high liquidity will be included in the portfolio of the Sub-Fund.
46,"There is no specific geographical allocation of the country or region of issue of the debt securities or deposits, except that the Sub-Fund will not invest more than 30% of its NAV in emerging markets."
47,"Countries or regions in which the Sub -Fund may invest in include Hong Kong, Mainland China, Japan, Korea, Australia, Canada, the United Kingdom, the European Union and the United States."
48,"The Sub -Fund may invest less than 30% of its NAV into onshore Mainland China markets through available means, including, but not limited to, the China inter-bank bond market under the mutual bond market access between Hong Kong and Mainland China and the regime allowing foreign institutional investors to invest in the China inter- bank bond market."
49,"The onshore Mainland China securities that may be invested by the Sub-Fund include but are not limited to negotiable certificates of deposits, trea sury bonds, policy bank bonds, and local government bonds."
50,"The aggregate value of the Sub -Fund’s holding of instruments and deposits issued by a single entity will not exceed 10% of the total NAV of the Sub -Fund except: (i) where the entity is a substantia l financial institution and the total amount does not exceed 10% of the entity’s share capital and non -distributable capital reserves, the limit may be increased to 25%; or (ii) in the case of government and other public securities, up to 30% may be invest ed in the same issue; or (iii) in respect of any deposit of less than USD1,000,000 or its equivalent in HKD, where the Sub -Fund cannot otherwise diversify as a result of its size."
51,The Sub -Fund will maintain a portfolio with weighted average maturity not e xceeding 60 days and a weighted average life not exceeding 120 days.
52,"The Sub -Fund will not purchase an instrument with a remaining maturity of more than 397 days, or two years in the case of government and other public securities."
53,"The Sub-Fund may also en ter into reverse repurchase transactions, and its expected exposure to such transactions shall be between 0% to 50% of its NAV, subject to a maximum of 100% of its NAV, provided that the aggregate amount of cash provided to the same counterparty may not ex ceed 15% of its NAV."
54,Reverse repurchase transactions are transactions where the Sub-Fund buys securities such as bonds using cash and simultaneously agrees to sell such securities back to the counterparty at a pre-determined future date for a pre -determined price.
55,"A reverse repurchase transaction is economically similar to secured lending, with the counterparty of the Sub-Fund submitting securities as collateral for the cash that it borrows from the Sub-Fund."
56,"Collateral received may only be cash and high q uality money market investments subject to the credit quality, maturity and liquidity requirements set out above."
57,"The weighted average maturity and weighted average life of the collateral, together with other investments made by the Sub-Fund in accordance with the investment strategy set out herein, shall not exceed the limits set out above."
58,A counterparty to the reverse repurchase transactions entered into by the Sub -Fund will be a financial institution subject to ongoing prudential regulation and supervi sion.
59,"It will be an independent counterparty approved by the Manager and is expected to have a minimum credit rating of BBB - or above (by Moody's or Standard & Poor's), or any other equivalent ratings by recognised credit rating agencies, or be a licensed corporation with the SFC or registered institution with the Hong Kong Monetary Authority."
60,"Subject to the above, there is no requirement on its country or region of origin."
61,"All the revenues arising from such CICC HKD Money Market ETF 4 transactions, net of direct and indirect expenses as reasonable and normal compensation for the services rendered in the context of such transactions, will be returned to the Sub-Fund."
62,The Sub-Fund may enter into repurchase transactions for up to 10% of its NAV.
63,Repurchase transactions are transactions where the Sub-Fund sells securities such as bonds for cash and simultaneously agrees to repurchase the securities from the counterparty at a pre-determined future date for a pre-determined price.
64,"A repurchase transaction is economically similar to secure d borrowing, with the counterparty of the Sub - Fund receiving securities as collateral for the cash that it lends to the Sub -Fund."
65,It is the intention of the Manager to sell the securities for cash equal to the market value of the securities provided to th e counterparty.
66,"Cash obtained in repurchase transactions will be used for meeting redemption requests or defraying operating expenses, but will not be re-invested."
67,The Sub-Fund may borrow up to 10% of its NAV but only on a temporary basis for the purpose of meeting redemption requests or defraying operating expenses.
