sentence_id,text
0,PRODUCT KEY FACTS Global X Exchange Traded Funds Series OFC - Global X FTSE Greater China ETF (Listed Class) 30 April 2025 Issuer: Mirae Asset Global Investments (Hong Kong) Limited  This is a passive exchange traded fund.
1, This statement provides you with key information about this product.
2, This statement is a part of the Prospectus.
3, You should not invest in this product based on this statement alone.
4,"Quick facts Stock code: 3470 Trade lot size: 100 Shares Manager: Mirae Asset Global Investments (Hong Kong) Limited Custodian: Cititrust Limited Administrator: Citibank, N.A., Hong Kong Branch Ongoing charges over a year*: Estimated to be 0.15% Estimated annual tracking difference^: -2.00% Underlying Index: FTSE MPF Greater China Index Base currency: Hong Kong dollar (HKD) Trading currency: Hong Kong dollar (HKD) only Financial year end of the Sub-Fund: 31 March Distribution policy: Annually (usually in May of each year) at the Manager’s discretion."
5,"Distributions may be paid out of capital or effectively out of capital, but may not be so paid if the cost of the Sub-Fund’s operations is higher than the return from management of the Sub-Fund’s cash and holdings of investment products."
6,Distributions on any Shares will be in HKD only.
7,"ETF Website#: https://www.globalxetfs.com.hk/ * As the Sub -Fund (as defined below) is newly set up, this figure is an estimate only and represents the sum of the estimated ongoing charges over a 12 -month period, expressed as a percentage of the estimated average Net Asset Value (as defined below) of the Listed Class of Shares (as defined below) over the same period."
8,It may be different upon actual operation of the Sub-Fund and may vary from year to year.
9,"As the Sub-Fund adopts a single management fee structure, the estimated ongoing charges of the Sub-Fund will be equal to the amount of the single management fee, which is capped at 0.15% of the average Net Asset Value of the Listed Class of Shares of the Sub-Fund."
10,Any ongoing expenses exceeding 0.15% of the average Net Asset Value of the Listed Class of Shares of the Sub-Fund will be borne by the Manager and will not be charged to the Sub-Fund.
11,Please refer to “Ongoing fees payable by the Sub-Fund” below and the Prospectus for details.
12,^ This is an estimated annual tracking difference.
13,Investors should refer to the Sub-Fund’s website for more up-to-date information on the actual tracking difference.
14,# This website has not been reviewed or approved by the Securities and Futures Commission (the “SFC”).
15,What is this product?
16,"• Global X FTSE Greater China ETF (the “Sub-Fund”) is a sub-fund of the Global X Exchange Traded Funds Series OFC (the “Company”), which is a public umbrella open-ended fund company established under Hong Kong law with variable capital with limited liability and segregated liability between sub-funds."
17,The Sub-Fund is a passively managed index tracking exchange traded fund falling under Chapter 8.6 of the Code on Unit Trusts and Mutual Funds (the “Code”).
18,• The Sub-Fund offers both listed class of Shares (the “Listed Class of Shares”) and unlisted classes of Shares (the “Unlisted Classes of Shares”).
19,"This statement contains information about the offering of the Listed Class of Shares, and unless otherwise specified, references to “Shares” in this statement shall refer to the “Listed Global X Exchange Traded Funds Series OFC - Global X FTSE Greater China ETF (Listed Class) 2 Class of Shares”."
20,Investors should refer to a separate statement for the offering of the Unlisted Classes of Shares.
21,• The Listed Class of Shares of the Sub- Fund are listed on The Stock Exchange of Hong Kong Limited (the “SEHK”) and are traded on the SEHK like listed stocks.
22,"Objective and investment strategy Objective The investment objective of the Sub- Fund is to provide investment results that, before fees and expenses, closely correspond to the performance of the FTSE MPF Greater China Index (the “Index”)."
23,"Strategy In seeking to achieve the Sub- Fund’s investment objective, the Manager will primarily use a full replication strategy through investing directly in constituent stocks of the Index in substantially the same weightings in which they are included in the Index (the “Replication Strategy”)."
24,"Where the adoption of the Replication Strategy is not efficient or practicable or where the Manager considers appropriate in its absolute discretion, the Manager may pursue a representative sampling strategy and hold a representative sample of the constituent securities of the Index selected by the Manager using rule- based quantitative analytical models to derive a portfolio sample (the “Representative Sampling Strategy”)."
25,"In pursuing the Representative Sampling Strategy, the Manager may cause the Sub-Fund to deviate from the Index weighting on the condition that the maximum deviation from the Index weighting of any constituent will not exceed 3 percentage points above or below such weighting."
26,"Investors should note that the Manager may switch between the Replication Strategy and the Representative Sampling Strategy without prior notice to investors, in its absolute discretion as often as it believes appropriate in order to achiev e the investment objective of the Sub- Fund by tracking the Index as closely (or efficiently) as possible for the benefit of investors."
27,"The Sub-Fund may invest in the following securities related to the People’s Republic of China (the “PRC”) including mainland China (“Mainland China”): A-Shares, B-Shares, H-Shares, P-Chips and Red Chips."
28,"The Sub- Fund will invest in A-Shares included in the Index through the Shanghai-Hong Kong Stock Connect and the Shenzhen-Hong Kong Stock Connect (collectively the “Stock Connect”), which may include stocks on the ChiNext Board of the Shenzhen Stock Exchange and/or the Science and Technology Innovation Board (the “STAR Board”) of the Shanghai Stock Exchange."
29,"The Manager may invest no more than 10% of the Sub- Fund’s net asset value (the “Net Asset Value”) in futures for investment and hedging purposes, where the Manager believes such investments will help the Sub- Fund achieve its investment objective and are beneficial to the Sub- Fund."
30,The futures in which the Sub- Fund may invest will be index futures which exhibit high correlation with the Index in order to manage the Sub- Fund’s exposure to the Index constituents.
31,The Sub-Fund may also invest no more than 10% of its Net Asset Value in cash and money market funds which are authorised under Chapter 8.2 of the Code or eligible schemes under Chapter 7.11A of the Code for cash management purpose.
32,"Currently, the Sub-Fund will not enter into sale and repurchase transactions, reverse repurchase transactions or other similar over-the-counter transactions."
33,"The Manager will seek the prior approval of the SFC (if required), and provide at least one month’s prior notice to Shareholders before the Manager engages in any such investments."
34,"The Manager may, on behalf of the Sub-Fund, enter into securities lending transactions to a maximum level of up to 50% and expected level of approximately 20% of the Sub-Fund’s Net Asset Value."
35,"As part of the securities lending transactions, the Sub- Fund must receive cash and/or non- cash collateral of at least 100% of the value of the securities lent (interests, dividends and other eventual rights included) valued on a daily basis."
36,The collateral will be marked-to-market on a daily basis and will be subject to safekeeping by the Custodian or an agent appointed by the Custodian.
37,"Non- cash collateral received may not be sold, re- invested or pledged."
38,Any re- investment of cash collateral received shall be subject to the requirements as set out in the Code.
39,"To the extent the Sub- Fund undertakes securities lending transactions, all revenues (net of direct and indirect expenses as reasonable and normal compensation for the services rendered by the Manager, a securities lending agent and/or other service providers in the context of such transactions to the extent permitted by applicable legal and regulatory requirements) shall be returned to the Sub-Fund."
40,The investment strategy of the Sub- Fund is subject to the investment and borrowing restrictions set out in Part 1 of the Prospectus.
41,"Index The Index consists of eligible large cap and mid cap Chinese, Hong Kong and Taiwan companies in the FTSE MPF All - Global X Exchange Traded Funds Series OFC - Global X FTSE Greater China ETF (Listed Class) 3 World Index which are listed on the stock exchanges approved by the Mandatory Provident Fund Schemes Authority (“MPFA”)1."
42,"Securities which are not fully permissible under the MPFA Guidelines, such as stapled securities, real estate investment trusts (REITs) which are not approved by MPFA, unit trusts, receipts or certificates with unlisted underlying shares etc., are not eligible for inclusion."
43,The Index forms part of the FTSE MPF Index Series which is developed by FTSE in collaboration with Willis Towers Watson and Hong Kong Investment Funds Association (HKIFA).
