sentence_id,text
0,"PRODUCT KEY FACTS Bosera Global Exchange Traded Funds Series Open-ended Fund Company Galaxy Bosera MSCI China ASEAN Economic Linkage Select Index ETF (Listed Class) January 2026 Issuer: Bosera Asset Management (International) Co., Limited  This is a passive exchange traded fund."
1, This statement provides you with key information about this product.
2, This statement is a part of the Sub-Fund’s Prospectus.
3, You should not invest in this product based on this statement alone.
4,"Quick facts Stock codes: 02805 – HKD counter 82805 – RMB counter 09805 – USD counter Trading lot size: 100 Share – HKD counter 100 Share – RMB counter 100 Share – USD counter Manager: Bosera Asset Management (International) Co., Limited Sub-Manager: China Galaxy International Asset Management (Hong Kong) Co., Limited (external, Hong Kong) Custodian: Registrar: BOCI-Prudential Trustee Limited BOCI-Prudential Trustee Limited Ongoing charges over a year#: estimated to be 0.8% Annual tracking difference*: estimated to be -2.0% Index: MSCI China ASEAN Economic Linkage Select Index Base currency: Hong Kong Dollars (HKD) Trading currency: Hong Kong dollars (HKD) – HKD counter Renminbi (RMB) – RMB counter US dollars (USD) – USD counter Dividend policy: The Manager has discretion as to whether or not the Sub Fund will make any distribution of dividends, the frequency of distribution and amount of dividends."
5,"There is no guarantee of regular distribution nor, where distribution is made, the amount being distributed."
6,Dividends may be paid out of capital or effectively out of capital of the relevant Class and may result in an immediate reduction of the Net Asset Value (“NAV”) per share of the Sub - Fund (“Share”).
7,All Shares will receive distributions in the base currency (HKD) only.
8,Galaxy Bosera MSCI China ASEAN Economic Linkage Select Index ETF (Listed Class) 2 Financial year end of the Sub-Fund: 31 December Website: http://www.bosera.com.hk/en-US/products/list/hk (this website has not been reviewed by the SFC) # The ongoing charges figure is indicative only as the Sub -Fund is newly set up.
9,It represents the sum of the estimated ongoing expenses over a 12 -month period chargeable to the relevant class expressed as a percentage of the estimated average NAV of the relevant class over the same period.
10,The actual figure may be different from this estimated figure and it may vary from year to year.
11,The ongoing charges figure does not include the swap fees as discussed herein.
12,* This is an estimated annual tracking difference as the Sub-Fund is newly set up.
13,Investors should refer to the website of the Sub-Fund for more up-to date information on actual tracking difference.
14,What is this product?
15,"Galaxy Bosera MSCI China ASEAN Economic Linkage Select Index ETF (the “Sub-Fund”) is a sub-fund of the Bosera Global Exchange Traded Funds Series Open -ended Fund Company (“ Company”), which is a public umbrella open -ended fund company established under Hong Kong law with variable capital with limited liability and segregated liability between sub- funds registered and incorporated under Part IVA of the Securities and Futures Ordinance (Cap."
16,571) (“ SFO”).
17,The Sub - Fund is a passively managed index exchange traded fund under Chapter 8.6 of the Code on Unit Trusts and Mutual Funds (the “Code”).
18,The Sub-Fund offers both listed class of Shares (the “Listed Class of Shares”) and unlisted classes of Shares (together the “Unlisted Classes of Shares”).
19,"This statement contains information about the offering of the “Listed Class of Shares”, and unless otherwise specified references to “Shares” in this statement shall refer to the “Listed Class of Shares ”."
20,Investors should refer to a separate statement for the offering of the Unlisted Classes of Shares.
21,The Listed Class of Shares of the Sub-Fund are listed on The Stock Exchange of Hong Kong Limited (the “SEHK”) and are traded on the SEHK like listed stocks.
22,"Objectives and Investment Strategy Objective The investment objective of the Sub -Fund is to provide investment results that, before deduction of fees and expenses, closely correspond to the performance of the MSCI China ASEAN Economic Linkage Select Index (the “ Index”)."
23,"Strategy In seeking to achieve the Sub-Fund’s investment objective, the Manager and the Sub-Manager will use a combination of physical representative sampling and synthetic representative sampling strategy."
