sentence_id,text
0,"IMPORTANT: If you are in any doubt about the contents of this Prospectus, you should consult your stockbroker, bank manager, solicitor, accountant or other financial adviser for independent professional financial advice."
1,Investors should note that this Prospectus relates to Sub -Fund(s) which may offer both exchange -traded class of Shares and unlisted (not exchange-traded) class of Shares.
2,"CMSAM(HK) Funds Series 1 OFC (a Hong Kong public umbrella open-ended fund company with variable capital, limited liability and segregated liability between sub-funds and authorized under section 104 of the Securities and Futures Ordinance (Cap."
3,"571) of Hong Kong (the “SFO”)) PROSPECTUS CMS HANG SENG TECH INDEX ETF (Stock Code: 3423) Manager CMS Asset Management (HK) Co., Limited Listing Agent Altus Capital Limited 23 March 2026 Hong Kong Exchanges and Clearing Limited (“HKEX”), The Stock Exchange of Hong Kong Limited (the “SEHK”), Hong Kong Securities Clearing Company Limited (“HKSCC”) and the Hong Kong Securities and Futures Commission (the “SFC”) take no responsibility for the contents of this Prospectus, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this Prospectus."
4,The Company has been registered with the SFC as an open-ended fund company.
5,The Company and each Sub-Fund have each been authorised as collective investment schemes by the SFC.
6,"Registration with and authorisation by the SFC do not represent a recommendation or en dorsement of the Company or any of the Sub -Funds nor do they guarantee the commercial merits of the Company, any of the Sub -funds or their performance."
7,They do not mean the Company or any of the Sub-Funds is suitable for all investors nor does it represent an endorsement of their suitability for any particular investor or class of investors.
8,"IMPORTANT – while section 112S of the SFO provides for segregated liability between sub-funds, the concept of segregated liability is relatively new."
9,"Accordingly, where claims are brought by local creditors in foreign courts or under foreign law contracts, it is not yet known how those foreign courts will react to section 112S of the SFO."
10,i IMPORTANT INFORMATION This Prospectus relates to the offer in Hong Kong of shares (the “Shares”) in the CMSAM(HK) Funds Series 1 OFC (the “Company”) and its sub-fund(s).
11,The Company is a public umbrella open-ended fund company incorporated in Hong Kong on 11 March 2025 with variable capital and limited liability.
12,"The Company can have a number of sub-funds (each a “Sub-Fund”), with segregated liability among them and in respect of which a separate class or classes of Shares will be issued."
13,CMS Hang Seng Tech Index ETF is a Sub-Fund of the Company.
14,"Where specified in the relevant Appendix, a Sub -Fund may issue both exchange -traded classes of Shares (“Listed Class of Shares”) and/or unlisted (not exchange-traded) classes of Shares (“Unlisted Class of Shares”)."
15,"CMS Asset Management (HK) Co., Limited (the “Manager”) has been appointed as the management company of the Company and each Sub-Fund."
16,The information contained in this Prospectus has been prepared to assist potential investors in making an informed decision in relation to investing in the Sub-Fund(s).
17,It contains important facts about the Sub-Fund(s) whose Shares are offered in accordance with this Prospectus.
18,"A product key facts statement which contains the key features and risks of each Sub-Fund is also issued by the Manager and such product key facts statement(s) shall form part of this Prospectus, and shall be read, in conjunction wit h, this Prospectus."
19,"For a Sub -Fund which issues both Listed Class of Shares and Unlisted Class(es) of Shares, separate sets of product key facts statement will be available for the Listed Class of Shares and the Unlisted Class(es) of Shares that are offered to Hong Kong investors respectively."
20,"The Manager accepts full responsibility for the accuracy of the information contained in this Prospectus and the Product Key Facts Statement of each Sub -Fund and confirms having made all reasonable enquiries, that to the best of its knowledge and belief there are no other facts the omission of which would make any statement in this Prospectus or any Product Key Facts Statement misleading."
21,"The Manager also confirms that this Prospectus includes particulars given in compliance with The Rules Governing the Listing of Securities on The Stock Exchange of Hong Kong Limited and the Code on Unit Trusts and Mutual Funds (the “UT Code”), the Code on Open Ended Fund Companies and the “Overarching Principles” of the SFC Handbook for Unit Trusts and Mutual Funds, Investment-Linked Assurance Schemes and Unlisted Structured Investment Products for the purposes of giving information with regard to the Shares in each Sub-Fund."
22,The Company has been registered with the SFC as an open-ended fund company under Section 112D of the SFO.
23,The Company and each Sub-Fund are authorised by the SFC in Hong Kong under Section 104 of the SFO.
24,"The SFC takes no responsibility for the financial soundness of the Company, any Sub-Fund or for the correctness of any statements made or opinions expressed in this Prospectus."
25,Registrat ion with and authorisation by the SFC do not represent a recommendation or endorsement of the Company or any of the Sub-Funds nor do they guarantee the commercial merits of a scheme or its performance.
26,They do not mean the Company or the Sub -Funds are suitable for all investors nor do they represent an endorsement of their suitability for any particular investor or class of investors.
27,"You should consult your financial adviser or your tax advisers and take legal advice as appropriate as to whether any governmental or other consents are required, or other formalities need to be observed, to enable you to acquire Shares as to whether any taxation effects, foreign exchange restrictions or exchange control requirements are applicable and to determine whether any investment in a Sub-Fund is appropriate for you."
28,"Application has been made to the Listing Committee of the SEHK for the listing of, and permission to deal in the Listed Class of Shares of CMS Hang Seng Tech Index ETF ."
29,"Subject to compliance with the admission requirements of the HKSCC, the Listed Class of Shares of CMS Hang Seng Tech Index ETF will be accepted as eligible securities by HKSCC for deposit, clearing and settlement in CCASS with effect from the date of commencement of dealings in the Listed Class of Shares of CMS Hang Seng Tech Index ETF on the SEHK or such other date as may be determined by HKSCC."
