sentence_id,text
0,W.I.S.E.
1,– Nasdaq China New Economy Companies ESG Index Tracker (formerly known as “W.I.S.E.
2,"– Nasdaq Overseas China New Economy Companies Top 50 Index Tracker) a sub-fund of the World Index Shares ETFs (stock code : 03182) PROSPECTUS 20 May 2024 11.1 - 2 i IMPORTANT: If you are in doubt about the contents of this Prospectus, you should seek independent professional financial advice."
3,Application has been made to The Stock Exchange of Hong Kong Limited (“SEHK”) for listing of and for permission to deal in the units of the W.I.S.E.
4,"– Nasdaq China New Economy Companies ESG Index Tracker (formerly known as ""W.I.S.E."
5,– Nasdaq Overseas China New Economy Companies Top 50 Index Tracker”) .
6,Units are neither listed nor dealt on any other stock exchange and no application for such listing or permission to deal is being or will be sought as at the date of this Prospectus.
7,"The SEHK, the Securities and Futures Commission (“SFC”) and the Hong Kong Securities Clearing Company Limited take no responsibility for the contents of this Prospectus, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this Prospectus."
8,11.1 - 2 ii IMPORTANT INFORMATION FOR INVESTORS Investors should note that an investment in the W.I.S.E.
9,"– Nasdaq China New Economy Companies ESG Index Tracker (formerly known as ""W.I.S.E."
10,– Nasdaq Overseas China New Economy Companies Top 50 Index Tracker”) (the “Sub-Fund”) is not the same as an investment in the Index Securities (as defined in the “Definitions” section on page 7).
11,The Sub-Fund’s returns may deviate from the Underlying Index (as defined in the “Definitions” section on page 10) due to factors such as the fees and expenses of the Sub- Fund.
12,Investors’ attention is drawn to the “Investment Strategy of the Sub-Fund” section on pages 15 to 16.
13,The Sub-Fund was reclassified as an ESG Fund with effect from 20 May 2024.
14,Investors should also read the “Risk Factors” sections on pages 17 to 29 carefully.
15,It is possible that the Units in the Sub-Fund may trade at a premium or at a discount to the Net Asset Value of the Units.
16,Investors’ attention is drawn to paragraph (m) of the “Risk Factors” section on pages 20 to 21.
17,This Prospectus has been prepared in connection with the offer in Ho ng Kong of Units in the W.I.S.E.
18,"– Nasdaq China New Economy Companies ESG Index Tracker (formerly known as ""W.I.S.E."
19,"– Nasdaq Overseas China New Economy Companies Top 50 Index Tracker”), a sub- fund under the umbrella fund, World Index Shares ETFs (the “Fund”), and managed by BOCI- Prudential Asset Management Limited (the “Manager”)."
