sentence_id,text
0,PRODUCT KEY FACTS Value Gold ETF Sensible Asset Management Hong Kong Limited 26 October 2010 This is an exchange traded fund (ETF) which directly holds physical gold.
1,This statement provides you with key information about this product.
2,This statement is a part of the offering document.
3,You should not invest in this product based on this statement alone.
4,Quick facts Stock code: 3081 Trading lot size: 100 units Fund Manager: Sensible Asset Management Hong Kong Limited Sub-Manager: Value Partners Hong Kong Limited Trustee and Registrar: HSBC Institutional Trust Services (Asia) Limited Custodian: HKIA Precious Metals Depositary Limited (a wholly owned subsidiary of the Airport Authority of Hong Kong) Metal Provider: Standard Bank Plc (a bank incorporated in England which is authorised and prudentially supervised by the relevant United Kingdom authorities) Total expense ratio: Estimated to be up to 0.35% p.a.
5,of the Net Asset Value (NAV) Underlying Benchmark: The morning fixing price of gold per troy ounce quoted in US dollars by The London Gold Market Fixing Limited (published by the London Bullion Market Association (LBMA)) (London Gold Fixing Price) Base currency: Hong Kong dollars (HK$) Dividend policy: No dividends will be paid Financial year end of this fund: 31 March ETF website: www.sam-etf.com.hk/valueGoldETF/eng/index.php What is this product?
6,This is a fund constituted in the form of a unit trust established under Hong Kong law .
7,"The Trust is a “physical” ETF, meaning it will hold actual gold."
8,Units in the Trust are to be listed on The Stock Exchange of Hong Kong Limited (SEHK).
9,"Objective and Investment Strategy Objective The investment objective is to provide investment results that, bef ore fees and expenses, closely correspond to the performance of the London Gold Fixing Price."
10,"2 Objective and Investment Strategy (Cont’d) Strategy To achieve its investment objective, the Trust will acquire and hold Bullion ( Bullion is gold in the form of uniquely identifiable bars or ingots of minimum fineness of 99.5% gold from an approved refiner o n the LBMA Good Delivery List of Acceptable Refiners: Gold)."
11,"The Trust is not permitted to invest in other types of investments – including, but not limited to, derivatives futures contracts, options on futures contracts, options, swaps, warrants and other financial instruments, local currency and foreign currency exchange contracts, securities and other financial instruments."
12,The investment strategy of the Trust is also subject to the investment and borrowing restrictions as set out in the Schedule to the offering document.
13,"In order to pay ongoing fees and expenses of the Trust, the Trust may need to sell Bullion and retain a small amount of cash in Hong Kong dollars to pay for such outgoings."
14,The Trust will not lend its Bullion.
15,Benchmark The London Gold Fixing Price is a price quoted in US dollars by The London Gold Market Fixing Limited in London and published by the LBMA usually before 11:00 a.m.
16,(London tim e).
17,The London Gold Fixing Price is a widely used international benchmark for daily gold prices.
18,The NAV of the Trust will be valued by reference to the London Gold Fixing Price.
19,You may view the London Gold Fixing Price published by the LBMA at any time on the LBMA’s website www.lbma.org.uk under “London Gold Fixing”.
20,You may also view the estimate NAV and the latest available closing NAV per unit at the following website www.sam-etf.com.hk/valueGoldETF/eng/index.php.
21,What are the key risks?
22,Investment involves risks.
23,Please refer to the offering document for details including the risk factors.
24,Concentration / Gold Market Risks:  The Trust only invests in Bullion.
25,There is no guarantee that the price of Bullion will appreciate.
26,The Trust may experience greater volatility and may be adversely affected by the performance of industries and sectors or events related to gold and to its production and sale.
27," The Trust is more susceptible to the effects of single economic, market or political occurrences resulting in higher price volatility compared to more diversified mutual funds or unit trusts investing in portfolios of securities."
28,Custody and Insurance Risk:  The Trust’s Bullion is held by the Custodian at its vault on a fully “allocated” basis (which means the Bullion belonging to the Trust will be physically segregated from precious metals and gold belonging to others).
29,"Access to Bullion, however, may be restricted by external events, such as flooding or terrorist attack, and other unforeseeable events beyond the control of the Trust."
30, The Trust does not insure its Bullion .
31,"The Custodian may, at its discretion, maintain insurance which may not provide full coverage."
32,As such the Trust and therefore unitholders could suffer a loss if the Bullion held by the Custodian is lost or damaged and investors may suffer a loss as a result.
33,Reliance on the Metal Provider:  The Metal Provider is the sole provider of Bullion.
34,Participating Dealers may only acquire Bullion from the Metal Provider.
35,"Although the Metal Provider must ordinarily give one year’s prior notice to terminate its agreement with the Trust, creation of units depends on the Metal Provider."
36,If the metal 3 What are the key risks?
37,"(Cont’d) provider agreement is terminated or for any other reason there is no Metal Provider, units may not be created which may cause the trading price to deviate from the NAV per unit , possibly leading to a suspension of trading of units on the SEHK."
38,"Passive Investments:  The Trust invests in Bullion, regardless of its investment merits and is not actively managed."
39,Accordingly the Trust will decline in value if there is a decline in the London Gold Fixing Price.
40, The Manager will not take defensive positions in declining markets.
41,Investors may lose a significant part of their respective investments if the London Gold Fixing Price falls.
42,Trading Risk:  Only participating dealers can create and redeem units in exchange for B ullion directly with the Trust and retail investors in general can only buy or sell units on the SEHK.
43,The trading price of units on the SEHK is driven by on secondary market factors such as supply and demand.
44,Accordingly these prices may deviate significantly from the NAV of the Trust.
45,Tracking Error:  The return of the Trust may deviate from the London Gold Fixing Price due to fees and expenses and rounding of the Bullion price.
46,It is estimated that the tracking error of the Trust may be up to 2% a year.
47,Is there any guarantee?
48,The Trust does not have any guarantees.
49,You may not get back the amount of money you invest.
50,What are the fees and charges?
51,Charges incurred when trading the Trust on SEHK Fee What you pay Brokerage fee At each broker’s discretion Transaction levy 0.003% of the total consideration for the units of the Trust Trading fee 0.005% of the total consideration for the units of the Trust Stamp duty Nil* *Application has been made to the Financial Services and Treasury Bureau and the Manager anticipates approval will be given for remission or refund in full of stamp duty payable or paid in respect of any contract notes or instruments of transfer relating to transactions in Units.
52,Announcement will be made before the listing date of the Trust regarding the status of the stamp duty remission application.
53,"In the event that the application is not granted, the sale of Units by an investor will be subject to stamp duty at the current rate of 0.1% of the price of the Units being sold payable by the seller and the purchase of Units by an investor will be subject to stamp duty at the same rate payable by the purchaser."
54,"Please refer to the section of the offering document entitled “Fees and Expenses”, for details of other fees and expenses applicable to the creation and redemption of units in the Trust."
55,4 What are the fees and charges?
56,"(Cont’d) Annual rate (as a % NAV) Management fee 0.15%* Custodian fee 0.04% (subject to a minimum of HK$20,000 per month in the first year and HK$25,000 thereafter) Trustee and Registrar fees 0.14% (subject to a minimum of HK$35,000 per month in the first year and HK$90,000 thereafter)* Trustee Service fee HK$25,000 * Please note that these fees may be increased up to a permitted maximum on giving 1 month’s notice to unitholders."
57,Please refer to the section of the offering document entitled “Fees and Expenses Payable by the Trust” for further details of the fees and charges payable and the permitted maximum of such fees allowed as well as other ongoin g expenses that may be borne by the Trust.
58,Additional information You can find the following information of the Trust at the following website www.sam- etf.com.hk/valueGoldETF/eng/index.php.
59," The Trust’s Prospectus (including this Product Key Facts Statement)  Latest financial reports  Notices and any announcements  Latest available closing NAV per unit  Near real time estimated NAV per unit (based upon the mid point of the bid/ask spread of gold prices)  List of Participating Dealers and Market Makers Important If you are in doubt, you should seek professional advice."
60,The Securities and Futures Commission takes no responsibility for the contents of this statement and makes no representation as to its accuracy or completeness.
