sentence_id,text
0,1 VALUE GOLD ETF (A Hong Kong unit trust authorised under Section 104 of the Securities and Futures Ordinance (Cap.
1,"571) of the laws of Hong Kong) (the “Trust”) HKD Counter Stock Code: 03081 RMB Counter Stock Code: 83081 USD Counter Stock Code: 09081 Addendum to the Prospectus This Addendum forms an integral part of, and should be read in conjunction with, the Prospectus of the Trust dated 31 March 2017 , as amended or supplemented (the “Prospectus”)."
2,"All capitalised terms used in this Addendum have the same meaning as in the Prospectus, unless otherwise defined herein."
3,"If you are in any doubt about the contents of this Addendum, you should seek independent professional advice."
4,The Manager accepts full responsibility for the information contained in this Addendum and the Prospectus as being accurate as at the date hereof.
5,The Prospectus is hereby amended as follows with immediate effect: 1.
6,"In the section entitled “DEFINITIONS”, the definition of “Transaction Fee” on page 4 of the Prospectus respectively is deleted in its entirety and replaced with the following: ““Transaction Fee” means the fee which may be charged for the benefit of the Trustee and the Service Agent to each Participating Dealer and/or the Manager on each Dealing Day upon which a Creation Application or Redemption Application has been made by the relevant Participating Dealer, the maximum level of which shall be as set out in this Prospectus.” 2."
7,"In the section entitled “CREATIONS AND REDEMPTIONS (PRIMARY MARKET)”, the third last paragraph under the sub- section entitled “Creation by Participating Dealers” on page 23 of the Prospectus is deleted in its entirety and replaced with the following: “The Service Agent and the Trustee may charge a Transaction Fee in respect of Creation Applications and each may on any day vary the rate of the Transaction Fee it charges (but not as between different Participating Dealers)."
8,The Transaction Fee shall be paid by or on behalf of the Participating Dealer applying for such Units and/or the Manager .
9,See the section on “Fees and Charges” for further details.” 3.
10,"In the section entitled “CREATIONS AND REDEMPTIONS (PRIMARY MARKET)”, the second paragraph under the sub- section entitled “ Redemption by Participating Dealers ” on page 27 of the Prospectus is deleted in its entirety and replaced with the following: “Redemption Applications may only be made by a Participating Dealer in respect of an Application Unit size or whole multiples thereof."
11,The Service Agent and the Trustee may charge a Transaction Fee in respect of Redemption Applications.
12,The Transaction Fee shall be paid by the Participating Dealer submitting the Redemption Application(s) and/or the 2 Manager (and may be set off and deducted against any amount due to the Participating Dealer in respect of such Redemption Application(s)) for the benefit of the Service Agent and the Trustee.
13,See the section on “Fees and Charges” for further details.” 4.
14,"In the section entitled “CREATIONS AND REDEMPTIONS (PRIMARY MARKET)”, the eighth paragraph under the sub-section entitled “Redemption by Participating Dealers” on page 28 of the Prospectus is deleted in its entirety and replaced with the following: “Any accepted Redemption Application will be effected by the transfer of the B ullion and/or a payment of a cash amount (if any) in accordance with the Operating Guidelines and the Trust Deed, on the Settlement Day provided that (i) such documentation as may be required to be provided by the Trustee (or the Registrar) has been received; (ii) where any bank account is specified by a Participating Dealer for the receipt of the cash amount (if any) in connection with the Redemption Application, it shall be subject to such verification as may be required by and to the satisfaction of the Trustee; and (iii) the full amount of any amount payable by the Participating Dealer including any Duties and Charges and the Transaction Fee (where applicable) have been either deducted or otherwise paid in full.” 5."
15,The heading “ (a) Fees and expenses payable by Participating Dealers on creations and redemptions of Units” under the section entitled “FEES AND EXPENSES” on page 37 of the Prospectus is deleted in its entirety and replaced with “ (a) Fees and expenses payable by Participating Dealers (unless otherwise specified) on creations and redemptions of Units”.
16,"The first footnote under the section entitled “FEES AND EXPENSES” on page 37 is deleted in its entirety and replaced by the following: “4 USD500 is payable to the Trustee and HKD1,000 is payable to the Service Agent."
17,Such fees may be payable by a Participating Dealer and/or the Manager.
18,"In the section entitled “MANAGEMENT OF THE TRUST”, the sub- section “The Directors of the Manager” on page 54 of the Prospectus is deleted in its entirety and replaced with the following: “Au King Lun – Dr Au King Lun is Chief Executive Officer (“CEO”) of Value Partners Group, responsible for the Group’s business and corporate affairs."
19,"He joined Value Partners in December 2016, bringing decades of asset management industry experience along with his role."
20,"Previously, Dr Au was CEO of Eastspring Investments (Hong Kong) Limited and BOCHK Asset Management Limited."
21,He also held various senior management positions at other financial institutions including HSBC Global Asset Management (Hong Kong) Limited.
22,Dr Au was named CEO of the Year in Hong Kong by Asia Asset Management in 2012 and 2014.
23,He was awarded the Medal of Honour (“MH”) by the Government of Hong Kong for his valuable contributions to the securities and asset management industry in 2008.
24,"Currently, Dr Au is an Index Advisory Committee Member of the Shanghai Stock Exchange as well as the China Securities Index Co., Ltd."
25,He also sits on the Advisory Committee of the SFC and the Market Development Committee of the Financial Services Development Council (“FSDC”).
26,"In addition, he was the Chairman of the Hong Kong Securities and Investment Institute from 2006 to 2008 and the Chairman of the Hong Kong Investment Funds Association in 2004/2005."
27,"Dr Au holds a CFA, and he earned a Bachelor’s degree in Physics f rom the University of Oxford and a PhD in Theoretical Particle Physics from Durham University."
28,3 Roger Anthony Hepper – Mr.
29,Roger Hepper is Chief Operating Officer of Value Partners.
