sentence_id,text
0,"Hang Seng Investment Index Funds Series (the “Trust”) Hang Seng China Enterprises Index ETF (HKD Counter Stock Code: 02828 / RMB Counter Stock Code: 82828) Hang Seng TECH Index ETF (Listed Class Units HKD Counter Stock Code: 03032 and Unlisted Class Units) (each a “Sub-Fund”, collectively the “Sub-Funds”) Announcement This document is important and requires your immediate attention."
1,"If you are in doubt about the contents of this document, you should seek independent professional advice."
2,Capitalized terms used herein but not otherwise defined will have the same meanings as defined in the Hong Kong Offering Document of the Trust and the Sub-Funds.
3,"Investors should note that all investments involve risks (including the possibility of loss of the capital invested), prices of fund units may go up as well as down and past performance is not indicative of future performance."
4,Investors should read the Hong Kong Offering Document of the Trust and the Sub-Funds (including the Product Key Facts Statement(s) of the relevant Sub- Fund and the full text of the risk factors stated therein) in detail before making any investment decision.
5,"The Stock Exchange of Hong Kong Limited (the “SEHK”), Hong Kong Securities Clearing Company Limited (the “HKSCC”) and the Securities and Futures Commission (the “SFC”) take no responsibility for the contents of this document, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this document."
6,SFC authorisation is not a recommendation or endorsement of the Sub-Funds nor does it guarantee the commercial merits of the Sub-Funds or their performance.
7,It does not mean the Sub-Funds are suitable for all investors nor is it an endorsement of their suitability for any particular investor or class of investors.
8,"Dear Unitholders Amendment to the Hong Kong Offering Document and the Product Key Facts Statements of the Sub-Funds We, as the Manager of the Trust and the Sub-Funds, are writing to inform you that with effect from the date of this document, amendments have been made to the Prospectus and the Product Key Facts Statements of the Sub-Funds to reflect (i) the enhancement implementation carried out by the Hong Kong Securities Clearing Company Limited (“HKSCC”) on Enhancement of Settlement Arrangement for Multi-counter Eligible Securities per circular issued by HKSCC dated 3 October 2024 and (ii) other clarificatory and editorial updates."
9,Please refer to the “Amendment to the Hong Kong Offering Document of the Sub-Funds” enclosed for details.
10,For the avoidance of doubt: (i) the amendments outlined in this document do not amount to material changes to the Sub-Funds; (ii) there will be no material change or increase in the overall risk profile of the Sub-Funds as a result of the amendments outlined in this document; and (iii) the amendments outlined in this document do not have any material adverse impact on the rights or interests of the Unitholders.
11,The updated Prospectus and Product Key Facts Statements of the Sub-Funds are available at the Manager’s website at www.hangsenginvestment.com (this website has not been reviewed by the SFC) and/or the website of Hong Kong Exchanges and Clearing Limited at www.hkex.com.hk (this website has not been reviewed by the SFC).
12,"If you have any queries concerning the above, please contact us at (852) 2198 5890 during office hours."
13,We accept full responsibility for the accuracy of the contents of this document as at the date of its publication.
14,"Hang Seng Investment Management Limited 30 June 2025 Hang Seng Investment Index Funds Series (the “Trust”) Hang Seng China Enterprises Index ETF (HKD Counter Stock Code: 02828 / RMB Counter Stock Code: 82828) Hang Seng TECH Index ETF (Listed Class Units HKD Counter Stock Code: 03032 and Unlisted Class Units) (each a “Sub-Fund”, collectively the “Sub-Funds”) This document is important and requires your immediate attention."
15,"If you are in doubt about the contents of this document, you should seek independent professional advice."
16,"Investors should note that all investments involve risks (including the possibility of loss of the capital invested), prices of fund units may go up as well as down and past performance is not indicative of future performance."
17,Investors should read the Hong Kong Offering Document of the Trust and the Sub-Funds (including the Product Key Facts Statement(s) of the relevant Sub- Fund and the full text of the risk factors stated therein) in detail before making any investment decision.
18,"The Stock Exchange of Hong Kong Limited (the “SEHK”), Hong Kong Securities Clearing Company Limited (the “HKSCC”) and the Securities and Futures Commission (the “SFC”) take no responsibility for the contents of this document, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this document."
19,SFC authorisation is not a recommendation or endorsement of the Sub-Funds nor does it guarantee the commercial merits of the Sub-Funds or their performance.
20,It does not mean the Sub-Funds are suitable for all investors nor is it an endorsement of their suitability for any particular investor or class of investors.
21,Amendment to the Hong Kong Offering Document of the Sub-Funds The following amendment has been made to the Hong Kong Offering Document of the Sub-Funds with effect from the date of this document.
22,This amendment forms part of and should be read in conjunction with the Hong Kong Offering Document of the Sub-Funds.
23,"DIVIDEND POLICY AND REPORTING The last paragraph under the sub-section “ Information of the Internet ” under the section headed “Reporting to Investors” has been deleted in its entirety and replaced by the following: “The trading information shall appear on every Dealing Day via the SEHK’s website at www.hkex.com.hk (this website has not been reviewed by the SFC) for Participating Dealer’s in-kind creation and redemption of Units.” APPENDIX 1: Hang Seng China Enterprises Index ETF The sub-section headed “ Dual Counter risk ” under the section headed “ What are the Risks of Investing in the HSCEI ETF?” has been deleted in its entirety and replaced by the following: “The HSCEI ETF is an exchange traded fund with Dual Counter traded Units, which means that Units are traded and settled in RMB under the RMB counter and traded and settled in HKD under the HKD counter."
24,"There is a risk that the market price on the SEHK of Units traded in HKD may deviate significantly from the market price on the SEHK of Units traded in RMB due to market liquidity, supply and demand in each counter and the exchange rate between RMB and HKD (in both the onshore and the offshore markets)."
25,The trading price of HKD traded Units or RMB traded Units is determined by market forces and so will not be the same as the trading price of Units multiplied by the prevailing rate of foreign exchange.
26,"Accordingly when selling Units traded in HKD or buying Units traded in HKD, an investor may receive less or pay more than the equivalent amount in RMB if the trade of the relevant Units is in RMB and vice versa."
27,There can be no assurance that the price of Units in each counter will be equivalent.
28,Investors without RMB accounts may buy and sell HKD traded Units only.
29,Such investors will not be able to buy or sell RMB traded Units.
30,It is possible that some brokers and CCASS Participants may not be familiar with and may not be able to (i) buy Units in one counter and to sell Units in the other or (ii) trade Units in both counters at the same time.
31,In such a case another broker or CCASS Participant may need to be used.
32,Accordingly this may inhibit or delay an investor dealing in both HKD traded and RMB traded Units and may mean investors may only be able to sell their Units in one currency.
33,Investors are recommended to check the readiness of their brokers in respect of the Dual Counter trading.” The sub-section headed “RMB trading and settlement of Units risk” under the section headed “What are the Risks of Investing in the HSCEI ETF?
34,” has been deleted in its entirety and replaced by the following: “Investors should note that not all brokers may be ready and able to carry out trading and settlement of RMB traded Units and thus they may not be able to deal in the RMB traded Units through some brokers.
35,Investors should check with their brokers in advance if they intend to engage Dual Counter trading and should fully understand the services which the relevant broker is able to provide (as well as any associated fees).
36,Some exchange participants may not provide Dual Counter trading services.” The last four paragraphs under the section headed “ Has the HSCEI ETF adopted any Dual Counter arrangement?” has been deleted in its entirety and replaced by the following: “Units traded on both counters are of the same class and all Unitholders of both counters are treated equally.
37,The two counters will have different stock codes and different stock short names as follows: HKD counter and traded Units have a SEHK stock code 02828 and a stock short name “HSCEI ETF” whilst the RMB counter and traded Units have a SEHK stock code 82828 and a stock short name “HSCEI ETF-R”.
38,The ISIN for both counters and traded Units is HK2828013055.
39,"Normally, investors can purchase and sell Units traded in the same counter or alternatively buy in one counter and sell in the other counter provided their brokers provide both HKD and RMB trading services at the same time and support Dual Counter trading."
40,"However, investors should note that the trading price of Units traded in the HKD counter and that of RMB counter may be different and may not always maintain a close relationship depending on factors such as market demand and supply and liquidity in each counter."
41,More information with regard to the Dual Counter is available in the frequently asked questions in respect of the Dual Counter published on HKEx’s website https://www.hkex.com.hk/Global/Exchange/FAQ/Featured/RMB-Readiness-and-Services/Dual- Tranche-Dual-Counter-Model?sc_lang=en (this website has not been reviewed by the SFC).
42,"Investors should consult their brokers if they have any questions concerning fees, timing, procedures and the operation of the Dual Counter."
43,Investors’ attention is also drawn to the risk factor above entitled “Dual Counter Risks”.
44,"If you have any queries concerning the above, please contact us at (852) 2198 5890 during office hours."
45,We accept full responsibility for the accuracy of the contents of this document as at the date of its publication.
46,"Hang Seng Investment Management Limited 30 June 2025 Hang Seng Investment Index Funds Series Hong Kong Offering Document Important – If you are in any doubt about the contents of this document, you should consult your broker, bank manager, solicitor or accountant or other independent professional financial adviser."
47,Investors should note that this document relates to Sub -Funds which may offer (i) both listed (exchange-traded) class of Units and unlisted (not exchange -traded) class of Units or (ii) listed (exchange-traded) class of Units only.
48,This offering document relates to the offer in Hong Kong of units (the “ Units”) in the Hang Seng Investment Index Funds Series (the “ Trust”) and its sub- funds.
49,"The Trust is an umbrella unit trust established under Hong Kong law by a trust deed dated 18 November 2003, as amended and restated by an amended and restated trust deed dated 28 June 2021, and as further amended from time to time (the “Trust Deed ”) in each case entered into between, amongst others, Hang Seng Investment Management Limited (the “ Manager”) and HSBC Institutional Trust Services (Asia) Limited (the “Trustee”)."
50,The Trust can have a number of sub-funds (the “Sub-Funds” or individually a “Sub-Fund”).
51,"Where specified in the relevant Appendix, a Sub-Fund may issue (i) both listed (exchange-traded) class of Units ( “Listed Class Units ”) and unlisted (not exchange- traded) class of Units ( “Unlisted Class Units”) or (ii) Listed Class Units only."
52,"For a Sub-Fund which issues both Listed Class Units and Unlisted Class Units, a separate set of the Product Key Facts Statement will be available for each of the Listed Class Units and Unlisted Class Units."
53,Units of the Hang Seng China Enterprises Index ETF (the “HSCEI ETF”) and the Hang Seng TECH Index ETF (the “HSTECH ETF”) are listed and can be dealt with on The Stock Exchange of Hong Kong Limited (the “SEHK”).
54,Units of the HSCEI ETF and the HSTECH ETF may also be listed on other stock exchanges in the future.
55,The HSTECH ETF currently also offers Unlisted Class Units.
56,"The SEHK, the Securities and Futures Commission in Hong Kong (the “ SFC”) and Hong Kong Securities Clearing Company Limited (“HKSCC”) take no responsibility for the contents of this document (including the Product Key Facts Statement for each Sub- Fund), make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of the contents of this document."
57,The Trust and each Sub-Fund are authorised as a Collective Investment Scheme by the SFC.
58,"The SFC takes no responsibility for the financial soundness of the Trust, any Sub- Fund or for the correctness of any statements made or opinions expressed in this document."
59,SFC authorisation is not a recommendation or endorsement of a scheme nor does it guarantee the commercial merits of a scheme or its performance.
60,It does not mean the scheme is suitable for all investors nor is it an endorsement of its suitability for any particular investor or class of investors.
61,Hang Seng Investment Management Limited 30 April 2025 i Selling and Holding Restrictions Permission for the offering of any Units in Hong Kong and the distribution of this offering document (including the Product Key Facts Statement for each Sub-Fund) in Hong Kong has been obtained.
62,Units may also be listed on other stock exchanges in the future.
63,"For the authorisation/listing status of a Sub-Fund in the relevant jurisdiction(s), investors may contact the authorised agent(s) in the relevant jurisdiction(s) or the Manager."
64,"The HKD traded Units and the RMB traded Units of the HSCEI ETF and the HKD traded Units of the HSTECH ETF are listed on the SEHK and have been accepted as eligible securities by HKSCC for deposit, clearing and settlement in the Central Clearing and Settlement System ( “CCASS”)."
65,Settlement of transactions between participants of the SEHK is required to take place in the CCASS on the second CCASS Settlement Day after any trading.
66,All activities under the CCASS are subject to the General Rules of CCASS and CCASS Operational Procedures in effect from time to time.
67,The distribution of this offering document and the offering of the Units may be restricted in certain jurisdictions.
68,"This offering document does not constitute and should not be regarded as an offer or solicitation by anyone in any jurisdiction where such offer or solicitation is not authorised or may be unlawful, where the person making such offer or solicitation is not authorised to make it or where the person receiving such offer or solicitation may not lawfully receive it."
69,"In particular:- (A) Units have not been and will not be registered under the United States Securities Act of 1933, as amended (the “Securities Act”) or under the securities laws of any state and Units have not been and will not be registered under the Investment Company Act of 1940, as amended (the “Investment Company Act”)."
70,"Units may not be offered or sold to, transferred to or acquired by any “U.S."
71,Person” (a “US Person”) and may not be directly or indirectly offered or sold in the U.S.
72,or for the benefit of a US Person.
73,"For the purposes of this restriction, the term US Person shall mean the following: 1."
74,An individual: i.
75,who is deemed a resident of the U.S.
76,under any U.S.
77,law or regulation; or ii.
78,who is a U.S.
79,Citizen or Green Card Holder who has not formally renounced their U.S.
80,citizenship (including a person with dual or multiple nationality) even though they may reside outside of the U.S.
81,An entity: i.
82,"that is a corporation, partnership, limited liability company, collective investment vehicle, investment company, pooled account, or other business, investment, or legal entity: a."
83,that was created or organised under U.S.
